split,investor,n_epochs,loss_first,loss_last,drop_share_by_80pct_epochs,final_step_share_of_drop,weight_final_step_max_abs,weight_final_step_rel
10,retail,300,0.107282,0.092456,0.9981788749494133,0.0002697963037909078,0.0003619855269790008,0.0034676375125048107
11,foreign,150,0.06948,0.057102,0.9999192115042818,0.0010502504443366555,0.0003796245437114,0.004374944403409607
11,institution,75,0.015929,0.015589,0.9970588235294139,0.0,4.348950460543742e-05,0.0023371397031569565
11,retail,300,0.11059,0.094992,0.999230670598794,6.411078343383767e-05,0.0003926828503608981,0.0038362673384474168
12,foreign,150,0.06623,0.054467,1.0,8.501232678746923e-05,0.00031576119363310035,0.0038448757096521367
12,institution,75,0.016053,0.015596,0.9978118161925618,0.0,5.5055366829037666e-05,0.0024250609493202805
12,retail,300,0.115374,0.097042,0.9996727034693437,-0.00010909884355236745,0.0003888490609824,0.003511372404934288
13,foreign,150,0.06262,0.052181,0.9982756969058335,0.0004789730817132869,0.00021950376685709997,0.0029610227435936188
13,institution,75,0.015641,0.015134,0.9921104536489141,0.001972386587769759,8.094706572586057e-05,0.0033935270481058977
13,retail,300,0.114945,0.100749,1.0002113271344042,-0.000915750915750854,0.00033867731690409575,0.0031567928043474405
14,foreign,150,0.067174,0.055924,1.000177777777778,-0.00017777777777795562,0.00030693859662277005,0.003629710848022984
14,institution,75,0.016738,0.016224,0.9941634241245145,0.0,5.7276003644801676e-05,0.0025294364631460666
14,retail,300,0.119075,0.10253,0.9993351465699609,0.00024176488365089147,0.00035691820085049716,0.00346808587808776
15,foreign,150,0.067053,0.054338,1.0009437672040895,-0.0005505308690523051,0.00034542893990869997,0.004249848706455717
15,institution,75,0.016945,0.016397,0.9908759124087564,0.0,8.986355533124879e-05,0.003659256088479214
15,retail,300,0.110423,0.093356,0.9996484443663206,-0.0006445186617447193,0.0002753915323409,0.0028101250143202925
16,foreign,150,0.066243,0.052727,1.0,-0.0003699319325247857,0.00028820460647684777,0.0035308912838019958
16,institution,75,0.015334,0.014841,1.0,0.0,2.672430127859983e-05,0.0012934813946938635
16,retail,300,0.110463,0.094402,1.0005603636137224,0.0008716767324575131,0.0004656263627112007,0.004690822876329697
17,foreign,150,0.065099,0.054267,0.9975073855243723,0.0027695716395859772,0.0008834302425383966,0.010963559193759975
