experiment,epochs,batch_size,learning_rate,lambda_l1,split,investor,train_size,test_size,train_nll,accuracy,macro_f1,nll
ep_15_bs_512_lr_0p0005_l1_0p0003,15,512,0.0005,0.0003,30,retail,772,194,0.6828932885678939,0.5618556701030928,0.5609106643589402,0.6870290040969849
ep_15_bs_512_lr_0p0005_l1_0p0003,15,512,0.0005,0.0003,31,foreign,765,194,0.679542086171169,0.6288659793814433,0.6278772378516624,0.6727027297019958
ep_15_bs_512_lr_0p0005_l1_0p0003,15,512,0.0005,0.0003,31,institution,765,194,0.6885658366228241,0.5412371134020618,0.5099758762594011,0.6967340707778931
ep_15_bs_512_lr_0p0005_l1_0p0003,15,512,0.0005,0.0003,31,retail,765,194,0.6862578508900661,0.7010309278350515,0.7007446808510638,0.6768102049827576
ep_15_bs_512_lr_0p0005_l1_0p0003,15,512,0.0005,0.0003,32,foreign,765,194,0.677679568256428,0.6237113402061856,0.620799528743942,0.6833934783935547
ep_15_bs_512_lr_0p0005_l1_0p0003,15,512,0.0005,0.0003,32,institution,765,194,0.6899452488406811,0.520618556701031,0.5149348030649281,0.6940357685089111
ep_15_bs_512_lr_0p0005_l1_0p0003,15,512,0.0005,0.0003,32,retail,765,194,0.6842442955066955,0.6701030927835051,0.6697872340425532,0.6824501156806946
ep_15_bs_512_lr_0p0005_l1_0p0003,15,512,0.0005,0.0003,33,foreign,765,194,0.6778390918681824,0.6391752577319587,0.6352991728434848,0.6818498373031616
ep_15_bs_512_lr_0p0005_l1_0p0003,15,512,0.0005,0.0003,33,institution,765,194,0.6897438663283205,0.5463917525773195,0.5193693693693694,0.692110538482666
ep_15_bs_512_lr_0p0005_l1_0p0003,15,512,0.0005,0.0003,33,retail,765,194,0.6841293754141315,0.6443298969072165,0.6362005707297187,0.6818388104438782
ep_15_bs_512_lr_0p0005_l1_0p0003,15,512,0.0005,0.0003,34,foreign,768,197,0.6758307814598083,0.6294416243654822,0.6166395649508171,0.6852504014968872
ep_15_bs_512_lr_0p0005_l1_0p0003,15,512,0.0005,0.0003,34,institution,768,197,0.6899078687032064,0.4568527918781725,0.4456541748849441,0.6933908462524414
ep_15_bs_512_lr_0p0005_l1_0p0003,15,512,0.0005,0.0003,34,retail,768,197,0.683878501256307,0.649746192893401,0.6330678904035631,0.6803661584854126
ep_15_bs_512_lr_0p0005_l1_0p0003,15,512,0.0005,0.0003,35,foreign,772,194,0.6793240101843918,0.6185567010309279,0.617540494458653,0.6706217527389526
ep_15_bs_512_lr_0p0005_l1_0p0003,15,512,0.0005,0.0003,35,institution,772,194,0.6891504161716125,0.5309278350515464,0.5186366734832992,0.6953637599945068
ep_15_bs_512_lr_0p0005_l1_0p0003,15,512,0.0005,0.0003,35,retail,772,194,0.6839938444794769,0.5824742268041238,0.5754235227364837,0.6828803420066833
ep_15_bs_512_lr_0p0005_l1_0p0003,15,512,0.0005,0.0003,36,foreign,765,194,0.677194741192986,0.6030927835051546,0.6000214207299114,0.6833122372627258
ep_15_bs_512_lr_0p0005_l1_0p0003,15,512,0.0005,0.0003,36,institution,765,194,0.6907573105463015,0.5618556701030928,0.5598793605039101,0.6909423470497131
ep_15_bs_512_lr_0p0005_l1_0p0003,15,512,0.0005,0.0003,36,retail,765,194,0.6820301984649858,0.5309278350515464,0.5272980426808044,0.6905465722084045
