experiment,epochs,batch_size,learning_rate,lambda_l1,split,investor,train_size,test_size,train_nll,accuracy,macro_f1,nll
ep_5_bs_2048_lr_0p0004_l1_0p01,5,2048,0.0004,0.01,34,retail,768,197,0.691862165927887,0.6395939086294417,0.6188101272722317,0.6908448338508606
ep_5_bs_2048_lr_0p0004_l1_0p01,5,2048,0.0004,0.01,35,foreign,772,194,0.6913442611694336,0.6082474226804123,0.6075801128499947,0.6892269253730774
ep_5_bs_2048_lr_0p0004_l1_0p01,5,2048,0.0004,0.01,35,institution,772,194,0.692477285861969,0.520618556701031,0.5137844611528821,0.6935896873474121
ep_5_bs_2048_lr_0p0004_l1_0p01,5,2048,0.0004,0.01,35,retail,772,194,0.6918603181838989,0.5670103092783505,0.5602806260118727,0.6913957595825195
ep_5_bs_2048_lr_0p0004_l1_0p01,5,2048,0.0004,0.01,36,foreign,765,194,0.6910322904586792,0.6030927835051546,0.6007056748015289,0.6915979385375977
ep_5_bs_2048_lr_0p0004_l1_0p01,5,2048,0.0004,0.01,36,institution,765,194,0.6926740407943726,0.5670103092783505,0.5613695090439277,0.6923293471336365
ep_5_bs_2048_lr_0p0004_l1_0p01,5,2048,0.0004,0.01,36,retail,765,194,0.6916332244873047,0.5412371134020618,0.5357978222879419,0.6926202178001404
ep_5_bs_2048_lr_0p0004_l1_0p01,5,2048,0.0004,0.01,37,foreign,765,194,0.6910497546195984,0.6134020618556701,0.6057658438778551,0.6915756464004517
ep_5_bs_2048_lr_0p0004_l1_0p01,5,2048,0.0004,0.01,37,institution,765,194,0.6926166415214539,0.5515463917525774,0.5439734133095566,0.6925086379051208
ep_5_bs_2048_lr_0p0004_l1_0p01,5,2048,0.0004,0.01,37,retail,765,194,0.6915886402130127,0.5257731958762887,0.5232905982905983,0.6922728419303894
ep_5_bs_2048_lr_0p0004_l1_0p01,5,2048,0.0004,0.01,38,foreign,768,197,0.6908084750175476,0.5685279187817259,0.5648954137975835,0.692220151424408
ep_5_bs_2048_lr_0p0004_l1_0p01,5,2048,0.0004,0.01,38,institution,768,197,0.6926803588867188,0.5786802030456852,0.5672621410612677,0.6921229362487793
