variant,split,rmse,nrmse,rmse_skill,mse_skill,mae_skill,direction_accuracy,balanced_accuracy,macro_f1,pearson,spearman,std_ratio,tail_direction_accuracy
e1_persistence,17,0.11084851784183851,1.0003752098470486,6.054163743685059e-05,0.00012112487814097683,0.004857877302799074,0.5257731958762887,0.5257731958762886,0.5255715045188729,0.06107268784662602,0.06296590007930214,0.06698833050537957,0.5918367346938775
e1_persistence,18,0.1260135870112631,0.9898292159909937,0.01781110890928428,0.03530487045311259,0.023175020078856967,0.5773195876288659,0.578728840625998,0.5772746598639455,0.2105544680769237,0.21405579090531818,0.056791648140209025,0.7142857142857143
e1_persistence,19,0.12306686508867014,0.9997990460235684,0.0014815974231928708,0.0029609800343404213,0.0079308376260937,0.5670103092783505,0.5627867278352716,0.5623590074121818,0.14466848380835598,0.11463145048957772,0.06170192762532062,0.5714285714285714
e1_persistence,20,0.13372878883199907,1.0033205304927801,-0.003317950602008901,-0.006646833246781059,0.0005474994275469491,0.5309278350515464,0.5303191489361703,0.5303163327746295,0.024382666226590577,0.07198251243975297,0.061743948602132816,0.5918367346938775
e1_persistence,21,0.11503503395300169,0.9935306745887104,0.010875941224368746,0.021633576427548817,0.025650056740125993,0.5463917525773195,0.5369678864824496,0.5302146395156851,0.1286086187446823,0.1550385622069827,0.14400916952827142,0.5510204081632653
e1_persistence,22,0.11289022162654368,0.9985607380958667,0.0028351486976917473,0.005662307553988555,0.003449239054960085,0.5103092783505154,0.5098852040816326,0.5092530954599921,0.08321131992030362,0.07913531903703368,0.06927673052776653,0.5918367346938775
e1_persistence,23,0.13523151142799536,0.9945308355746637,0.028349817528698695,0.05589595349722898,0.029318801986683907,0.5532994923857868,0.563949843260188,0.5530115511551155,0.18454668173573172,0.17892223802303572,0.08474098757737336,0.72
e1_persistence,24,0.11405194963739529,0.9920949262747532,0.01627053450161331,0.03227633038693156,0.007079188570749184,0.5515463917525774,0.5538150042625746,0.5514391261594068,0.1500852508020735,0.11527408545730215,0.0688817081983856,0.5714285714285714
e1_persistence,25,0.11031811595522013,1.0011139750007079,0.0015953223925253557,0.0031881046515521705,-0.002304975001391041,0.5412371134020618,0.5340810104529616,0.5334900435005809,0.1515862087592707,0.09644044327020665,0.067458941227871,0.5306122448979592
e1_persistence,26,0.12197865033599241,1.0039499102765015,-0.0038651431124967495,-0.007745274734622498,-0.00813795997958855,0.520618556701031,0.5189962223421478,0.5177354254096389,0.02679423392668123,0.033792573539381934,0.062168781048589326,0.5306122448979592
e1_persistence,27,0.10184376603874572,0.9981826433234228,0.005724574832010498,0.011416308471906556,0.008081265406202354,0.5154639175257731,0.5226595744680851,0.49163693131132913,0.10814778150930612,0.12259453595920665,0.1140067188763873,0.4489795918367347
e1_persistence,28,0.09955145531241351,1.006556474073796,-0.005694009231251629,-0.011420423123520873,-0.015047668765908018,0.4690721649484536,0.48127340823970033,0.4627772550073935,-0.006481360638352844,0.004030849765586157,0.06629720384201693,0.4489795918367347
e1_persistence,29,0.12435644478141433,0.997147219901537,0.026752551440806793,0.05278945980030092,0.01261911041028363,0.5126903553299492,0.5097978547854786,0.5047140163419233,0.11943693722583874,0.10548455653604313,0.0898895378757209,0.62
e1_persistence,30,0.12597190056997862,0.9882378344805589,0.012247817511041759,0.024345727190200783,0.009117026577520893,0.5979381443298969,0.5891472868217054,0.5893845652881797,0.24690376877108783,0.2268641139321124,0.056203933998778044,0.673469387755102
e1_persistence,31,0.13635706555905153,0.9955432526207487,0.007479530788550126,0.01490313133346699,0.0007683274664749273,0.5670103092783505,0.5657570893525949,0.5653472740851382,0.10515748646484216,0.14655610934655858,0.05897360637970175,0.673469387755102
e1_persistence,32,0.11840882343829899,0.9916035678644503,0.023848332521439697,0.04712790447932469,0.024290973517460346,0.5824742268041238,0.5807823129251701,0.5700331080526445,0.12945110298239226,0.1648753148459361,0.1242133001299997,0.6326530612244898
e1_persistence,33,0.11609194996079508,0.9919935461347227,0.017575105533479518,0.034841275910666325,0.004069198971907606,0.5567010309278351,0.5597785585010113,0.5555200341005968,0.15320253125580552,0.13336154791205268,0.06755585538817398,0.6938775510204082
e1_persistence,34,0.13813350150147333,1.0007392061225675,0.03867286762498445,0.07585013408548491,0.03094867098518106,0.5685279187817259,0.5716873706004141,0.5684834428553022,0.19637055019557959,0.20061591780228477,0.08088024249891974,0.68
e1_persistence,35,0.13379411225381765,1.009321526541616,-0.005643111487235286,-0.011318065742939254,-0.008777993319274646,0.5309278350515464,0.5092460099064392,0.5089973578083715,0.025476786606595195,0.06668036306410324,0.06228518327292142,0.5306122448979592
e1_persistence,36,0.11478497834698588,0.9931776080995859,0.006847041442178514,0.013647259155637581,0.011658406767470986,0.5515463917525774,0.5616423670668953,0.5500999600159936,0.20198133866314494,0.20896073105890958,0.12420424682724804,0.5102040816326531
e1_persistence,37,0.11252508906888148,0.9997090006553743,0.001603227302781729,0.0032038324562547738,-0.007043710723366514,0.5463917525773195,0.5458591121241724,0.5432851792402354,0.1693172914765128,0.13242471432739045,0.07046391908722058,0.5918367346938775
e1_persistence,38,0.13481079064859663,0.9851397114215613,0.02334399029182621,0.04614305197279345,0.01981829747334285,0.583756345177665,0.5825077399380805,0.5824545078577337,0.2592141271591705,0.22691328492633792,0.06719085162691309,0.66
e1_persistence,39,0.12650596042569057,1.0025190646473943,-0.0013936652612465128,-0.0027893344446945356,0.003992259273043586,0.5567010309278351,0.5665208577829937,0.5498111171073934,0.09153639368696785,0.1250845410131773,0.1346631933411563,0.5714285714285714
e1_persistence,40,0.1243072941943934,1.0058237700238897,-0.0058041240383130965,-0.011641986450357633,-0.015118898623924348,0.5154639175257731,0.5221791559000861,0.5154639175257731,0.014076002124636925,0.058707416188319976,0.07713451923151826,0.5918367346938775
e1_persistence,41,0.1446966006892205,0.9966216410690342,0.017306639557740033,0.034313826210379594,0.011920588890550476,0.5380710659898477,0.5381880024737167,0.5378805454592324,0.09885889105364848,0.13728500167949045,0.09671231729290126,0.64
e1_persistence,42,0.104276562368772,0.9986921937917255,0.006477506742602612,0.01291308962121851,0.0033418229545865152,0.520618556701031,0.5254120148856991,0.49585044848688076,0.1080414181556975,0.11970678752367764,0.1327796498055755,0.5714285714285714
e1_persistence,43,0.12868906645990866,1.0023772962419133,0.03298163079612981,0.06487539720771929,0.030352530406368983,0.5583756345177665,0.5484423676012461,0.5464073044859071,0.10807446891668245,0.1792220349145658,0.16896353715765527,0.62
e1_persistence,44,0.12600603839569244,0.9961970577828717,0.03125496908557657,0.06153296946489073,0.017312483969646464,0.5532994923857868,0.5552631578947369,0.5527347781217751,0.17397116620534098,0.14839004360396676,0.09518166366513788,0.68
