experiment,epochs,learning_rate,lambda_l1,split,investor,train_size,test_size,train_nll,accuracy,macro_f1,nll
ep_25_lr_0p0005_l1_0,25,0.0005,0.0,24,institution,772,194,0.6898686422585206,0.5154639175257731,0.5146385606302566,0.692640483379364
ep_25_lr_0p0005_l1_0,25,0.0005,0.0,24,retail,772,194,0.6801445539751201,0.6752577319587629,0.6369738913476104,0.6702060699462891
ep_25_lr_0p0005_l1_0,25,0.0005,0.0,25,foreign,765,194,0.661040832715876,0.6185567010309279,0.586520737327189,0.670407772064209
ep_25_lr_0p0005_l1_0,25,0.0005,0.0,25,institution,765,194,0.6880800911803651,0.5927835051546392,0.5914700786352125,0.688602864742279
ep_25_lr_0p0005_l1_0,25,0.0005,0.0,25,retail,765,194,0.6732287854930155,0.5618556701030928,0.5345358060236542,0.6812977194786072
ep_25_lr_0p0005_l1_0,25,0.0005,0.0,26,foreign,765,194,0.6651787150139902,0.6494845360824743,0.6408972125435539,0.6471909284591675
ep_25_lr_0p0005_l1_0,25,0.0005,0.0,26,institution,765,194,0.6840511930534263,0.4845360824742268,0.4765245547760388,0.7031012177467346
ep_25_lr_0p0005_l1_0,25,0.0005,0.0,26,retail,765,194,0.6802977697522032,0.6855670103092784,0.6736978520418011,0.6578333973884583
ep_25_lr_0p0005_l1_0,25,0.0005,0.0,27,foreign,765,194,0.6606697854652903,0.6237113402061856,0.6151107487430358,0.6702255010604858
ep_25_lr_0p0005_l1_0,25,0.0005,0.0,27,institution,765,194,0.6869710860688701,0.520618556701031,0.5159758551307847,0.6948962807655334
ep_25_lr_0p0005_l1_0,25,0.0005,0.0,27,retail,765,194,0.6759607040804196,0.6494845360824743,0.6430735930735931,0.6735524535179138
ep_25_lr_0p0005_l1_0,25,0.0005,0.0,28,foreign,765,194,0.6596966234687107,0.6237113402061856,0.5824266548724752,0.6773755550384521
ep_25_lr_0p0005_l1_0,25,0.0005,0.0,28,institution,765,194,0.6860892988497915,0.5154639175257731,0.5066017316017316,0.6941255331039429
ep_25_lr_0p0005_l1_0,25,0.0005,0.0,28,retail,765,194,0.6746656123329612,0.6237113402061856,0.59082372656092,0.6758565902709961
ep_25_lr_0p0005_l1_0,25,0.0005,0.0,29,foreign,768,197,0.6546972393989563,0.5989847715736041,0.5149446781985352,0.6922317147254944
ep_25_lr_0p0005_l1_0,25,0.0005,0.0,29,institution,768,197,0.6866765022277832,0.5177664974619289,0.5173187527403089,0.6921670436859131
ep_25_lr_0p0005_l1_0,25,0.0005,0.0,29,retail,768,197,0.6736725767453512,0.5939086294416244,0.5250723240115719,0.678096354007721
ep_25_lr_0p0005_l1_0,25,0.0005,0.0,30,foreign,772,194,0.6646583555893577,0.5721649484536082,0.5712421781387299,0.6772816181182861
ep_25_lr_0p0005_l1_0,25,0.0005,0.0,30,institution,772,194,0.6904770240882517,0.5567010309278351,0.5565124933545986,0.690547525882721
ep_25_lr_0p0005_l1_0,25,0.0005,0.0,30,retail,772,194,0.6768992805728022,0.5463917525773195,0.544017094017094,0.6861717104911804
ep_25_lr_0p0005_l1_0,25,0.0005,0.0,31,foreign,765,194,0.6648503926844379,0.634020618556701,0.6332312608174677,0.6550745368003845
ep_25_lr_0p0005_l1_0,25,0.0005,0.0,31,institution,765,194,0.6847514023188672,0.5412371134020618,0.5042352198007294,0.7032621502876282
ep_25_lr_0p0005_l1_0,25,0.0005,0.0,31,retail,765,194,0.6803516135496251,0.6752577319587629,0.6752491032283778,0.6617069840431213
ep_25_lr_0p0005_l1_0,25,0.0005,0.0,32,foreign,765,194,0.6607598807297501,0.6237113402061856,0.6200670690811536,0.6752406358718872
ep_25_lr_0p0005_l1_0,25,0.0005,0.0,32,institution,765,194,0.6876696882684247,0.5618556701030928,0.5488001751169727,0.6971176266670227
ep_25_lr_0p0005_l1_0,25,0.0005,0.0,32,retail,765,194,0.6761308691080878,0.654639175257732,0.6544096142086091,0.6726081371307373
ep_25_lr_0p0005_l1_0,25,0.0005,0.0,33,foreign,765,194,0.6613284639283723,0.6288659793814433,0.622077922077922,0.6703080534934998
ep_25_lr_0p0005_l1_0,25,0.0005,0.0,33,institution,765,194,0.6871895293784297,0.5515463917525774,0.5235837073418579,0.6916617155075073
ep_25_lr_0p0005_l1_0,25,0.0005,0.0,33,retail,765,194,0.6756455022525164,0.6237113402061856,0.6151107487430358,0.6717090606689453
ep_25_lr_0p0005_l1_0,25,0.0005,0.0,34,foreign,768,197,0.6573285659154257,0.6142131979695431,0.6001068376068377,0.6780441403388977
ep_25_lr_0p0005_l1_0,25,0.0005,0.0,34,institution,768,197,0.6872508724530538,0.467005076142132,0.4656281484925986,0.6949018239974976
ep_25_lr_0p0005_l1_0,25,0.0005,0.0,34,retail,768,197,0.6747339169184366,0.6446700507614214,0.6268939393939394,0.6705983877182007
ep_25_lr_0p0005_l1_0,25,0.0005,0.0,35,foreign,772,194,0.6692848431014027,0.6082474226804123,0.6067427717913155,0.6579117774963379
ep_25_lr_0p0005_l1_0,25,0.0005,0.0,35,institution,772,194,0.6892523694532523,0.520618556701031,0.4850292564578279,0.6947495937347412
ep_25_lr_0p0005_l1_0,25,0.0005,0.0,35,retail,772,194,0.6804789666067134,0.5824742268041238,0.5742271113880835,0.6765584945678711
ep_25_lr_0p0005_l1_0,25,0.0005,0.0,36,foreign,765,194,0.660637056671716,0.6082474226804123,0.6048456260720412,0.6740304231643677
ep_25_lr_0p0005_l1_0,25,0.0005,0.0,36,institution,765,194,0.6888003127247679,0.5876288659793815,0.5822566752799311,0.6889262795448303
ep_25_lr_0p0005_l1_0,25,0.0005,0.0,36,retail,765,194,0.670804785045923,0.5309278350515464,0.5272980426808044,0.6896140575408936
