investor,context,feature,context_z,mean,p10,p90
institution,fx_level_z_252,herd,0.3500000000000001,-0.00396008144239503,-0.004627540307337714,-0.00341751501196988
institution,fx_level_z_252,herd,0.40000000000000036,-0.003900108229524108,-0.004622186183114484,-0.0032915122620760864
institution,fx_level_z_252,herd,0.4500000000000002,-0.0038401350166531855,-0.004616832058891254,-0.0031392127298749484
institution,fx_level_z_252,herd,0.5,-0.003780161803782263,-0.004613035632792065,-0.00297663386445487
institution,fx_level_z_252,herd,0.5500000000000003,-0.003720188590911341,-0.00461513575537528,-0.002810122261289452
institution,fx_level_z_252,herd,0.6000000000000001,-0.003660215378040419,-0.004613235652213868,-0.0026436106581240355
institution,fx_level_z_252,herd,0.6500000000000004,-0.0036002421651694966,-0.004610025690926657,-0.002477099054958618
institution,fx_level_z_252,herd,0.7000000000000002,-0.0035402689522985747,-0.004606815729639446,-0.002310587451793201
institution,fx_level_z_252,herd,0.75,-0.0034802957394276524,-0.00460622879108989,-0.002144075848627785
institution,fx_level_z_252,herd,0.8000000000000003,-0.0034203225265567296,-0.004605864712502736,-0.001977564245462367
institution,fx_level_z_252,herd,0.8500000000000001,-0.0033603493136858077,-0.004601210612163392,-0.0018110526422969505
institution,fx_level_z_252,herd,0.9000000000000004,-0.003300376100814885,-0.004594326750957388,-0.0016445410391315327
institution,fx_level_z_252,herd,0.9500000000000002,-0.003240402887943963,-0.004587442889751383,-0.0014780294359661161
institution,fx_level_z_252,herd,1.0,-0.0031804296750730407,-0.00458055902854538,-0.0013115178328006998
institution,fx_level_z_252,herd,1.0500000000000003,-0.0031204564622021183,-0.004573675167339376,-0.001145006229635282
institution,fx_level_z_252,herd,1.1,-0.003060483249331196,-0.004566791306133372,-0.0010370023187715037
institution,fx_level_z_252,herd,1.1500000000000004,-0.0030005100364602732,-0.004560071169107644,-0.0009641699475468557
institution,fx_level_z_252,herd,1.2000000000000002,-0.0029405368235893513,-0.004556474860291887,-0.0008631133381276917
institution,fx_level_z_252,herd,1.25,-0.002880563610718429,-0.00455287855147613,-0.0007606961240525896
institution,fx_level_z_252,herd,1.3000000000000003,-0.0028205903978475067,-0.004549282242660373,-0.0006501408619805945
institution,fx_level_z_252,herd,1.35,-0.0027606171849765843,-0.004545685933844615,-0.0004956011031754114
institution,fx_level_z_252,herd,1.4000000000000004,-0.002700643972105662,-0.0045420896250288586,-0.00034106134437022627
institution,fx_level_z_252,herd,1.4500000000000002,-0.0026406707592347397,-0.004538493316213101,-0.00018652158556504292
institution,fx_level_z_252,herd,1.5,-0.0025806975463638178,-0.0045348970073973436,-3.1981826759859376e-05
institution,fx_level_z_252,herd,1.5500000000000003,-0.002520724333492895,-0.004531300698581586,0.00012255793204532536
institution,fx_level_z_252,herd,1.6,-0.002460751120621973,-0.004527704389765829,0.00027709769085050925
institution,fx_level_z_252,herd,1.6500000000000004,-0.0024007779077510503,-0.004524108080950072,0.000431637449655694
institution,fx_level_z_252,herd,1.7000000000000002,-0.0023408046948801284,-0.0045205117721343144,0.000586177208460877
institution,fx_level_z_252,herd,1.75,-0.0022808314820092065,-0.004517730665975211,0.0007407169672660609
institution,fx_level_z_252,herd,1.8000000000000003,-0.0022208582691382833,-0.00451510551152747,0.0008952567260712456
institution,fx_level_z_252,herd,1.85,-0.0021608850562673614,-0.004512480357079729,0.0010497964848764291
institution,fx_level_z_252,herd,1.9000000000000004,-0.002100911843396439,-0.0045098552026319886,0.0012043362436816138
institution,fx_level_z_252,herd,1.9500000000000002,-0.0020409386305255167,-0.0045072300481842475,0.0013588760024867974
institution,fx_level_z_252,herd,2.0,-0.001980965417654595,-0.004504604893736506,0.0015134157612919808
institution,fx_level_z_252,momentum,-2.0,-0.0012643448013274967,-0.0040381744620389595,0.00014673540135839657
institution,fx_level_z_252,momentum,-1.95,-0.001247563946845779,-0.0039762695346871185,0.0001483603216183249
institution,fx_level_z_252,momentum,-1.9,-0.0012307830923640611,-0.003934380218488424,0.00014998524187825323
institution,fx_level_z_252,momentum,-1.85,-0.0012140022378823432,-0.003924117347814811,0.0001516101621381816
institution,fx_level_z_252,momentum,-1.8,-0.0011972213834006255,-0.003913854477141198,0.00015323508239810992
institution,fx_level_z_252,momentum,-1.75,-0.0011804405289189079,-0.003903591606467584,0.00015486000265803828
institution,fx_level_z_252,momentum,-1.7,-0.00116365967443719,-0.003893328735793971,0.00015648492291796663
institution,fx_level_z_252,momentum,-1.65,-0.001146878819955472,-0.0038830658651203575,0.00015810984317789494
institution,fx_level_z_252,momentum,-1.6,-0.0011300979654737544,-0.0038728029944467444,0.0001597347634378233
institution,fx_level_z_252,momentum,-1.55,-0.0011133171109920367,-0.003814342871191805,0.00016135968369775165
institution,fx_level_z_252,momentum,-1.5,-0.0010965362565103188,-0.0037335997883927896,0.00016298460395767998
institution,fx_level_z_252,momentum,-1.45,-0.001079755402028601,-0.0036598205857443548,0.0001561391199356528
institution,fx_level_z_252,momentum,-1.4,-0.0010629745475468832,-0.0035973075137006997,0.00014903937611958373
institution,fx_level_z_252,momentum,-1.35,-0.0010461936930651655,-0.0035347944416570447,0.00014193963230351472
institution,fx_level_z_252,momentum,-1.2999999999999998,-0.0010294128385834476,-0.003482367141696085,0.0001348398884874456
institution,fx_level_z_252,momentum,-1.25,-0.00101263198410173,-0.0034065372419717563,0.00012774014467137654
institution,fx_level_z_252,momentum,-1.2,-0.000995851129620012,-0.003324070461385357,0.00012064040085530748
institution,fx_level_z_252,momentum,-1.15,-0.0009790702751382944,-0.0032690797982649566,0.00011525706286190105
institution,fx_level_z_252,momentum,-1.1,-0.0009622894206565767,-0.0032153794968325577,0.00010991971939799527
institution,fx_level_z_252,momentum,-1.0499999999999998,-0.0009455085661748587,-0.003163171651467475,0.00010458237593408942
institution,fx_level_z_252,momentum,-1.0,-0.000928727711693141,-0.003161403005651576,9.984110220100068e-05
institution,fx_level_z_252,momentum,-0.95,-0.0009119468572114232,-0.0031596343598356775,9.800152663953866e-05
institution,fx_level_z_252,momentum,-0.8999999999999999,-0.0008951660027297053,-0.0031578657140197783,9.616195107807661e-05
institution,fx_level_z_252,momentum,-0.8499999999999999,-0.0008783851482479876,-0.0031560970682038797,9.432237551661458e-05
institution,fx_level_z_252,momentum,-0.7999999999999998,-0.0008616042937662699,-0.003144847257062696,9.248279995515256e-05
institution,fx_level_z_252,momentum,-0.75,-0.0008448234392845521,-0.003125147186801675,9.064322439369052e-05
institution,fx_level_z_252,momentum,-0.7,-0.0008280425848028344,-0.0031054471165406538,9.172265738013572e-05
institution,fx_level_z_252,momentum,-0.6499999999999999,-0.0008112617303211166,-0.0030857470462796327,0.00010283807452650506
institution,fx_level_z_252,momentum,-0.5999999999999999,-0.0007944808758393987,-0.0030660469760186116,0.00011746646603568005
institution,fx_level_z_252,momentum,-0.5499999999999998,-0.0007777000213576809,-0.0030463469057575906,0.0001336585244280201
institution,fx_level_z_252,momentum,-0.5,-0.0007609191668759632,-0.00302664683549657,0.00014679470186817068
institution,fx_level_z_252,momentum,-0.44999999999999996,-0.0007441383123942454,-0.003006946765235549,0.00014413596247321087
institution,fx_level_z_252,momentum,-0.3999999999999999,-0.0007273574579125275,-0.002987246694974528,0.00013137880509019186
institution,fx_level_z_252,momentum,-0.34999999999999987,-0.0007105766034308098,-0.0029675466247135068,0.00011862164770717288
institution,fx_level_z_252,momentum,-0.2999999999999998,-0.000693795748949092,-0.0029478465544524857,0.00012398974329693048
institution,fx_level_z_252,momentum,-0.25,-0.0006770148944673743,-0.0029281464841914647,0.00013638380623882547
institution,fx_level_z_252,momentum,-0.19999999999999996,-0.0006602340399856564,-0.002908446413930444,0.0001509118580724481
institution,fx_level_z_252,momentum,-0.1499999999999999,-0.0006434531855039387,-0.002888746343669423,0.00017553159617813112
institution,fx_level_z_252,momentum,-0.09999999999999987,-0.0006266723310222209,-0.0028690462734084015,0.00019864942907584215
institution,fx_level_z_252,momentum,-0.04999999999999982,-0.0006098914765405031,-0.002849346203147381,0.00021434037058493113
institution,fx_level_z_252,momentum,0.0,-0.0005931106220587853,-0.00282964613288636,0.00023003131209402007
institution,fx_level_z_252,momentum,0.050000000000000266,-0.0005763297675770675,-0.0028099460626253387,0.00024572225360310914
institution,fx_level_z_252,momentum,0.10000000000000009,-0.0005595489130953498,-0.0027902459923643177,0.0002940307641983645
institution,fx_level_z_252,momentum,0.1499999999999999,-0.0005427680586136321,-0.002770545922103297,0.00032325002481222906
institution,fx_level_z_252,momentum,0.20000000000000018,-0.0005259872041319142,-0.002750845851842276,0.00034786976291791217
institution,fx_level_z_252,momentum,0.25,-0.0005092063496501965,-0.002731145781581255,0.00037876304850209693
institution,fx_level_z_252,momentum,0.30000000000000027,-0.0004924254951684786,-0.002711445711320234,0.00041914269095277563
institution,fx_level_z_252,momentum,0.3500000000000001,-0.00047564464068676086,-0.002691745641059213,0.0004719761491287161
institution,fx_level_z_252,momentum,0.40000000000000036,-0.00045886378620504296,-0.0026720455707981918,0.00048448248533524807
institution,fx_level_z_252,momentum,0.4500000000000002,-0.00044208293172332523,-0.0026523455005371707,0.0004955242585855711
institution,fx_level_z_252,momentum,0.5,-0.00042530207724160755,-0.0026326454302761496,0.0005083288531749701
institution,fx_level_z_252,momentum,0.5500000000000003,-0.00040852122275988965,-0.002612945360015129,0.0005211334477643692
institution,fx_level_z_252,momentum,0.6000000000000001,-0.0003917403682781719,-0.002593245289754108,0.0005448276677633762
institution,fx_level_z_252,momentum,0.6500000000000004,-0.00037495951379645407,-0.002573545219493087,0.0005694474058690593
institution,fx_level_z_252,momentum,0.7000000000000002,-0.00035817865931473634,-0.002554034137283444,0.0005940671439747423
institution,fx_level_z_252,momentum,0.75,-0.00034139780483301866,-0.00253751055715838,0.0006186868820804252
institution,fx_level_z_252,momentum,0.8000000000000003,-0.00032461695035130076,-0.002520986977033316,0.0006433066201861083
institution,fx_level_z_252,momentum,0.8500000000000001,-0.000307836095869583,-0.002504463396908252,0.0006679263582917912
institution,fx_level_z_252,momentum,0.9000000000000004,-0.0002910552413878652,-0.0024879398167831877,0.0006925460963974744
institution,fx_level_z_252,momentum,0.9500000000000002,-0.0002742743869061474,-0.0024714162366581242,0.0007171658345031572
institution,fx_level_z_252,momentum,1.0,-0.0002574935324244297,-0.00245489265653306,0.0007417855726088402
institution,fx_level_z_252,momentum,1.0500000000000003,-0.00024071267794271187,-0.002438369076407996,0.0007638852880335844
institution,fx_level_z_252,momentum,1.1,-0.00022393182346099413,-0.002421845496282932,0.0007858153921551481
institution,fx_level_z_252,momentum,1.1500000000000004,-0.00020715096897927623,-0.002405321916157868,0.0008077454962767123
institution,fx_level_z_252,momentum,1.2000000000000002,-0.00019037011449755847,-0.0023887983360328037,0.0008296756003982762
institution,fx_level_z_252,momentum,1.25,-0.0001735892600158408,-0.00237227475590774,0.0008516057045198402
institution,fx_level_z_252,momentum,1.3000000000000003,-0.00015680840553412295,-0.002355751175782676,0.0008735358086414042
institution,fx_level_z_252,momentum,1.35,-0.00014002755105240518,-0.002339227595657612,0.0008954659127629681
institution,fx_level_z_252,momentum,1.4000000000000004,-0.0001232466965706873,-0.002322704015532548,0.0009173960168845323
institution,fx_level_z_252,momentum,1.4500000000000002,-0.00010646584208896958,-0.002306180435407484,0.0009393261210060962
institution,fx_level_z_252,momentum,1.5,-8.968498760725188e-05,-0.00228965685528242,0.0009612562251276601
institution,fx_level_z_252,momentum,1.5500000000000003,-7.2904133125534e-05,-0.0022547391511033967,0.000983186329249224
institution,fx_level_z_252,momentum,1.6,-5.61232786438163e-05,-0.0022154332324862236,0.0010051164333707882
institution,fx_level_z_252,momentum,1.6500000000000004,-3.93424241620984e-05,-0.0021761273138690505,0.0010270465374923523
institution,fx_level_z_252,momentum,1.7000000000000002,-2.2561569680380668e-05,-0.002136821395251878,0.0010489766416139162
institution,fx_level_z_252,momentum,1.75,-5.7807151986629395e-06,-0.002097515476634705,0.00107090674573548
institution,fx_level_z_252,momentum,1.8000000000000003,1.1000139283054885e-05,-0.0020582095580175316,0.0010928368498570441
institution,fx_level_z_252,momentum,1.85,2.7780993764772683e-05,-0.002018903639400359,0.0011147669539786082
institution,fx_level_z_252,momentum,1.9000000000000004,4.4561848246490506e-05,-0.0019795977207831858,0.0011366970581001723
institution,fx_level_z_252,momentum,1.9500000000000002,6.134270272820826e-05,-0.0019402918021660127,0.001158627162221736
institution,fx_level_z_252,momentum,2.0,7.812355720992596e-05,-0.00190098588354884,0.0011805572663433001
institution,fx_level_z_252,underwater,-2.0,-0.002241500800219898,-0.00499428266193704,-0.00032173072395376504
institution,fx_level_z_252,underwater,-1.95,-0.0022066240887922096,-0.004894528128206594,-0.00031295398803191007
institution,fx_level_z_252,underwater,-1.9,-0.0021717473773645215,-0.004794773594476149,-0.00030417725211005504
institution,fx_level_z_252,underwater,-1.85,-0.002136870665936833,-0.004695019060745705,-0.00029540051618820006
institution,fx_level_z_252,underwater,-1.8,-0.002101993954509145,-0.0045952645270152595,-0.0002866237802663451
institution,fx_level_z_252,underwater,-1.75,-0.0020671172430814567,-0.004495509993284815,-0.00027784704434449006
institution,fx_level_z_252,underwater,-1.7,-0.002032240531653768,-0.00439575545955437,-0.0002690703084226351
institution,fx_level_z_252,underwater,-1.65,-0.0019973638202260796,-0.004296000925823925,-0.00026029357250078006
institution,fx_level_z_252,underwater,-1.6,-0.001962487108798392,-0.00419624639209348,-0.0002515168365789251
institution,fx_level_z_252,underwater,-1.55,-0.0019276103973707034,-0.004096491858363034,-0.0002427401006570701
institution,fx_level_z_252,underwater,-1.5,-0.0018927336859430152,-0.00399673732463259,-0.0002339633647352151
institution,fx_level_z_252,underwater,-1.45,-0.0018578569745153267,-0.0038969827909021448,-0.0002251866288133601
institution,fx_level_z_252,underwater,-1.4,-0.0018229802630876383,-0.0037972282571716994,-0.00021640989289150507
institution,fx_level_z_252,underwater,-1.35,-0.0017881035516599502,-0.003725608946988251,-0.0002076331569696501
institution,fx_level_z_252,underwater,-1.2999999999999998,-0.001753226840232262,-0.0036592579749411777,-0.00020085742755320625
institution,fx_level_z_252,underwater,-1.25,-0.0017183501288045738,-0.003549635002855075,-0.00019949266716132722
institution,fx_level_z_252,underwater,-1.2,-0.0016834734173768854,-0.0034324432234278477,-0.0001981279067694482
institution,fx_level_z_252,underwater,-1.15,-0.0016485967059491969,-0.0033152514440006205,-0.00019676314637756916
institution,fx_level_z_252,underwater,-1.1,-0.0016137199945215088,-0.00319870105478903,-0.00019539838598569016
institution,fx_level_z_252,underwater,-1.0499999999999998,-0.0015788432830938204,-0.0030989465210585843,-0.00019403362559381113
institution,fx_level_z_252,underwater,-1.0,-0.0015439665716661323,-0.00302451599854966,-0.00019207405275659738
institution,fx_level_z_252,underwater,-0.95,-0.001509089860238444,-0.0029633170145097107,-0.00018786870961770634
institution,fx_level_z_252,underwater,-0.8999999999999999,-0.0014742131488107554,-0.002907721239607682,-0.0001836633664788153
institution,fx_level_z_252,underwater,-0.8499999999999999,-0.001439336437383067,-0.0028704704029950366,-0.00017945802333992422
institution,fx_level_z_252,underwater,-0.7999999999999998,-0.001404459725955379,-0.002849573325365696,-0.00017525268020103318
institution,fx_level_z_252,underwater,-0.75,-0.0013695830145276909,-0.0028087129816412397,-0.0001623207397642099
institution,fx_level_z_252,underwater,-0.7,-0.0013347063031000025,-0.002744225421920368,-0.0001492703350958929
institution,fx_level_z_252,underwater,-0.6499999999999999,-0.0012998295916723142,-0.0026845295552629486,-0.0001362199304275759
institution,fx_level_z_252,underwater,-0.5999999999999999,-0.0012649528802446256,-0.0026142957783303494,-0.0001231695257592589
institution,fx_level_z_252,underwater,-0.5499999999999998,-0.0012300761688169375,-0.002585767658310874,-0.00011011912109094191
institution,fx_level_z_252,underwater,-0.5,-0.0011951994573892494,-0.002580239907911073,-9.706871642262496e-05
institution,fx_level_z_252,underwater,-0.44999999999999996,-0.0011603227459615608,-0.00257815618027953,-8.401831175430796e-05
institution,fx_level_z_252,underwater,-0.3999999999999999,-0.0011254460345338727,-0.0025678168787271116,-7.032869849351244e-05
institution,fx_level_z_252,underwater,-0.34999999999999987,-0.0010905693231061842,-0.002557143895355635,-5.569634580749441e-05
institution,fx_level_z_252,underwater,-0.2999999999999998,-0.001055692611678496,-0.002507675398555803,-4.1063993121476396e-05
institution,fx_level_z_252,underwater,-0.25,-0.0010208159002508077,-0.002453528838577696,-2.6431640435458428e-05
institution,fx_level_z_252,underwater,-0.19999999999999996,-0.0009859391888231196,-0.002421277115863541,-1.472264761104862e-05
institution,fx_level_z_252,underwater,-0.1499999999999999,-0.0009510624773954313,-0.0024113297794246587,-9.47743144933827e-06
institution,fx_level_z_252,underwater,-0.09999999999999987,-0.0009161857659677428,-0.0023932756611611257,8.925986330721203e-06
institution,fx_level_z_252,underwater,-0.04999999999999982,-0.0008813090545400546,-0.0023752215428975926,6.275747073231093e-06
institution,fx_level_z_252,underwater,0.0,-0.0008464323431123664,-0.0023571674246340595,1.8665249808691448e-05
institution,fx_level_z_252,underwater,0.050000000000000266,-0.0008115556316846779,-0.0023391133063705265,5.93459908850474e-05
institution,fx_level_z_252,underwater,0.10000000000000009,-0.0007766789202569897,-0.002321059188106994,0.00010828802362083851
institution,fx_level_z_252,underwater,0.1499999999999999,-0.0007418022088293016,-0.0023030050698434608,0.00012051972560583737
institution,fx_level_z_252,underwater,0.20000000000000018,-0.000706925497401613,-0.0022849509515799277,0.000135568021796631
institution,fx_level_z_252,underwater,0.25,-0.0006720487859739249,-0.0022668968333163946,0.0001946452452102869
institution,fx_level_z_252,underwater,0.30000000000000027,-0.0006371720745462365,-0.0022488427150528616,0.00025367733032906977
institution,fx_level_z_252,underwater,0.3500000000000001,-0.0006022953631185482,-0.0022307885967893285,0.0002944248000858197
institution,fx_level_z_252,underwater,0.40000000000000036,-0.0005674186516908598,-0.0022127344785257954,0.0003351722698425699
institution,fx_level_z_252,underwater,0.4500000000000002,-0.0005325419402631716,-0.0021946803602622624,0.0003759197395993198
institution,fx_level_z_252,underwater,0.5,-0.0004976652288354834,-0.0021766262419987297,0.00041666720935606966
institution,fx_level_z_252,underwater,0.5500000000000003,-0.000462788517407795,-0.0021585721237351967,0.00045741467911281986
institution,fx_level_z_252,underwater,0.6000000000000001,-0.0004279118059801068,-0.0021405180054716636,0.0005116102710598777
institution,fx_level_z_252,underwater,0.6500000000000004,-0.0003930350945524184,-0.0021224638872081305,0.0005897782900137498
institution,fx_level_z_252,underwater,0.7000000000000002,-0.00035815838312473015,-0.0021044097689445975,0.0006679463089676214
institution,fx_level_z_252,underwater,0.75,-0.000323281671697042,-0.002086355650681065,0.0007569307170342289
institution,fx_level_z_252,underwater,0.8000000000000003,-0.00028840496026935353,-0.0020683015324175318,0.0008505939773749175
institution,fx_level_z_252,underwater,0.8500000000000001,-0.00025352824884166536,-0.0020502474141539987,0.0009552893578074583
institution,fx_level_z_252,underwater,0.9000000000000004,-0.0002186515374139769,-0.0020321932958904656,0.001072050677612393
institution,fx_level_z_252,underwater,0.9500000000000002,-0.00018377482598628872,-0.0020141391776269326,0.0011888119974173268
institution,fx_level_z_252,underwater,1.0,-0.00014889811455860054,-0.0019960850593633995,0.0013055733172222602
institution,fx_level_z_252,underwater,1.0500000000000003,-0.00011402140313091209,-0.001978030941099867,0.0014223346370271948
institution,fx_level_z_252,underwater,1.1,-7.914469170322391e-05,-0.0019575062149669417,0.0015390959568321284
institution,fx_level_z_252,underwater,1.1500000000000004,-4.426798027553541e-05,-0.0019367309607332029,0.001655857276637063
institution,fx_level_z_252,underwater,1.2000000000000002,-9.39126884784722e-06,-0.0019159557064994638,0.0017769690370186848
institution,fx_level_z_252,underwater,1.25,2.5485442579840947e-05,-0.001895180452265725,0.0019062567153013902
institution,fx_level_z_252,underwater,1.3000000000000003,6.036215400752939e-05,-0.0018744051980319858,0.002035544393584097
institution,fx_level_z_252,underwater,1.35,9.523886543521755e-05,-0.0018536299437982469,0.0021648320718668027
institution,fx_level_z_252,underwater,1.4000000000000004,0.00013011557686290606,-0.0018328546895645078,0.0022941197501495088
institution,fx_level_z_252,underwater,1.4500000000000002,0.0001649922882905942,-0.001812079435330769,0.002423407428432215
institution,fx_level_z_252,underwater,1.5,0.00019986899971828238,-0.0017913041810970298,0.0025526951067149205
institution,fx_level_z_252,underwater,1.5500000000000003,0.00023474571114597088,-0.001770528926863291,0.002679781878832718
institution,fx_level_z_252,underwater,1.6,0.000269622422573659,-0.0017497536726295518,0.0027931960904970647
institution,fx_level_z_252,underwater,1.6500000000000004,0.0003044991340013475,-0.0017289784183958127,0.0029066103021614122
institution,fx_level_z_252,underwater,1.7000000000000002,0.0003393758454290357,-0.0017082031641620738,0.003020024513825759
institution,fx_level_z_252,underwater,1.75,0.00037425255685672387,-0.001695280629792175,0.003133438725490105
institution,fx_level_z_252,underwater,1.8000000000000003,0.0004091292682844123,-0.0016858781944028278,0.0032468529371544527
institution,fx_level_z_252,underwater,1.85,0.0004440059797121005,-0.0016764757590134812,0.003361129222903381
institution,fx_level_z_252,underwater,1.9000000000000004,0.000478882691139789,-0.001667073323624134,0.003482151557691375
institution,fx_level_z_252,underwater,1.9500000000000002,0.0005137594025674771,-0.0016576708882347871,0.0035965313494669806
institution,fx_level_z_252,underwater,2.0,0.0005486361139951652,-0.00164988454198456,0.00368838176946142
institution,kospi_return_1d,herd,-2.0,-0.0035440468829215917,-0.004481698854942821,-0.0012578100664541194
institution,kospi_return_1d,herd,-1.95,-0.0035649430591608387,-0.004487612289885887,-0.0013090610184008306
institution,kospi_return_1d,herd,-1.9,-0.0035858392354000865,-0.004493525724828953,-0.0013603119703475416
institution,kospi_return_1d,herd,-1.85,-0.0036067354116393335,-0.004499278696748707,-0.0014115629222942526
institution,kospi_return_1d,herd,-1.8,-0.0036276315878785805,-0.0045037309644977075,-0.0014628138742409638
institution,kospi_return_1d,herd,-1.75,-0.0036485277641178284,-0.004508183232246708,-0.0015093424575751998
institution,kospi_return_1d,herd,-1.7,-0.0036694239403570754,-0.004512635499995708,-0.001541374452062824
institution,kospi_return_1d,herd,-1.65,-0.003690320116596323,-0.0045170877677447084,-0.0015734064465504477
institution,kospi_return_1d,herd,-1.6,-0.0037112162928355707,-0.004521540035493709,-0.0016220110282303155
institution,kospi_return_1d,herd,-1.55,-0.0037321124690748177,-0.004525992303242709,-0.0017153501475696724
institution,kospi_return_1d,herd,-1.5,-0.0037530086453140656,-0.0045304445709917094,-0.0018086892669090294
institution,kospi_return_1d,herd,-1.45,-0.0037739048215533126,-0.00453489683874071,-0.0019020283862483866
institution,kospi_return_1d,herd,-1.4,-0.0037948009977925605,-0.00453934910648971,-0.0019953675055877436
institution,kospi_return_1d,herd,-1.35,-0.0038156971740318075,-0.00454380137423871,-0.0020887066249271
institution,kospi_return_1d,herd,-1.2999999999999998,-0.0038365933502710545,-0.004548253641987711,-0.002182045744266458
institution,kospi_return_1d,herd,-1.25,-0.0038574895265103023,-0.004552705909736711,-0.0022753848636058146
institution,kospi_return_1d,herd,-1.2,-0.0038783857027495493,-0.004557158177485711,-0.0023687239829451715
institution,kospi_return_1d,herd,-1.15,-0.0038992818789887968,-0.004561610445234712,-0.0024620631022845285
institution,kospi_return_1d,herd,-1.1,-0.003920178055228044,-0.004566078477655574,-0.002555402221623885
institution,kospi_return_1d,herd,-1.0499999999999998,-0.003941074231467292,-0.004567785319231865,-0.002648741340963243
institution,kospi_return_1d,herd,-1.0,-0.003961970407706539,-0.004568551835836791,-0.0027420804603025995
institution,kospi_return_1d,herd,-0.95,-0.0039828665839457865,-0.0045693183524417175,-0.0028354195796419564
institution,kospi_return_1d,herd,-0.8999999999999999,-0.004003762760185034,-0.004570084869046644,-0.0029287586989813134
institution,kospi_return_1d,herd,-0.8499999999999999,-0.0040246589364242805,-0.00457278759786277,-0.003022097818320671
institution,kospi_return_1d,herd,-0.7999999999999998,-0.004045555112663529,-0.004578024649526923,-0.003115436937660028
institution,kospi_return_1d,herd,-0.75,-0.004066451288902775,-0.004583487660420366,-0.0031960870896000646
institution,kospi_return_1d,herd,-0.7,-0.004087347465142024,-0.004590144766552845,-0.0032755002961494216
institution,kospi_return_1d,herd,-0.6499999999999999,-0.00410824364138127,-0.004596801872685323,-0.003354913502698779
institution,kospi_return_1d,herd,-0.5999999999999999,-0.004129139817620519,-0.004603458978817801,-0.00342688664328308
institution,kospi_return_1d,herd,-0.5499999999999998,-0.004150035993859765,-0.0046101160849502795,-0.0034756808646488383
institution,kospi_return_1d,herd,-0.5,-0.004170932170099013,-0.0046167731910827575,-0.0035611096303909497
institution,kospi_return_1d,herd,-0.44999999999999996,-0.00419182834633826,-0.0046234302972152355,-0.0036507892236113267
institution,kospi_return_1d,herd,-0.3999999999999999,-0.0042127245225775075,-0.004633069118717684,-0.0037398990453220396
institution,kospi_return_1d,herd,-0.34999999999999987,-0.004233620698816756,-0.004645857844006966,-0.003810634773690217
institution,kospi_return_1d,herd,-0.2999999999999998,-0.004254516875056002,-0.004652629277843496,-0.0038704682080424064
institution,kospi_return_1d,herd,-0.25,-0.00427541305129525,-0.004655376436130589,-0.0038803319126600186
institution,kospi_return_1d,herd,-0.19999999999999996,-0.004296309227534497,-0.004667459791526176,-0.0039004889101487954
institution,kospi_return_1d,herd,-0.1499999999999999,-0.004317205403773745,-0.004688394172335332,-0.00392949952416525
institution,kospi_return_1d,herd,-0.09999999999999987,-0.004338101580012992,-0.004703581676294509,-0.0039478921318368415
institution,kospi_return_1d,herd,-0.04999999999999982,-0.0043589977562522395,-0.004711470130132454,-0.003947920630962461
institution,kospi_return_1d,herd,0.0,-0.004379893932491487,-0.00471940655261276,-0.00394794913008808
institution,kospi_return_1d,herd,0.050000000000000266,-0.004400790108730734,-0.004739372093463262,-0.0039479776292136995
institution,kospi_return_1d,herd,0.10000000000000009,-0.004421686284969982,-0.00476648152514825,-0.003948006128339319
institution,kospi_return_1d,herd,0.1499999999999999,-0.004442582461209228,-0.004829408617224495,-0.003948034627464938
institution,kospi_return_1d,herd,0.20000000000000018,-0.004463478637448477,-0.004892191812396,-0.003948063126590557
institution,kospi_return_1d,herd,0.25,-0.004484374813687723,-0.004961671074852295,-0.003948091625716177
institution,kospi_return_1d,herd,0.30000000000000027,-0.004505270989926972,-0.005031150337308591,-0.003950193835189538
institution,kospi_return_1d,herd,0.3500000000000001,-0.004526167166166218,-0.005100629599764885,-0.003953572445898288
institution,kospi_return_1d,herd,0.40000000000000036,-0.004547063342405466,-0.00517010886222118,-0.0039553260680986356
institution,kospi_return_1d,herd,0.4500000000000002,-0.004567959518644713,-0.005239588124677475,-0.0039564303636870825
institution,kospi_return_1d,herd,0.5,-0.0045888556948839605,-0.005309067387133769,-0.00397287519008378
institution,kospi_return_1d,herd,0.5500000000000003,-0.004609751871123208,-0.0053785466495900654,-0.003988494704972175
institution,kospi_return_1d,herd,0.6000000000000001,-0.004630648047362455,-0.00544802591204636,-0.00400305411138098
institution,kospi_return_1d,herd,0.6500000000000004,-0.004651544223601703,-0.005517505174502654,-0.004017613517789785
institution,kospi_return_1d,herd,0.7000000000000002,-0.00467244039984095,-0.0055869844369589505,-0.00403217292419859
institution,kospi_return_1d,herd,0.75,-0.004693336576080198,-0.005656463699415245,-0.004039825235668032
institution,kospi_return_1d,herd,0.8000000000000003,-0.004714232752319445,-0.00572594296187154,-0.004045003508217559
institution,kospi_return_1d,herd,0.8500000000000001,-0.0047351289285586925,-0.005795422224327835,-0.004050181780767087
institution,kospi_return_1d,herd,0.9000000000000004,-0.00475602510479794,-0.00586490148678413,-0.004055360053316614
institution,kospi_return_1d,herd,0.9500000000000002,-0.0047769212810371865,-0.0059318390139377185,-0.004060538325866142
institution,kospi_return_1d,herd,1.0,-0.004797817457276435,-0.00599657068960354,-0.004065223567886206
