experiment,epochs,learning_rate,lambda_l1,split,investor,train_size,test_size,train_nll,accuracy,macro_f1,nll
lr_0p003_l1_0p01,50,0.003,0.01,43,retail,768,197,0.6529294848442078,0.5939086294416244,0.5926385442514475,0.7095898389816284
lr_0p003_l1_0p01,50,0.003,0.01,44,foreign,775,197,0.616384302646883,0.6091370558375635,0.5526556371464802,0.6929601430892944
lr_0p003_l1_0p01,50,0.003,0.01,44,institution,775,197,0.6847157000726269,0.5076142131979695,0.5051148576904152,0.6946170926094055
lr_0p003_l1_0p01,50,0.003,0.01,44,retail,775,197,0.6545960032555365,0.5634517766497462,0.5436867054514113,0.6964547634124756
lr_0p01_l1_0,50,0.01,0.0,0,foreign,773,194,0.6456634350612586,0.6082474226804123,0.58490990990991,0.6721498370170593
lr_0p01_l1_0,50,0.01,0.0,0,institution,773,194,0.6916438495357163,0.5103092783505154,0.4896857261525681,0.6984190940856934
lr_0p01_l1_0,50,0.01,0.0,0,retail,773,194,0.6632238694335325,0.5618556701030928,0.517200995461865,0.7609035968780518
lr_0p01_l1_0,50,0.01,0.0,1,foreign,766,194,0.6281590990858352,0.6649484536082474,0.660975937626025,0.612395703792572
lr_0p01_l1_0,50,0.01,0.0,1,institution,766,194,0.6860119842051214,0.5360824742268041,0.5360824742268041,0.6887702345848083
lr_0p01_l1_0,50,0.01,0.0,1,retail,766,194,0.6565037218771155,0.5876288659793815,0.5822566752799311,0.6758207082748413
lr_0p01_l1_0,50,0.01,0.0,2,foreign,766,194,0.6244762874458851,0.6597938144329897,0.6596491228070176,0.6293864846229553
lr_0p01_l1_0,50,0.01,0.0,2,institution,766,194,0.6823616490040373,0.5051546391752577,0.5017656500802568,0.700605571269989
lr_0p01_l1_0,50,0.01,0.0,2,retail,766,194,0.6622299108430548,0.6134020618556701,0.6128980764626067,0.6601753830909729
lr_0p01_l1_0,50,0.01,0.0,3,foreign,766,194,0.6242543577214134,0.6391752577319587,0.6176801801801801,0.6298166513442993
lr_0p01_l1_0,50,0.01,0.0,3,institution,766,194,0.6854283135802566,0.5773195876288659,0.5585525585525586,0.6888310313224792
lr_0p01_l1_0,50,0.01,0.0,3,retail,766,194,0.6635889267796947,0.6443298969072165,0.6323638460904671,0.6534280180931091
lr_0p01_l1_0,50,0.01,0.0,4,foreign,766,194,0.6251682956598447,0.6443298969072165,0.6259535585547824,0.6319764256477356
lr_0p01_l1_0,50,0.01,0.0,4,institution,766,194,0.6843240019858039,0.520618556701031,0.5111496464085404,0.6983702182769775
lr_0p01_l1_0,50,0.01,0.0,4,retail,766,194,0.650571371027446,0.5309278350515464,0.5016795099782652,0.7106963396072388
lr_0p01_l1_0,50,0.01,0.0,5,foreign,766,194,0.6384973157168057,0.6701030927835051,0.6325757575757576,0.592423677444458
lr_0p01_l1_0,50,0.01,0.0,5,institution,766,194,0.678507007600122,0.5051546391752577,0.4875068794716565,0.731427788734436
lr_0p01_l1_0,50,0.01,0.0,5,retail,766,194,0.6643048973058596,0.6030927835051546,0.5760465446289201,0.6676242351531982
lr_0p01_l1_0,50,0.01,0.0,6,foreign,766,194,0.6282579274775154,0.6494845360824743,0.6036057692307693,0.6354033350944519
lr_0p01_l1_0,50,0.01,0.0,6,institution,766,194,0.6822072269088606,0.5103092783505154,0.4974778459441036,0.7191358208656311
lr_0p01_l1_0,50,0.01,0.0,6,retail,766,194,0.6587196420440474,0.5979381443298969,0.5416212286441293,0.6712948679924011
lr_0p01_l1_0,50,0.01,0.0,7,foreign,766,194,0.625052571763569,0.6391752577319587,0.6335671883432272,0.6206719875335693
lr_0p01_l1_0,50,0.01,0.0,7,institution,766,194,0.6830329924588415,0.5154639175257731,0.5079330814894766,0.6980109214782715
lr_0p01_l1_0,50,0.01,0.0,7,retail,766,194,0.6528775464772556,0.5567010309278351,0.5408915795266924,0.6946696043014526
lr_0p01_l1_0,50,0.01,0.0,8,foreign,769,197,0.6305352256031433,0.6446700507614214,0.6435587262200165,0.7111577987670898
lr_0p01_l1_0,50,0.01,0.0,8,institution,769,197,0.6884843514086522,0.5583756345177665,0.5583756345177665,0.7072942852973938
lr_0p01_l1_0,50,0.01,0.0,8,retail,769,197,0.6554696531227568,0.5685279187817259,0.5669209879736196,0.8106870651245117
lr_0p01_l1_0,50,0.01,0.0,9,foreign,772,194,0.6254989653053679,0.634020618556701,0.6296814087915042,0.6580672860145569
lr_0p01_l1_0,50,0.01,0.0,9,institution,772,194,0.6945440481981465,0.5876288659793815,0.567350579839429,0.68770432472229
lr_0p01_l1_0,50,0.01,0.0,9,retail,772,194,0.6617538959868832,0.5670103092783505,0.5647435897435897,0.6895468831062317
lr_0p01_l1_0,50,0.01,0.0,10,foreign,765,194,0.6148973936348959,0.6237113402061856,0.609507265558221,0.6717100143432617
lr_0p01_l1_0,50,0.01,0.0,10,institution,765,194,0.6847627188645157,0.5463917525773195,0.5404823428079242,0.6902135610580444
lr_0p01_l1_0,50,0.01,0.0,10,retail,765,194,0.660629631569183,0.5824742268041238,0.5715337423312883,0.6742948293685913
lr_0p01_l1_0,50,0.01,0.0,11,foreign,765,194,0.615654349405002,0.5927835051546392,0.5896323667228961,0.6636909246444702
lr_0p01_l1_0,50,0.01,0.0,11,institution,765,194,0.687344411697263,0.6082474226804123,0.5779228214817359,0.682650089263916
lr_0p01_l1_0,50,0.01,0.0,11,retail,765,194,0.6625129012500539,0.6185567010309279,0.6170916462178598,0.6670684218406677
lr_0p01_l1_0,50,0.01,0.0,12,foreign,765,194,0.6169571887433919,0.6185567010309279,0.615944355270198,0.6634108424186707
lr_0p01_l1_0,50,0.01,0.0,12,institution,765,194,0.687688805932313,0.5515463917525774,0.5326595597397203,0.6845983266830444
lr_0p01_l1_0,50,0.01,0.0,12,retail,765,194,0.6494529939944448,0.4948453608247423,0.4882644272179156,0.7238848209381104
lr_0p01_l1_0,50,0.01,0.0,13,foreign,765,194,0.6317880958513497,0.6649484536082474,0.6476374102327661,0.6100576519966125
lr_0p01_l1_0,50,0.01,0.0,13,institution,765,194,0.6824784824271607,0.5412371134020618,0.5197886246697261,0.7072179913520813
lr_0p01_l1_0,50,0.01,0.0,13,retail,765,194,0.6657309282838909,0.6185567010309279,0.6170916462178598,0.6638789176940918
lr_0p01_l1_0,50,0.01,0.0,14,foreign,765,194,0.6228269718051735,0.654639175257732,0.6350004212181629,0.638899028301239
lr_0p01_l1_0,50,0.01,0.0,14,institution,765,194,0.6852902918859245,0.5463917525773195,0.508294930875576,0.7016838192939758
lr_0p01_l1_0,50,0.01,0.0,14,retail,765,194,0.656329556539947,0.5670103092783505,0.5362021857923497,0.727630615234375
lr_0p01_l1_0,50,0.01,0.0,15,foreign,765,194,0.6139798677045536,0.6082474226804123,0.6082057823129252,0.6753259301185608
lr_0p01_l1_0,50,0.01,0.0,15,institution,765,194,0.6859451250313154,0.5515463917525774,0.5260453230743309,0.6885613799095154
lr_0p01_l1_0,50,0.01,0.0,15,retail,765,194,0.6531348385842017,0.5515463917525774,0.5512483050171493,0.6897798776626587
lr_0p01_l1_0,50,0.01,0.0,16,foreign,768,197,0.6046776175498962,0.5989847715736041,0.5907166337935569,0.7616713643074036
lr_0p01_l1_0,50,0.01,0.0,16,institution,768,197,0.6844421029090881,0.5329949238578681,0.5315343258891646,0.708091139793396
lr_0p01_l1_0,50,0.01,0.0,16,retail,768,197,0.6471466620763143,0.5431472081218274,0.537896163469558,0.7601308822631836
lr_0p01_l1_0,50,0.01,0.0,17,foreign,772,194,0.6281060808063171,0.6649484536082474,0.5806033192536668,0.6288939714431763
lr_0p01_l1_0,50,0.01,0.0,17,institution,772,194,0.6915389497045408,0.5360824742268041,0.5109243697478991,0.6968640089035034
lr_0p01_l1_0,50,0.01,0.0,17,retail,772,194,0.6681992300433816,0.5876288659793815,0.540719696969697,0.6575155258178711
lr_0p01_l1_0,50,0.01,0.0,18,foreign,765,194,0.6217703077528212,0.634020618556701,0.6256556597363772,0.6288516521453857
lr_0p01_l1_0,50,0.01,0.0,18,institution,765,194,0.6858753287714291,0.5,0.4977446819868151,0.6965168714523315
lr_0p01_l1_0,50,0.01,0.0,18,retail,765,194,0.6646543793428957,0.6597938144329897,0.650278597181252,0.6434919834136963
lr_0p01_l1_0,50,0.01,0.0,19,foreign,765,194,0.6235488743563883,0.6443298969072165,0.6373045763676267,0.6266775131225586
lr_0p01_l1_0,50,0.01,0.0,19,institution,765,194,0.6882604128395031,0.5927835051546392,0.5927726850006643,0.6786991357803345
lr_0p01_l1_0,50,0.01,0.0,19,retail,765,194,0.6517340936691932,0.5360824742268041,0.5310989365130518,0.6976358294487
lr_0p01_l1_0,50,0.01,0.0,20,foreign,765,194,0.637216103778166,0.6958762886597938,0.6956741378851932,0.5841459035873413
lr_0p01_l1_0,50,0.01,0.0,20,institution,765,194,0.6809319867807276,0.5154639175257731,0.5141730605285593,0.7233995199203491
lr_0p01_l1_0,50,0.01,0.0,20,retail,765,194,0.666232701142629,0.6391752577319587,0.6388297872340425,0.6481205821037292
lr_0p01_l1_0,50,0.01,0.0,21,foreign,765,194,0.6273722455392476,0.6649484536082474,0.6649395509499136,0.6183875799179077
lr_0p01_l1_0,50,0.01,0.0,21,institution,765,194,0.6854023479168712,0.5360824742268041,0.534846547314578,0.705075740814209
lr_0p01_l1_0,50,0.01,0.0,21,retail,765,194,0.6580262329843309,0.5979381443298969,0.5978954081632653,0.6723278760910034
lr_0p01_l1_0,50,0.01,0.0,22,foreign,765,194,0.6206839186693328,0.6288659793814433,0.6106155218554862,0.648077130317688
lr_0p01_l1_0,50,0.01,0.0,22,institution,765,194,0.685640554724176,0.5412371134020618,0.5346969574473819,0.6893228888511658
lr_0p01_l1_0,50,0.01,0.0,22,retail,765,194,0.6525952012710322,0.5412371134020618,0.5321754680683881,0.6902220249176025
lr_0p01_l1_0,50,0.01,0.0,23,foreign,768,197,0.612631360689799,0.6345177664974619,0.5867132867132867,0.7054672837257385
lr_0p01_l1_0,50,0.01,0.0,23,institution,768,197,0.6822155515352885,0.4923857868020304,0.4840771003561701,0.7307487726211548
lr_0p01_l1_0,50,0.01,0.0,23,retail,768,197,0.6478899121284485,0.5431472081218274,0.5179969551979121,0.7642177939414978
lr_0p01_l1_0,50,0.01,0.0,24,foreign,772,194,0.6343613572688918,0.5927835051546392,0.5447767843882734,0.6657065153121948
lr_0p01_l1_0,50,0.01,0.0,24,institution,772,194,0.6913882889278194,0.5,0.4961308806597585,0.7002445459365845
lr_0p01_l1_0,50,0.01,0.0,24,retail,772,194,0.6737171402249311,0.654639175257732,0.6139246146077761,0.6363505125045776
lr_0p01_l1_0,50,0.01,0.0,25,foreign,765,194,0.6192546130784976,0.6391752577319587,0.6088709677419355,0.6496052742004395
lr_0p01_l1_0,50,0.01,0.0,25,institution,765,194,0.6848861757446738,0.5773195876288659,0.5744248261102194,0.6872527003288269
lr_0p01_l1_0,50,0.01,0.0,25,retail,765,194,0.65719649254107,0.5618556701030928,0.5369408328887142,0.6810333132743835
lr_0p01_l1_0,50,0.01,0.0,26,foreign,765,194,0.6326550796920178,0.6855670103092784,0.6773278800272666,0.6093538403511047
lr_0p01_l1_0,50,0.01,0.0,26,institution,765,194,0.6774565190271614,0.5,0.4969928630616663,0.7301806211471558
lr_0p01_l1_0,50,0.01,0.0,26,retail,765,194,0.670920484517914,0.6597938144329897,0.6446886446886446,0.6392041444778442
lr_0p01_l1_0,50,0.01,0.0,27,foreign,765,194,0.6225404437071358,0.654639175257732,0.6478174871975506,0.6482595205307007
lr_0p01_l1_0,50,0.01,0.0,27,institution,765,194,0.6825227544198629,0.520618556701031,0.5044904012523688,0.7062385082244873
lr_0p01_l1_0,50,0.01,0.0,27,retail,765,194,0.6636923081734601,0.6288659793814433,0.622077922077922,0.6533224582672119
lr_0p01_l1_0,50,0.01,0.0,28,foreign,765,194,0.6180758426392,0.6185567010309279,0.5536069651741293,0.651817798614502
lr_0p01_l1_0,50,0.01,0.0,28,institution,765,194,0.682212299069548,0.4793814432989691,0.4638684433742851,0.6996538639068604
lr_0p01_l1_0,50,0.01,0.0,28,retail,765,194,0.6591616776254442,0.6185567010309279,0.5751657196969697,0.6659945249557495
lr_0p01_l1_0,50,0.01,0.0,29,foreign,768,197,0.60779869556427,0.6192893401015228,0.507056350715644,0.7406835556030273
lr_0p01_l1_0,50,0.01,0.0,29,institution,768,197,0.6817177732785543,0.5126903553299492,0.5090342679127726,0.7112784385681152
lr_0p01_l1_0,50,0.01,0.0,29,retail,768,197,0.6556989153226217,0.583756345177665,0.5039916482436748,0.7147498726844788
lr_0p01_l1_0,50,0.01,0.0,30,foreign,772,194,0.6245237131810559,0.5463917525773195,0.5282935455349249,0.7039763331413269
lr_0p01_l1_0,50,0.01,0.0,30,institution,772,194,0.6933774843117116,0.5257731958762887,0.4637019230769231,0.6961820721626282
lr_0p01_l1_0,50,0.01,0.0,30,retail,772,194,0.6621990472541572,0.5,0.4928719648583825,0.7039880156517029
lr_0p01_l1_0,50,0.01,0.0,31,foreign,765,194,0.6306239248101229,0.6494845360824743,0.6481382694974929,0.6225835084915161
lr_0p01_l1_0,50,0.01,0.0,31,institution,765,194,0.6789372041334514,0.5567010309278351,0.5302927927927928,0.7341121435165405
lr_0p01_l1_0,50,0.01,0.0,31,retail,765,194,0.6713178495176477,0.6701030927835051,0.6697872340425532,0.6441333293914795
lr_0p01_l1_0,50,0.01,0.0,32,foreign,765,194,0.6211790678547878,0.6443298969072165,0.6408853118712274,0.6591671705245972
lr_0p01_l1_0,50,0.01,0.0,32,institution,765,194,0.684607176531374,0.5257731958762887,0.5047175047175048,0.702896773815155
lr_0p01_l1_0,50,0.01,0.0,32,retail,765,194,0.6645904785667369,0.6597938144329897,0.659468085106383,0.6541879177093506
lr_0p01_l1_0,50,0.01,0.0,33,foreign,765,194,0.6172355979096655,0.5567010309278351,0.5509259259259259,0.6571391820907593
lr_0p01_l1_0,50,0.01,0.0,33,institution,765,194,0.6843297384922801,0.5103092783505154,0.4769405420746417,0.6945202946662903
lr_0p01_l1_0,50,0.01,0.0,33,retail,765,194,0.6600116998541589,0.6082474226804123,0.6031438415159345,0.6655130386352539
lr_0p01_l1_0,50,0.01,0.0,34,foreign,768,197,0.6117839415868124,0.6192893401015228,0.5993003010332764,0.6970044374465942
lr_0p01_l1_0,50,0.01,0.0,34,institution,768,197,0.6828483939170837,0.4467005076142132,0.4466434737791521,0.7171169519424438
lr_0p01_l1_0,50,0.01,0.0,34,retail,768,197,0.6596409678459167,0.6446700507614214,0.6285822021116139,0.6803164482116699
lr_0p01_l1_0,50,0.01,0.0,35,foreign,772,194,0.6383395899145097,0.6030927835051546,0.6025753585016096,0.6566417217254639
lr_0p01_l1_0,50,0.01,0.0,35,institution,772,194,0.688602859492129,0.6185567010309279,0.6179069519855211,0.7022607326507568
lr_0p01_l1_0,50,0.01,0.0,35,retail,772,194,0.6609553913996009,0.520618556701031,0.5169089886737891,0.677147388458252
lr_0p01_l1_0,50,0.01,0.0,36,foreign,765,194,0.6219066213938146,0.6134020618556701,0.6088183895684904,0.6657611131668091
lr_0p01_l1_0,50,0.01,0.0,36,institution,765,194,0.6853476235289979,0.5360824742268041,0.5195376995046781,0.6964827179908752
lr_0p01_l1_0,50,0.01,0.0,36,retail,765,194,0.6524355221417995,0.5515463917525774,0.5488492689315977,0.7039620280265808
lr_0p01_l1_0,50,0.01,0.0,37,foreign,765,194,0.618695838544883,0.5721649484536082,0.5637142005581597,0.6492558717727661
lr_0p01_l1_0,50,0.01,0.0,37,institution,765,194,0.6850245060484393,0.5567010309278351,0.5443024145089042,0.6898466348648071
lr_0p01_l1_0,50,0.01,0.0,37,retail,765,194,0.6473066748357287,0.520618556701031,0.5195846092397817,0.7201248407363892
lr_0p01_l1_0,50,0.01,0.0,38,foreign,768,197,0.6127760211626688,0.6192893401015228,0.5993003010332764,0.6996786594390869
lr_0p01_l1_0,50,0.01,0.0,38,institution,768,197,0.6861193577448527,0.5583756345177665,0.5572347516081532,0.6896093487739563
lr_0p01_l1_0,50,0.01,0.0,38,retail,768,197,0.6435744961102804,0.5329949238578681,0.5253509323276765,0.7731797099113464
lr_0p01_l1_0,50,0.01,0.0,39,foreign,772,194,0.6327928981015102,0.6030927835051546,0.5952529330479313,0.6801256537437439
lr_0p01_l1_0,50,0.01,0.0,39,institution,772,194,0.6838089332679392,0.5567010309278351,0.5543803418803419,0.7191321849822998
lr_0p01_l1_0,50,0.01,0.0,39,retail,772,194,0.6717134355881054,0.5721649484536082,0.5707850193256031,0.6713714599609375
lr_0p01_l1_0,50,0.01,0.0,40,foreign,765,194,0.6336304335812338,0.6288659793814433,0.6287081339712919,0.6010923385620117
lr_0p01_l1_0,50,0.01,0.0,40,institution,765,194,0.6778611381848653,0.5051546391752577,0.4831834831834832,0.734622597694397
lr_0p01_l1_0,50,0.01,0.0,40,retail,765,194,0.6625434247496861,0.6185567010309279,0.6181914893617022,0.6614367365837097
lr_0p01_l1_0,50,0.01,0.0,41,foreign,768,197,0.6261255343755087,0.6548223350253807,0.6508548790658882,0.6555785536766052
lr_0p01_l1_0,50,0.01,0.0,41,institution,768,197,0.6774644454320272,0.5076142131979695,0.5076142131979695,0.7419244647026062
lr_0p01_l1_0,50,0.01,0.0,41,retail,768,197,0.6601454019546509,0.6142131979695431,0.6125258799171842,0.6933417320251465
lr_0p01_l1_0,50,0.01,0.0,42,foreign,772,194,0.63141284612794,0.634020618556701,0.6328401972544315,0.6384217739105225
lr_0p01_l1_0,50,0.01,0.0,42,institution,772,194,0.6894286790660008,0.4845360824742268,0.4123349085181146,0.7168511748313904
lr_0p01_l1_0,50,0.01,0.0,42,retail,772,194,0.6670917124328218,0.6030927835051546,0.6028289596128792,0.6737768650054932
lr_0p01_l1_0,50,0.01,0.0,43,foreign,768,197,0.6127755641937256,0.6345177664974619,0.6310861423220974,0.7426483035087585
lr_0p01_l1_0,50,0.01,0.0,43,institution,768,197,0.6807828346888224,0.467005076142132,0.4667852447606527,0.7568941116333008
lr_0p01_l1_0,50,0.01,0.0,43,retail,768,197,0.6521298289299011,0.5939086294416244,0.5926385442514475,0.7254555225372314
lr_0p01_l1_0,50,0.01,0.0,44,foreign,775,197,0.6168887420623533,0.5989847715736041,0.5371598513011153,0.6851580739021301
lr_0p01_l1_0,50,0.01,0.0,44,institution,775,197,0.6844970383951741,0.5126903553299492,0.5116711423259657,0.6995341777801514
lr_0p01_l1_0,50,0.01,0.0,44,retail,775,197,0.6538080093937535,0.583756345177665,0.5685363247863248,0.6963506937026978
lr_0p01_l1_0p0001,50,0.01,0.0001,0,foreign,773,194,0.6457011990374458,0.6082474226804123,0.58490990990991,0.6721200942993164
lr_0p01_l1_0p0001,50,0.01,0.0001,0,institution,773,194,0.6916307291114777,0.5103092783505154,0.4896857261525681,0.6983726024627686
lr_0p01_l1_0p0001,50,0.01,0.0001,0,retail,773,194,0.6632128552971034,0.5618556701030928,0.517200995461865,0.7608296275138855
lr_0p01_l1_0p0001,50,0.01,0.0001,1,foreign,766,194,0.6281596896853833,0.6649484536082474,0.660975937626025,0.6123899221420288
lr_0p01_l1_0p0001,50,0.01,0.0001,1,institution,766,194,0.6860130205166869,0.5360824742268041,0.5360824742268041,0.6887765526771545
lr_0p01_l1_0p0001,50,0.01,0.0001,1,retail,766,194,0.6565045186807219,0.5876288659793815,0.5822566752799311,0.6757713556289673
lr_0p01_l1_0p0001,50,0.01,0.0001,2,foreign,766,194,0.6244751716095848,0.6597938144329897,0.6596491228070176,0.6293649077415466
lr_0p01_l1_0p0001,50,0.01,0.0001,2,institution,766,194,0.6823628957215551,0.5051546391752577,0.5017656500802568,0.7005659341812134
lr_0p01_l1_0p0001,50,0.01,0.0001,2,retail,766,194,0.6622289912507677,0.6134020618556701,0.6128980764626067,0.6601572036743164
lr_0p01_l1_0p0001,50,0.01,0.0001,3,foreign,766,194,0.6242548200853811,0.6391752577319587,0.6176801801801801,0.6298402547836304
lr_0p01_l1_0p0001,50,0.01,0.0001,3,institution,766,194,0.6854282545981145,0.5773195876288659,0.5585525585525586,0.6888499855995178
lr_0p01_l1_0p0001,50,0.01,0.0001,3,retail,766,194,0.6635893648660526,0.6443298969072165,0.6323638460904671,0.653455376625061
lr_0p01_l1_0p0001,50,0.01,0.0001,4,foreign,766,194,0.6251690465538682,0.6443298969072165,0.6259535585547824,0.6319524049758911
lr_0p01_l1_0p0001,50,0.01,0.0001,4,institution,766,194,0.684324285691463,0.520618556701031,0.5111496464085404,0.6983100771903992
lr_0p01_l1_0p0001,50,0.01,0.0001,4,retail,766,194,0.6505701163730173,0.5309278350515464,0.5016795099782652,0.710625410079956
lr_0p01_l1_0p0001,50,0.01,0.0001,5,foreign,766,194,0.6384971667830066,0.6701030927835051,0.6325757575757576,0.5923832058906555
lr_0p01_l1_0p0001,50,0.01,0.0001,5,institution,766,194,0.6785050221273855,0.5051546391752577,0.4875068794716565,0.731290340423584
lr_0p01_l1_0p0001,50,0.01,0.0001,5,retail,766,194,0.6643041006578789,0.6030927835051546,0.5760465446289201,0.6675193905830383
lr_0p01_l1_0p0001,50,0.01,0.0001,6,foreign,766,194,0.628257848730909,0.6494845360824743,0.6036057692307693,0.6353488564491272
lr_0p01_l1_0p0001,50,0.01,0.0001,6,institution,766,194,0.6822077824926251,0.5103092783505154,0.4974778459441036,0.7190207242965698
lr_0p01_l1_0p0001,50,0.01,0.0001,6,retail,766,194,0.6587199498716907,0.5979381443298969,0.5416212286441293,0.6713017225265503
lr_0p01_l1_0p0001,50,0.01,0.0001,7,foreign,766,194,0.6250531016690924,0.6391752577319587,0.6335671883432272,0.6206686496734619
lr_0p01_l1_0p0001,50,0.01,0.0001,7,institution,766,194,0.6830345314414321,0.5154639175257731,0.5079330814894766,0.6980116367340088
lr_0p01_l1_0p0001,50,0.01,0.0001,7,retail,766,194,0.6528784374344131,0.5567010309278351,0.5408915795266924,0.6946008205413818
lr_0p01_l1_0p0001,50,0.01,0.0001,8,foreign,769,197,0.6305160913882857,0.6446700507614214,0.6435587262200165,0.7110307812690735
lr_0p01_l1_0p0001,50,0.01,0.0001,8,institution,769,197,0.6884736383844879,0.5583756345177665,0.5583756345177665,0.7072665691375732
lr_0p01_l1_0p0001,50,0.01,0.0001,8,retail,769,197,0.6554569375685505,0.5685279187817259,0.5669209879736196,0.8106420040130615
lr_0p01_l1_0p0001,50,0.01,0.0001,9,foreign,772,194,0.6255103309537463,0.634020618556701,0.6296814087915042,0.6580357551574707
lr_0p01_l1_0p0001,50,0.01,0.0001,9,institution,772,194,0.6945369194208649,0.5876288659793815,0.565266106442577,0.6876927018165588
lr_0p01_l1_0p0001,50,0.01,0.0001,9,retail,772,194,0.6617699586665692,0.5670103092783505,0.5647435897435897,0.6895816326141357
lr_0p01_l1_0p0001,50,0.01,0.0001,10,foreign,765,194,0.6148975899796081,0.6237113402061856,0.609507265558221,0.671643078327179
lr_0p01_l1_0p0001,50,0.01,0.0001,10,institution,765,194,0.6847623715213701,0.5463917525773195,0.5404823428079242,0.69020015001297
lr_0p01_l1_0p0001,50,0.01,0.0001,10,retail,765,194,0.6606291865211686,0.5824742268041238,0.5715337423312883,0.6743190288543701
lr_0p01_l1_0p0001,50,0.01,0.0001,11,foreign,765,194,0.6156545244011224,0.5927835051546392,0.5896323667228961,0.6637182831764221
lr_0p01_l1_0p0001,50,0.01,0.0001,11,institution,765,194,0.6873448661729401,0.6082474226804123,0.5779228214817359,0.682654619216919
lr_0p01_l1_0p0001,50,0.01,0.0001,11,retail,765,194,0.6625130426649953,0.6185567010309279,0.6170916462178598,0.6670911312103271
lr_0p01_l1_0p0001,50,0.01,0.0001,12,foreign,765,194,0.6169569981643577,0.6185567010309279,0.615944355270198,0.6633831858634949
lr_0p01_l1_0p0001,50,0.01,0.0001,12,institution,765,194,0.6876889954205432,0.5515463917525774,0.5326595597397203,0.6845674514770508
lr_0p01_l1_0p0001,50,0.01,0.0001,12,retail,765,194,0.6494531650169223,0.4948453608247423,0.4882644272179156,0.7238072752952576
lr_0p01_l1_0p0001,50,0.01,0.0001,13,foreign,765,194,0.6317878626530467,0.6649484536082474,0.6476374102327661,0.6100294589996338
lr_0p01_l1_0p0001,50,0.01,0.0001,13,institution,765,194,0.6824780077716104,0.5412371134020618,0.5197886246697261,0.7071574330329895
lr_0p01_l1_0p0001,50,0.01,0.0001,13,retail,765,194,0.6657297955618964,0.6185567010309279,0.6170916462178598,0.6638208627700806
lr_0p01_l1_0p0001,50,0.01,0.0001,14,foreign,765,194,0.6228258795208401,0.654639175257732,0.6350004212181629,0.6388500928878784
lr_0p01_l1_0p0001,50,0.01,0.0001,14,institution,765,194,0.6852917587835026,0.5463917525773195,0.508294930875576,0.7016214728355408
lr_0p01_l1_0p0001,50,0.01,0.0001,14,retail,765,194,0.656329363389732,0.5670103092783505,0.5362021857923497,0.727575957775116
lr_0p01_l1_0p0001,50,0.01,0.0001,15,foreign,765,194,0.6139793547929502,0.6082474226804123,0.6082057823129252,0.6752876043319702
lr_0p01_l1_0p0001,50,0.01,0.0001,15,institution,765,194,0.6859447506518146,0.5515463917525774,0.5260453230743309,0.6885606646537781
lr_0p01_l1_0p0001,50,0.01,0.0001,15,retail,765,194,0.6531348331301821,0.5463917525773195,0.5459574468085107,0.6898372769355774
lr_0p01_l1_0p0001,50,0.01,0.0001,16,foreign,768,197,0.6046771208445231,0.5989847715736041,0.5907166337935569,0.7616580128669739
lr_0p01_l1_0p0001,50,0.01,0.0001,16,institution,768,197,0.6844410101572672,0.5329949238578681,0.5315343258891646,0.7080127000808716
lr_0p01_l1_0p0001,50,0.01,0.0001,16,retail,768,197,0.6471469600995382,0.5431472081218274,0.537896163469558,0.7600275874137878
lr_0p01_l1_0p0001,50,0.01,0.0001,17,foreign,772,194,0.6280949992837066,0.6649484536082474,0.5806033192536668,0.6289077401161194
lr_0p01_l1_0p0001,50,0.01,0.0001,17,institution,772,194,0.6915439688479962,0.5360824742268041,0.5109243697478991,0.6968583464622498
lr_0p01_l1_0p0001,50,0.01,0.0001,17,retail,772,194,0.6681960166427138,0.5876288659793815,0.540719696969697,0.6575113534927368
lr_0p01_l1_0p0001,50,0.01,0.0001,18,foreign,765,194,0.6217699468525406,0.634020618556701,0.6256556597363772,0.6289165019989014
lr_0p01_l1_0p0001,50,0.01,0.0001,18,institution,765,194,0.6858745872584823,0.5,0.4977446819868151,0.6964712738990784
lr_0p01_l1_0p0001,50,0.01,0.0001,18,retail,765,194,0.6646540920718823,0.6597938144329897,0.650278597181252,0.6435477137565613
lr_0p01_l1_0p0001,50,0.01,0.0001,19,foreign,765,194,0.6235493682568369,0.6443298969072165,0.6373045763676267,0.6266964673995972
lr_0p01_l1_0p0001,50,0.01,0.0001,19,institution,765,194,0.688261211931316,0.5927835051546392,0.5927726850006643,0.6787288784980774
lr_0p01_l1_0p0001,50,0.01,0.0001,19,retail,765,194,0.6517338239289576,0.5360824742268041,0.5310989365130518,0.6975644826889038
lr_0p01_l1_0p0001,50,0.01,0.0001,20,foreign,765,194,0.6372156038003809,0.6958762886597938,0.6956741378851932,0.5841547846794128
lr_0p01_l1_0p0001,50,0.01,0.0001,20,institution,765,194,0.6809320517614776,0.5154639175257731,0.5141730605285593,0.7233611345291138
lr_0p01_l1_0p0001,50,0.01,0.0001,20,retail,765,194,0.6662335772140353,0.6391752577319587,0.6388297872340425,0.6480625867843628
lr_0p01_l1_0p0001,50,0.01,0.0001,21,foreign,765,194,0.6273717587290246,0.6649484536082474,0.6649395509499136,0.6183716058731079
lr_0p01_l1_0p0001,50,0.01,0.0001,21,institution,765,194,0.6854024404014637,0.5360824742268041,0.534846547314578,0.7050277590751648
