variant,investor,feature,context,mean,std,positive_rate,negative_rate,dominant_direction,direction_consistency
e6_persistence_vkospi,institution,herd,kospi_return_1d,-0.0004171574529512,0.000676517148797,0.2222222222222222,0.7777777777777778,negative,0.7777777777777778
e6_persistence_vkospi,institution,herd,fx_level_z_252,-0.0016824056478475,0.0012947523037299,0.0666666666666666,0.9333333333333332,negative,0.9333333333333332
e6_persistence_vkospi,institution,herd,vkospi_return_1d,0.0,0.0,0.0,0.0,zero,1.0
e6_persistence_vkospi,institution,momentum,kospi_return_1d,-0.0001450192700657,0.0005166801378079,0.2666666666666666,0.7333333333333333,negative,0.7333333333333333
e6_persistence_vkospi,institution,momentum,fx_level_z_252,0.0002576472165755,0.0004116633196185,0.7555555555555555,0.2444444444444444,positive,0.7555555555555555
e6_persistence_vkospi,institution,momentum,vkospi_return_1d,0.0,0.0,0.0,0.0,zero,1.0
e6_persistence_vkospi,institution,volatility,kospi_return_1d,-0.0004584579025201,0.0007705409911959,0.2666666666666666,0.7333333333333333,negative,0.7333333333333333
e6_persistence_vkospi,institution,volatility,fx_level_z_252,0.0043781106463736,0.0004114318925755,1.0,0.0,positive,1.0
e6_persistence_vkospi,institution,volatility,vkospi_return_1d,0.0,0.0,0.0,0.0,zero,1.0
e6_persistence_vkospi,institution,execution_persistence_3,kospi_return_1d,0.0,0.0,0.0,0.0,zero,1.0
e6_persistence_vkospi,institution,execution_persistence_3,fx_level_z_252,0.0,0.0,0.0,0.0,zero,1.0
e6_persistence_vkospi,institution,execution_persistence_3,vkospi_return_1d,0.001087534414061,0.0012786086845151,0.7555555555555555,0.2444444444444444,positive,0.7555555555555555
e7_persistence_liquidity,institution,underwater,kospi_return_1d,0.0031402453996836,0.0009869169893323,1.0,0.0,positive,1.0
e7_persistence_liquidity,institution,underwater,fx_level_z_252,0.0004699118451551,0.0006038045068559,0.8,0.2,positive,0.8
e7_persistence_liquidity,institution,underwater,liquidity_capacity_20,0.0,0.0,0.0,0.0,zero,1.0
