experiment,epochs,learning_rate,lambda_l1,split,investor,train_size,test_size,train_nll,accuracy,macro_f1,nll
ep_50_lr_0p0015_l1_0p0003,50,0.0015,0.0003,40,foreign,765,194,0.6369121805515164,0.6494845360824743,0.6491489361702127,0.6002817749977112
ep_50_lr_0p0015_l1_0p0003,50,0.0015,0.0003,40,institution,765,194,0.677618258762983,0.5103092783505154,0.4896857261525681,0.7314154505729675
ep_50_lr_0p0015_l1_0p0003,50,0.0015,0.0003,40,retail,765,194,0.6643146870962156,0.6237113402061856,0.6236213357429505,0.6509171724319458
ep_50_lr_0p0015_l1_0p0003,50,0.0015,0.0003,41,foreign,768,197,0.6281195481618246,0.6395939086294417,0.6350424005218526,0.6563703417778015
ep_50_lr_0p0015_l1_0p0003,50,0.0015,0.0003,41,institution,768,197,0.6773572762807211,0.5228426395939086,0.5228303442589157,0.7410553097724915
ep_50_lr_0p0015_l1_0p0003,50,0.0015,0.0003,41,retail,768,197,0.6615208387374878,0.6294416243654822,0.6275606660969104,0.6883075833320618
ep_50_lr_0p0015_l1_0p0003,50,0.0015,0.0003,42,foreign,772,194,0.6330677771197699,0.634020618556701,0.6339330799691711,0.6347063779830933
ep_50_lr_0p0015_l1_0p0003,50,0.0015,0.0003,42,institution,772,194,0.6849197195601587,0.4845360824742268,0.4538288288288288,0.6967551708221436
ep_50_lr_0p0015_l1_0p0003,50,0.0015,0.0003,42,retail,772,194,0.6599588147099154,0.6082474226804123,0.6075801128499947,0.6730486750602722
ep_50_lr_0p0015_l1_0p0003,50,0.0015,0.0003,43,foreign,768,197,0.6164001226425171,0.6243654822335025,0.6208385351643779,0.7197185158729553
ep_50_lr_0p0015_l1_0p0003,50,0.0015,0.0003,43,institution,768,197,0.6813107331593832,0.4720812182741117,0.4720676149247578,0.730414092540741
ep_50_lr_0p0015_l1_0p0003,50,0.0015,0.0003,43,retail,768,197,0.6532031496365865,0.6091370558375635,0.6071530313624944,0.713239312171936
ep_50_lr_0p0015_l1_0p0003,50,0.0015,0.0003,44,foreign,775,197,0.6166680735157382,0.6040609137055838,0.5522727272727272,0.6883286237716675
ep_50_lr_0p0015_l1_0p0003,50,0.0015,0.0003,44,institution,775,197,0.6849581047027342,0.5025380710659898,0.5022174092409241,0.6933085918426514
ep_50_lr_0p0015_l1_0p0003,50,0.0015,0.0003,44,retail,775,197,0.6555869565471526,0.583756345177665,0.5608416702914311,0.6962525248527527
ep_50_lr_0p002_l1_0p0003,50,0.002,0.0003,0,foreign,773,194,0.6289876000461726,0.634020618556701,0.6020340354222646,0.6435825824737549
ep_50_lr_0p002_l1_0p0003,50,0.002,0.0003,0,institution,773,194,0.687739603963583,0.5257731958762887,0.5225254146602462,0.6963821053504944
ep_50_lr_0p002_l1_0p0003,50,0.002,0.0003,0,retail,773,194,0.6568276765738237,0.5773195876288659,0.5358309990662932,0.7051300406455994
ep_50_lr_0p002_l1_0p0003,50,0.002,0.0003,1,foreign,766,194,0.6300878809575312,0.6701030927835051,0.6672384219554031,0.6124081611633301
ep_50_lr_0p002_l1_0p0003,50,0.002,0.0003,1,institution,766,194,0.6856608863910246,0.5360824742268041,0.5360824742268041,0.6890889406204224
ep_50_lr_0p002_l1_0p0003,50,0.002,0.0003,1,retail,766,194,0.657217689033588,0.5824742268041238,0.5792433127158808,0.6732835173606873
ep_50_lr_0p002_l1_0p0003,50,0.002,0.0003,2,foreign,766,194,0.6271202976647618,0.6494845360824743,0.6485507246376812,0.6265906095504761
ep_50_lr_0p002_l1_0p0003,50,0.002,0.0003,2,institution,766,194,0.6819857958091456,0.5154639175257731,0.5112564322469982,0.6997572779655457
ep_50_lr_0p002_l1_0p0003,50,0.002,0.0003,2,retail,766,194,0.6627067582725544,0.6134020618556701,0.6125682332578885,0.6585851907730103
ep_50_lr_0p002_l1_0p0003,50,0.002,0.0003,3,foreign,766,194,0.6265255466453712,0.6597938144329897,0.6462201591511936,0.6309426426887512
ep_50_lr_0p002_l1_0p0003,50,0.002,0.0003,3,institution,766,194,0.6849016427371272,0.5618556701030928,0.541371158392435,0.6889124512672424
ep_50_lr_0p002_l1_0p0003,50,0.002,0.0003,3,retail,766,194,0.6635552044014396,0.6391752577319587,0.6314989688483664,0.654829204082489
ep_50_lr_0p002_l1_0p0003,50,0.002,0.0003,4,foreign,766,194,0.6277795857300024,0.634020618556701,0.6186072269140246,0.6297444105148315
ep_50_lr_0p002_l1_0p0003,50,0.002,0.0003,4,institution,766,194,0.6841473184117449,0.520618556701031,0.5137844611528821,0.6974893808364868
ep_50_lr_0p002_l1_0p0003,50,0.002,0.0003,4,retail,766,194,0.6512266483070334,0.520618556701031,0.4958504484868807,0.7063847780227661
ep_50_lr_0p002_l1_0p0003,50,0.002,0.0003,5,foreign,766,194,0.6400241398935841,0.6907216494845361,0.6580091667646022,0.5903287529945374
ep_50_lr_0p002_l1_0p0003,50,0.002,0.0003,5,institution,766,194,0.6781965200023302,0.5,0.4811260925910607,0.7287771701812744
ep_50_lr_0p002_l1_0p0003,50,0.002,0.0003,5,retail,766,194,0.6651690554058582,0.6082474226804123,0.5827012340088306,0.6601417660713196
ep_50_lr_0p002_l1_0p0003,50,0.002,0.0003,6,foreign,766,194,0.6303871350251041,0.6597938144329897,0.6264005602240896,0.634145975112915
ep_50_lr_0p002_l1_0p0003,50,0.002,0.0003,6,institution,766,194,0.6821101678258134,0.5154639175257731,0.4961317418213969,0.7115129232406616
ep_50_lr_0p002_l1_0p0003,50,0.002,0.0003,6,retail,766,194,0.658856828436839,0.6185567010309279,0.5719737626714372,0.6703652739524841
ep_50_lr_0p002_l1_0p0003,50,0.002,0.0003,7,foreign,766,194,0.6277512010021559,0.654639175257732,0.6505444280145181,0.6206263303756714
ep_50_lr_0p002_l1_0p0003,50,0.002,0.0003,7,institution,766,194,0.682677531989374,0.5154639175257731,0.5066017316017316,0.6982017755508423
ep_50_lr_0p002_l1_0p0003,50,0.002,0.0003,7,retail,766,194,0.6538215609505655,0.5721649484536082,0.5609543285616905,0.6840612888336182
ep_50_lr_0p002_l1_0p0003,50,0.002,0.0003,8,foreign,769,197,0.6248127820432884,0.6395939086294417,0.639556758149723,0.6881360411643982
ep_50_lr_0p002_l1_0p0003,50,0.002,0.0003,8,institution,769,197,0.6864185286746378,0.5329949238578681,0.532693894389439,0.6900510787963867
ep_50_lr_0p002_l1_0p0003,50,0.002,0.0003,8,retail,769,197,0.6538831837310592,0.5583756345177665,0.5579655946148092,0.7133771777153015
ep_50_lr_0p002_l1_0p0003,50,0.002,0.0003,9,foreign,772,194,0.6256134046791749,0.6237113402061856,0.6220140390210052,0.6562657952308655
ep_50_lr_0p002_l1_0p0003,50,0.002,0.0003,9,institution,772,194,0.6900031690152816,0.5309278350515464,0.5309153713298791,0.6883232593536377
ep_50_lr_0p002_l1_0p0003,50,0.002,0.0003,9,retail,772,194,0.65854204843699,0.5515463917525774,0.5512483050171493,0.708926260471344
ep_50_lr_0p002_l1_0p0003,50,0.002,0.0003,10,foreign,765,194,0.6179172147333233,0.6134020618556701,0.5988088344776243,0.6671514511108398
ep_50_lr_0p002_l1_0p0003,50,0.002,0.0003,10,institution,765,194,0.6846110162392162,0.5412371134020618,0.5346969574473819,0.690729022026062
ep_50_lr_0p002_l1_0p0003,50,0.002,0.0003,10,retail,765,194,0.6607595734346926,0.5876288659793815,0.5775261324041812,0.6799203157424927
ep_50_lr_0p002_l1_0p0003,50,0.002,0.0003,11,foreign,765,194,0.6187234239640579,0.5876288659793815,0.584804708400214,0.6596038937568665
ep_50_lr_0p002_l1_0p0003,50,0.002,0.0003,11,institution,765,194,0.6870248546008191,0.6082474226804123,0.5779228214817359,0.682723343372345
ep_50_lr_0p002_l1_0p0003,50,0.002,0.0003,11,retail,765,194,0.6625046345922682,0.6237113402061856,0.6220140390210052,0.6705548763275146
ep_50_lr_0p002_l1_0p0003,50,0.002,0.0003,12,foreign,765,194,0.6201751927145166,0.6134020618556701,0.6110769559755153,0.6570382714271545
ep_50_lr_0p002_l1_0p0003,50,0.002,0.0003,12,institution,765,194,0.687469483512679,0.5670103092783505,0.5497347480106101,0.683932900428772
ep_50_lr_0p002_l1_0p0003,50,0.002,0.0003,12,retail,765,194,0.6494588558969934,0.4896907216494845,0.4824157167111326,0.7269309759140015
ep_50_lr_0p002_l1_0p0003,50,0.002,0.0003,13,foreign,765,194,0.6339232425284541,0.6701030927835051,0.6554556554556554,0.606092631816864
ep_50_lr_0p002_l1_0p0003,50,0.002,0.0003,13,institution,765,194,0.6821737033868926,0.5412371134020618,0.5197886246697261,0.7062789797782898
ep_50_lr_0p002_l1_0p0003,50,0.002,0.0003,13,retail,765,194,0.6655368923361784,0.6082474226804123,0.6048456260720412,0.6611705422401428
ep_50_lr_0p002_l1_0p0003,50,0.002,0.0003,14,foreign,765,194,0.6253600034838408,0.634020618556701,0.6151116327157906,0.6400097012519836
ep_50_lr_0p002_l1_0p0003,50,0.002,0.0003,14,institution,765,194,0.6851614062303032,0.5515463917525774,0.5182531753960326,0.7001608610153198
ep_50_lr_0p002_l1_0p0003,50,0.002,0.0003,14,retail,765,194,0.6561646292412203,0.5721649484536082,0.5454879047054506,0.7343510985374451
ep_50_lr_0p002_l1_0p0003,50,0.002,0.0003,15,foreign,765,194,0.6172131141805961,0.6082474226804123,0.6082474226804123,0.670002281665802
ep_50_lr_0p002_l1_0p0003,50,0.002,0.0003,15,institution,765,194,0.6855083001205344,0.5515463917525774,0.5283762260038561,0.688959002494812
ep_50_lr_0p002_l1_0p0003,50,0.002,0.0003,15,retail,765,194,0.6530540541885725,0.5463917525773195,0.5451832907075873,0.6975914239883423
ep_50_lr_0p002_l1_0p0003,50,0.002,0.0003,16,foreign,768,197,0.6063493092854818,0.6040609137055838,0.5964810924369748,0.755348265171051
ep_50_lr_0p002_l1_0p0003,50,0.002,0.0003,16,institution,768,197,0.6840722759564718,0.5431472081218274,0.5417183622828784,0.7075070738792419
ep_50_lr_0p002_l1_0p0003,50,0.002,0.0003,16,retail,768,197,0.6474833687146505,0.5532994923857868,0.5491052850603413,0.7569019198417664
ep_50_lr_0p002_l1_0p0003,50,0.002,0.0003,17,foreign,772,194,0.6289685038087282,0.6649484536082474,0.6022960229602297,0.6459163427352905
ep_50_lr_0p002_l1_0p0003,50,0.002,0.0003,17,institution,772,194,0.6857478927454183,0.5051546391752577,0.5051020408163265,0.6900346875190735
ep_50_lr_0p002_l1_0p0003,50,0.002,0.0003,17,retail,772,194,0.6675080005369038,0.6185567010309279,0.5536069651741293,0.6599552035331726
ep_50_lr_0p002_l1_0p0003,50,0.002,0.0003,18,foreign,765,194,0.6241326477792528,0.6443298969072165,0.6362005707297187,0.631041944026947
ep_50_lr_0p002_l1_0p0003,50,0.002,0.0003,18,institution,765,194,0.6856234499831605,0.5,0.4977446819868151,0.6961158514022827
ep_50_lr_0p002_l1_0p0003,50,0.002,0.0003,18,retail,765,194,0.664646460495743,0.6391752577319587,0.6263070996147495,0.646777331829071
ep_50_lr_0p002_l1_0p0003,50,0.002,0.0003,19,foreign,765,194,0.6259731862280103,0.6649484536082474,0.6583303980274745,0.6284633278846741
ep_50_lr_0p002_l1_0p0003,50,0.002,0.0003,19,institution,765,194,0.6879746112169004,0.6030927835051546,0.6030822372791285,0.6786865592002869
ep_50_lr_0p002_l1_0p0003,50,0.002,0.0003,19,retail,765,194,0.652456747784334,0.520618556701031,0.5125233038826295,0.6961025595664978
ep_50_lr_0p002_l1_0p0003,50,0.002,0.0003,20,foreign,765,194,0.638447511118222,0.7216494845360825,0.7213829787234043,0.5846133828163147
ep_50_lr_0p002_l1_0p0003,50,0.002,0.0003,20,institution,765,194,0.6806092812344919,0.520618556701031,0.5184562414925133,0.7233936786651611
ep_50_lr_0p002_l1_0p0003,50,0.002,0.0003,20,retail,765,194,0.666916098158344,0.6597938144329897,0.659468085106383,0.6443425416946411
ep_50_lr_0p002_l1_0p0003,50,0.002,0.0003,21,foreign,765,194,0.6294065709207572,0.6958762886597938,0.6958035453264942,0.6208570599555969
ep_50_lr_0p002_l1_0p0003,50,0.002,0.0003,21,institution,765,194,0.6853031261294495,0.5412371134020618,0.5391678009982117,0.703070878982544
ep_50_lr_0p002_l1_0p0003,50,0.002,0.0003,21,retail,765,194,0.6584211700882008,0.6030927835051546,0.6030822372791285,0.6723964810371399
ep_50_lr_0p002_l1_0p0003,50,0.002,0.0003,22,foreign,765,194,0.622436014967027,0.6288659793814433,0.6123876123876124,0.6491759419441223
ep_50_lr_0p002_l1_0p0003,50,0.002,0.0003,22,institution,765,194,0.6854012520484675,0.5257731958762887,0.5206789128800086,0.6887125372886658
ep_50_lr_0p002_l1_0p0003,50,0.002,0.0003,22,retail,765,194,0.6535092622626062,0.5721649484536082,0.5577710032682431,0.6831505298614502
ep_50_lr_0p002_l1_0p0003,50,0.002,0.0003,23,foreign,768,197,0.613615870475769,0.6446700507614214,0.594983552631579,0.7092128992080688
ep_50_lr_0p002_l1_0p0003,50,0.002,0.0003,23,institution,768,197,0.6820333401362101,0.4974619289340101,0.4898909319174535,0.7299579977989197
ep_50_lr_0p002_l1_0p0003,50,0.002,0.0003,23,retail,768,197,0.6484349767367045,0.5279187817258884,0.4981235447199014,0.7466309666633606
ep_50_lr_0p002_l1_0p0003,50,0.002,0.0003,24,foreign,772,194,0.6257971225624875,0.5927835051546392,0.5512809251939687,0.6513413786888123
ep_50_lr_0p002_l1_0p0003,50,0.002,0.0003,24,institution,772,194,0.6856814897739826,0.5,0.4989215816802024,0.6945748925209045
ep_50_lr_0p002_l1_0p0003,50,0.002,0.0003,24,retail,772,194,0.6711921874105622,0.6649484536082474,0.6225793900212504,0.6367472410202026
ep_50_lr_0p002_l1_0p0003,50,0.002,0.0003,25,foreign,765,194,0.6227170322455612,0.6443298969072165,0.6156430355758463,0.6449340581893921
ep_50_lr_0p002_l1_0p0003,50,0.002,0.0003,25,institution,765,194,0.6846817080491509,0.5567010309278351,0.5528516295025729,0.6865948438644409
ep_50_lr_0p002_l1_0p0003,50,0.002,0.0003,25,retail,765,194,0.6575413534843844,0.5412371134020618,0.5071785357499643,0.6803818345069885
ep_50_lr_0p002_l1_0p0003,50,0.002,0.0003,26,foreign,765,194,0.6347451717245812,0.6855670103092784,0.6783802147030846,0.6035400629043579
ep_50_lr_0p002_l1_0p0003,50,0.002,0.0003,26,institution,765,194,0.6772068004982145,0.5,0.4969928630616663,0.7283984422683716
ep_50_lr_0p002_l1_0p0003,50,0.002,0.0003,26,retail,765,194,0.6713613043423572,0.6649484536082474,0.6508376021043888,0.6353635787963867
ep_50_lr_0p002_l1_0p0003,50,0.002,0.0003,27,foreign,765,194,0.6251833136564766,0.6494845360824743,0.6420275697384131,0.6451371312141418
ep_50_lr_0p002_l1_0p0003,50,0.002,0.0003,27,institution,765,194,0.6824030291800406,0.5309278350515464,0.5169507757134648,0.7033677101135254
ep_50_lr_0p002_l1_0p0003,50,0.002,0.0003,27,retail,765,194,0.6640048849816416,0.6288659793814433,0.622077922077922,0.6546199321746826
ep_50_lr_0p002_l1_0p0003,50,0.002,0.0003,28,foreign,765,194,0.6207892539454442,0.634020618556701,0.5774198496701948,0.6502264142036438
ep_50_lr_0p002_l1_0p0003,50,0.002,0.0003,28,institution,765,194,0.6818223624447592,0.4793814432989691,0.4618659196396693,0.6996806263923645
ep_50_lr_0p002_l1_0p0003,50,0.002,0.0003,28,retail,765,194,0.6598402913878946,0.6134020618556701,0.5678260611281076,0.6620673537254333
ep_50_lr_0p002_l1_0p0003,50,0.002,0.0003,29,foreign,768,197,0.6095540126164755,0.6192893401015228,0.507056350715644,0.7383061647415161
ep_50_lr_0p002_l1_0p0003,50,0.002,0.0003,29,institution,768,197,0.6814841826756796,0.5228426395939086,0.5200601285506946,0.7098096013069153
ep_50_lr_0p002_l1_0p0003,50,0.002,0.0003,29,retail,768,197,0.6561461289723715,0.5786802030456852,0.4850565300916448,0.7057308554649353
ep_50_lr_0p002_l1_0p0003,50,0.002,0.0003,30,foreign,772,194,0.6278195674555289,0.5051546391752577,0.4783193277310924,0.6972543001174927
ep_50_lr_0p002_l1_0p0003,50,0.002,0.0003,30,institution,772,194,0.6879814245540243,0.6134020618556701,0.6003954848809425,0.6859142780303955
ep_50_lr_0p002_l1_0p0003,50,0.002,0.0003,30,retail,772,194,0.6593265431532588,0.5103092783505154,0.5065199346667738,0.691498339176178
ep_50_lr_0p002_l1_0p0003,50,0.002,0.0003,31,foreign,765,194,0.6323405612527935,0.6443298969072165,0.6431827269092363,0.6242591142654419
ep_50_lr_0p002_l1_0p0003,50,0.002,0.0003,31,institution,765,194,0.6786711502698511,0.5567010309278351,0.5302927927927928,0.7321637272834778
ep_50_lr_0p002_l1_0p0003,50,0.002,0.0003,31,retail,765,194,0.67154604188757,0.6494845360824743,0.6491489361702127,0.6412110924720764
ep_50_lr_0p002_l1_0p0003,50,0.002,0.0003,32,foreign,765,194,0.6235160857244255,0.654639175257732,0.6519666907649879,0.6611751317977905
ep_50_lr_0p002_l1_0p0003,50,0.002,0.0003,32,institution,765,194,0.6843834433680266,0.520618556701031,0.5004291845493563,0.7020308375358582
ep_50_lr_0p002_l1_0p0003,50,0.002,0.0003,32,retail,765,194,0.6646339926844329,0.654639175257732,0.653894288377047,0.6543930768966675
ep_50_lr_0p002_l1_0p0003,50,0.002,0.0003,33,foreign,765,194,0.620392040099973,0.5773195876288659,0.5683273635080863,0.6523917317390442
ep_50_lr_0p002_l1_0p0003,50,0.002,0.0003,33,institution,765,194,0.6838973210528005,0.5103092783505154,0.4708128750681942,0.6942594647407532
ep_50_lr_0p002_l1_0p0003,50,0.002,0.0003,33,retail,765,194,0.6609111337879904,0.6288659793814433,0.6230976794387479,0.6592279076576233
ep_50_lr_0p002_l1_0p0003,50,0.002,0.0003,34,foreign,768,197,0.6131669084231058,0.6294416243654822,0.6099856263390557,0.6970959901809692
ep_50_lr_0p002_l1_0p0003,50,0.002,0.0003,34,institution,768,197,0.6825011968612671,0.4619289340101523,0.4619150690579262,0.7159416079521179
ep_50_lr_0p002_l1_0p0003,50,0.002,0.0003,34,retail,768,197,0.6598864396413168,0.6446700507614214,0.6268939393939394,0.6785416007041931
ep_50_lr_0p002_l1_0p0003,50,0.002,0.0003,35,foreign,772,194,0.6389907209366714,0.6030927835051546,0.6029978472905095,0.6248456239700317
ep_50_lr_0p002_l1_0p0003,50,0.002,0.0003,35,institution,772,194,0.6831740743138012,0.5103092783505154,0.4918245236716574,0.7066965103149414
ep_50_lr_0p002_l1_0p0003,50,0.002,0.0003,35,retail,772,194,0.6655888081832253,0.5567010309278351,0.5519389837791384,0.6623486280441284
ep_50_lr_0p002_l1_0p0003,50,0.002,0.0003,36,foreign,765,194,0.6243974144162695,0.6030927835051546,0.6000214207299114,0.662147045135498
ep_50_lr_0p002_l1_0p0003,50,0.002,0.0003,36,institution,765,194,0.6853431783470453,0.5567010309278351,0.5426535087719299,0.6921839118003845
ep_50_lr_0p002_l1_0p0003,50,0.002,0.0003,36,retail,765,194,0.6528375412124434,0.520618556701031,0.5159758551307847,0.702396035194397
ep_50_lr_0p002_l1_0p0003,50,0.002,0.0003,37,foreign,765,194,0.6220856415680032,0.5979381443298969,0.5905844155844155,0.6458005309104919
ep_50_lr_0p002_l1_0p0003,50,0.002,0.0003,37,institution,765,194,0.6848902908026003,0.5463917525773195,0.5282935455349249,0.6898110508918762
ep_50_lr_0p002_l1_0p0003,50,0.002,0.0003,37,retail,765,194,0.6483726788190455,0.4948453608247423,0.4913857677902621,0.710975706577301
ep_50_lr_0p002_l1_0p0003,50,0.002,0.0003,38,foreign,768,197,0.6141102512677511,0.6192893401015228,0.6029186487140208,0.7044398188591003
ep_50_lr_0p002_l1_0p0003,50,0.002,0.0003,38,institution,768,197,0.6856717069943746,0.5583756345177665,0.5572347516081532,0.6888960599899292
ep_50_lr_0p002_l1_0p0003,50,0.002,0.0003,38,retail,768,197,0.6443988084793091,0.5177664974619289,0.5029612514275091,0.7597902417182922
ep_50_lr_0p002_l1_0p0003,50,0.002,0.0003,39,foreign,772,194,0.6382029349939811,0.6391752577319587,0.6247789566755084,0.6282665729522705
ep_50_lr_0p002_l1_0p0003,50,0.002,0.0003,39,institution,772,194,0.6826713810930598,0.5360824742268041,0.5195376995046781,0.7064157128334045
ep_50_lr_0p002_l1_0p0003,50,0.002,0.0003,39,retail,772,194,0.6700671321369823,0.6443298969072165,0.6415776367579725,0.6528695225715637
ep_50_lr_0p002_l1_0p0003,50,0.002,0.0003,40,foreign,765,194,0.6353331612605675,0.654639175257732,0.6544096142086091,0.5987993478775024
ep_50_lr_0p002_l1_0p0003,50,0.002,0.0003,40,institution,765,194,0.6775872059117735,0.5103092783505154,0.4896857261525681,0.7329899072647095
ep_50_lr_0p002_l1_0p0003,50,0.002,0.0003,40,retail,765,194,0.6632854718008852,0.6185567010309279,0.6181914893617022,0.6541035771369934
ep_50_lr_0p002_l1_0p0003,50,0.002,0.0003,41,foreign,768,197,0.6269420385360718,0.6446700507614214,0.6405859049207674,0.6580247282981873
ep_50_lr_0p002_l1_0p0003,50,0.002,0.0003,41,institution,768,197,0.677294929822286,0.5126903553299492,0.512677798392084,0.7435455918312073
ep_50_lr_0p002_l1_0p0003,50,0.002,0.0003,41,retail,768,197,0.6606104373931885,0.6294416243654822,0.62848433180914,0.6914079785346985
ep_50_lr_0p002_l1_0p0003,50,0.002,0.0003,42,foreign,772,194,0.6311406070086623,0.634020618556701,0.634010894114521,0.6352550983428955
ep_50_lr_0p002_l1_0p0003,50,0.002,0.0003,42,institution,772,194,0.6846663080966534,0.4948453608247423,0.45574258559487,0.698610782623291
ep_50_lr_0p002_l1_0p0003,50,0.002,0.0003,42,retail,772,194,0.6590998290116306,0.6185567010309279,0.6181914893617022,0.6723819971084595
ep_50_lr_0p002_l1_0p0003,50,0.002,0.0003,43,foreign,768,197,0.6146020889282227,0.6345177664974619,0.6317757009345795,0.7293686270713806
ep_50_lr_0p002_l1_0p0003,50,0.002,0.0003,43,institution,768,197,0.681037167708079,0.4873096446700508,0.4873096446700508,0.7354522347450256
ep_50_lr_0p002_l1_0p0003,50,0.002,0.0003,43,retail,768,197,0.6524591048558553,0.6040609137055838,0.6032328031398471,0.71852707862854
ep_50_lr_0p002_l1_0p0003,50,0.002,0.0003,44,foreign,775,197,0.6156815277376483,0.6040609137055838,0.5522727272727272,0.6907516121864319
ep_50_lr_0p002_l1_0p0003,50,0.002,0.0003,44,institution,775,197,0.6847281272180619,0.5025380710659898,0.5022174092409241,0.694378674030304
ep_50_lr_0p002_l1_0p0003,50,0.002,0.0003,44,retail,775,197,0.654336086011702,0.5888324873096447,0.5672443251159385,0.7000145316123962
ep_75_lr_0p0005_l1_0p0003,75,0.0005,0.0003,0,foreign,773,194,0.639363978997856,0.634020618556701,0.6045022539983346,0.6463106870651245
ep_75_lr_0p0005_l1_0p0003,75,0.0005,0.0003,0,institution,773,194,0.6880337337627139,0.5360824742268041,0.5356382978723404,0.6942382454872131
ep_75_lr_0p0005_l1_0p0003,75,0.0005,0.0003,0,retail,773,194,0.6600013264246468,0.5618556701030928,0.5137844611528821,0.7004303336143494
ep_75_lr_0p0005_l1_0p0003,75,0.0005,0.0003,1,foreign,766,194,0.6410162732121839,0.6804123711340206,0.6787393162393163,0.62766432762146
ep_75_lr_0p0005_l1_0p0003,75,0.0005,0.0003,1,institution,766,194,0.6861303767709757,0.5309278350515464,0.5309153713298791,0.6882851123809814
ep_75_lr_0p0005_l1_0p0003,75,0.0005,0.0003,1,retail,766,194,0.6623132289545343,0.5824742268041238,0.5799631124535565,0.6710381507873535
ep_75_lr_0p0005_l1_0p0003,75,0.0005,0.0003,2,foreign,766,194,0.6390670618873975,0.654639175257732,0.653525256564041,0.637026309967041
ep_75_lr_0p0005_l1_0p0003,75,0.0005,0.0003,2,institution,766,194,0.6828384939435257,0.520618556701031,0.5184562414925133,0.6959607601165771
ep_75_lr_0p0005_l1_0p0003,75,0.0005,0.0003,2,retail,766,194,0.6665053848498173,0.6288659793814433,0.6269230769230769,0.6602495312690735
ep_75_lr_0p0005_l1_0p0003,75,0.0005,0.0003,3,foreign,766,194,0.638698582238379,0.6443298969072165,0.6337319068596601,0.6418861150741577
ep_75_lr_0p0005_l1_0p0003,75,0.0005,0.0003,3,institution,766,194,0.6852406629071846,0.5773195876288659,0.5604553492484527,0.6887305378913879
ep_75_lr_0p0005_l1_0p0003,75,0.0005,0.0003,3,retail,766,194,0.6666519126755139,0.6443298969072165,0.6373045763676267,0.6590539813041687
ep_75_lr_0p0005_l1_0p0003,75,0.0005,0.0003,4,foreign,766,194,0.6398228923583467,0.6237113402061856,0.6138513974096796,0.6397200226783752
ep_75_lr_0p0005_l1_0p0003,75,0.0005,0.0003,4,institution,766,194,0.6850517669172262,0.5309278350515464,0.524240709300132,0.6909809112548828
ep_75_lr_0p0005_l1_0p0003,75,0.0005,0.0003,4,retail,766,194,0.6563512830759153,0.5051546391752577,0.4831834831834832,0.6954712271690369
ep_75_lr_0p0005_l1_0p0003,75,0.0005,0.0003,5,foreign,766,194,0.6486155051475405,0.7010309278350515,0.6670217803030303,0.6045819520950317
ep_75_lr_0p0005_l1_0p0003,75,0.0005,0.0003,5,institution,766,194,0.6793976878995373,0.5051546391752577,0.4913143231727302,0.7151914238929749
ep_75_lr_0p0005_l1_0p0003,75,0.0005,0.0003,5,retail,766,194,0.6690546288191495,0.654639175257732,0.626783817153358,0.6556568145751953
ep_75_lr_0p0005_l1_0p0003,75,0.0005,0.0003,6,foreign,766,194,0.6405501258279885,0.6752577319587629,0.6369738913476104,0.6413865089416504
ep_75_lr_0p0005_l1_0p0003,75,0.0005,0.0003,6,institution,766,194,0.6833633028807279,0.5154639175257731,0.5019119414399651,0.7022002935409546
ep_75_lr_0p0005_l1_0p0003,75,0.0005,0.0003,6,retail,766,194,0.6628853328545473,0.634020618556701,0.5967208315034402,0.6710323095321655
ep_75_lr_0p0005_l1_0p0003,75,0.0005,0.0003,7,foreign,766,194,0.6390868081436456,0.6443298969072165,0.6408853118712274,0.632282555103302
ep_75_lr_0p0005_l1_0p0003,75,0.0005,0.0003,7,institution,766,194,0.6833649648076249,0.5257731958762887,0.515684359057853,0.6948511004447937
ep_75_lr_0p0005_l1_0p0003,75,0.0005,0.0003,7,retail,766,194,0.6599463397155543,0.5721649484536082,0.5660657018891314,0.6749019026756287
ep_75_lr_0p0005_l1_0p0003,75,0.0005,0.0003,8,foreign,769,197,0.6441303296268994,0.6446700507614214,0.6445876288659793,0.6703395247459412
ep_75_lr_0p0005_l1_0p0003,75,0.0005,0.0003,8,institution,769,197,0.6890150265978898,0.5228426395939086,0.5173582151793161,0.689483106136322
ep_75_lr_0p0005_l1_0p0003,75,0.0005,0.0003,8,retail,769,197,0.6654855251622293,0.5634517766497462,0.5620864350703061,0.683115541934967
ep_75_lr_0p0005_l1_0p0003,75,0.0005,0.0003,9,foreign,772,194,0.637856698715625,0.6134020618556701,0.6125682332578885,0.6592516899108887
ep_75_lr_0p0005_l1_0p0003,75,0.0005,0.0003,9,institution,772,194,0.6902257673480968,0.5515463917525774,0.549523580751061,0.6894979476928711
ep_75_lr_0p0005_l1_0p0003,75,0.0005,0.0003,9,retail,772,194,0.6602463598696061,0.5360824742268041,0.5360331632653061,0.7054967284202576
ep_75_lr_0p0005_l1_0p0003,75,0.0005,0.0003,10,foreign,765,194,0.6318282883151684,0.6237113402061856,0.6110516052841175,0.6676733493804932
ep_75_lr_0p0005_l1_0p0003,75,0.0005,0.0003,10,institution,765,194,0.6851379420243058,0.5567010309278351,0.5498111171073934,0.6906648874282837
