experiment,epochs,batch_size,learning_rate,lambda_l1,split,investor,train_size,test_size,train_nll,accuracy,macro_f1,nll
ep_10_bs_512_lr_0p0013_l1_0p0003,10,512,0.0013,0.0003,44,retail,775,197,0.6759427086768611,0.5685279187817259,0.5568347227735875,0.6863728761672974
ep_10_bs_512_lr_0p0015_l1_0p0003,10,512,0.0015,0.0003,0,foreign,773,194,0.667470797453013,0.6134020618556701,0.5796134176995753,0.6694045662879944
ep_10_bs_512_lr_0p0015_l1_0p0003,10,512,0.0015,0.0003,0,institution,773,194,0.6888580575951629,0.520618556701031,0.5184562414925133,0.693013072013855
ep_10_bs_512_lr_0p0015_l1_0p0003,10,512,0.0015,0.0003,0,retail,773,194,0.673499462212813,0.5567010309278351,0.5062736742424243,0.6943904161453247
ep_10_bs_512_lr_0p0015_l1_0p0003,10,512,0.0015,0.0003,1,foreign,766,194,0.6685165342711904,0.6597938144329897,0.6568396226415094,0.6632874608039856
ep_10_bs_512_lr_0p0015_l1_0p0003,10,512,0.0015,0.0003,1,institution,766,194,0.6889753095786192,0.5412371134020618,0.5412249236083433,0.6884524822235107
ep_10_bs_512_lr_0p0015_l1_0p0003,10,512,0.0015,0.0003,1,retail,766,194,0.6765452844355809,0.5824742268041238,0.5775238607339697,0.6791588068008423
ep_10_bs_512_lr_0p0015_l1_0p0003,10,512,0.0015,0.0003,2,foreign,766,194,0.66772925137851,0.6391752577319587,0.6382139812446718,0.6659361720085144
ep_10_bs_512_lr_0p0015_l1_0p0003,10,512,0.0015,0.0003,2,institution,766,194,0.687013547040775,0.5257731958762887,0.5245098039215687,0.6926763653755188
ep_10_bs_512_lr_0p0015_l1_0p0003,10,512,0.0015,0.0003,2,retail,766,194,0.6781760268983268,0.6185567010309279,0.6165598290598291,0.6738662719726562
ep_10_bs_512_lr_0p0015_l1_0p0003,10,512,0.0015,0.0003,3,foreign,766,194,0.6684635773340031,0.6597938144329897,0.650278597181252,0.6650994420051575
ep_10_bs_512_lr_0p0015_l1_0p0003,10,512,0.0015,0.0003,3,institution,766,194,0.688270652729911,0.5773195876288659,0.5622454595487066,0.690000057220459
ep_10_bs_512_lr_0p0015_l1_0p0003,10,512,0.0015,0.0003,3,retail,766,194,0.6782441637223445,0.6597938144329897,0.6514590592334495,0.6739546060562134
ep_10_bs_512_lr_0p0015_l1_0p0003,10,512,0.0015,0.0003,4,foreign,766,194,0.6682572693177365,0.6237113402061856,0.6173570019723866,0.666648805141449
ep_10_bs_512_lr_0p0015_l1_0p0003,10,512,0.0015,0.0003,4,institution,766,194,0.6883695306105652,0.5670103092783505,0.5602806260118727,0.6881676316261292
ep_10_bs_512_lr_0p0015_l1_0p0003,10,512,0.0015,0.0003,4,retail,766,194,0.6741087649883241,0.5257731958762887,0.5000560224089636,0.6887332797050476
ep_10_bs_512_lr_0p0015_l1_0p0003,10,512,0.0015,0.0003,5,foreign,766,194,0.6710068890071103,0.6958762886597938,0.6692958885903326,0.6473379731178284
ep_10_bs_512_lr_0p0015_l1_0p0003,10,512,0.0015,0.0003,5,institution,766,194,0.6853285092597842,0.4948453608247423,0.484098556387713,0.70084547996521
ep_10_bs_512_lr_0p0015_l1_0p0003,10,512,0.0015,0.0003,5,retail,766,194,0.6794842338437511,0.654639175257732,0.6289995718567147,0.6739236116409302
ep_10_bs_512_lr_0p0015_l1_0p0003,10,512,0.0015,0.0003,6,foreign,766,194,0.6671491985843947,0.6597938144329897,0.6238100834410625,0.6675011515617371
ep_10_bs_512_lr_0p0015_l1_0p0003,10,512,0.0015,0.0003,6,institution,766,194,0.6874259087809073,0.520618556701031,0.5063343092456289,0.6950762271881104
ep_10_bs_512_lr_0p0015_l1_0p0003,10,512,0.0015,0.0003,6,retail,766,194,0.6765771766555527,0.6185567010309279,0.5782113056763427,0.6793673634529114
ep_10_bs_512_lr_0p0015_l1_0p0003,10,512,0.0015,0.0003,7,foreign,766,194,0.6684213487659982,0.6391752577319587,0.6360420240137221,0.662659764289856
ep_10_bs_512_lr_0p0015_l1_0p0003,10,512,0.0015,0.0003,7,institution,766,194,0.6873705234602289,0.520618556701031,0.5137844611528821,0.69211745262146
ep_10_bs_512_lr_0p0015_l1_0p0003,10,512,0.0015,0.0003,7,retail,766,194,0.6754642035568974,0.5927835051546392,0.5879553703454765,0.6788191795349121
ep_10_bs_512_lr_0p0015_l1_0p0003,10,512,0.0015,0.0003,8,foreign,769,197,0.6646304755279084,0.6091370558375635,0.6087741469579346,0.6748602986335754
ep_10_bs_512_lr_0p0015_l1_0p0003,10,512,0.0015,0.0003,8,institution,769,197,0.6876469339753933,0.4771573604060913,0.4717123590825066,0.688637375831604
ep_10_bs_512_lr_0p0015_l1_0p0003,10,512,0.0015,0.0003,8,retail,769,197,0.6745889247316378,0.5786802030456852,0.578636773611648,0.6810007095336914
ep_10_bs_512_lr_0p0015_l1_0p0003,10,512,0.0015,0.0003,9,foreign,772,194,0.6652504783220242,0.6185567010309279,0.6185161564625851,0.6773115396499634
ep_10_bs_512_lr_0p0015_l1_0p0003,10,512,0.0015,0.0003,9,institution,772,194,0.6897536120884159,0.5618556701030928,0.5576123407109322,0.6857284307479858
ep_10_bs_512_lr_0p0015_l1_0p0003,10,512,0.0015,0.0003,9,retail,772,194,0.6731753370922464,0.5412371134020618,0.5411273819331863,0.6962084174156189
ep_10_bs_512_lr_0p0015_l1_0p0003,10,512,0.0015,0.0003,10,foreign,765,194,0.664467370198443,0.6288659793814433,0.622077922077922,0.6820961833000183
ep_10_bs_512_lr_0p0015_l1_0p0003,10,512,0.0015,0.0003,10,institution,765,194,0.6877680268162996,0.5670103092783505,0.5632504288164666,0.6904914975166321
ep_10_bs_512_lr_0p0015_l1_0p0003,10,512,0.0015,0.0003,10,retail,765,194,0.6751804224805894,0.5824742268041238,0.5742271113880835,0.6900492906570435
ep_10_bs_512_lr_0p0015_l1_0p0003,10,512,0.0015,0.0003,11,foreign,765,194,0.6664461090673808,0.6237113402061856,0.6232207944236039,0.6716392636299133
ep_10_bs_512_lr_0p0015_l1_0p0003,10,512,0.0015,0.0003,11,institution,765,194,0.6895389584154864,0.5979381443298969,0.583599339570721,0.6875945329666138
ep_10_bs_512_lr_0p0015_l1_0p0003,10,512,0.0015,0.0003,11,retail,765,194,0.6763636276612874,0.6288659793814433,0.6269230769230769,0.6854216456413269
ep_10_bs_512_lr_0p0015_l1_0p0003,10,512,0.0015,0.0003,12,foreign,765,194,0.6662183500582876,0.5979381443298969,0.5968670076726343,0.6735113859176636
ep_10_bs_512_lr_0p0015_l1_0p0003,10,512,0.0015,0.0003,12,institution,765,194,0.6896878417021309,0.6185567010309279,0.6104417670682731,0.6851333379745483
ep_10_bs_512_lr_0p0015_l1_0p0003,10,512,0.0015,0.0003,12,retail,765,194,0.6715147995481304,0.5154639175257731,0.5066017316017316,0.7016032338142395
ep_10_bs_512_lr_0p0015_l1_0p0003,10,512,0.0015,0.0003,13,foreign,765,194,0.6698885174358592,0.654639175257732,0.6443483733274962,0.6556757688522339
ep_10_bs_512_lr_0p0015_l1_0p0003,10,512,0.0015,0.0003,13,institution,765,194,0.6873713914085837,0.5515463917525774,0.5346182479940442,0.6947166919708252
ep_10_bs_512_lr_0p0015_l1_0p0003,10,512,0.0015,0.0003,13,retail,765,194,0.6780721169671202,0.6391752577319587,0.6290833606467825,0.6732125878334045
ep_10_bs_512_lr_0p0015_l1_0p0003,10,512,0.0015,0.0003,14,foreign,765,194,0.6653621111819946,0.6391752577319587,0.6314989688483664,0.6766878366470337
ep_10_bs_512_lr_0p0015_l1_0p0003,10,512,0.0015,0.0003,14,institution,765,194,0.6879677629938312,0.5515463917525774,0.5462293318994489,0.6963754296302795
ep_10_bs_512_lr_0p0015_l1_0p0003,10,512,0.0015,0.0003,14,retail,765,194,0.6725144542899786,0.6030927835051546,0.5863768517236605,0.6991351246833801
ep_10_bs_512_lr_0p0015_l1_0p0003,10,512,0.0015,0.0003,15,foreign,765,194,0.665303309992248,0.5927835051546392,0.5903343936275427,0.6767581105232239
ep_10_bs_512_lr_0p0015_l1_0p0003,10,512,0.0015,0.0003,15,institution,765,194,0.6882684251841377,0.5412371134020618,0.5239198169134475,0.6914094090461731
ep_10_bs_512_lr_0p0015_l1_0p0003,10,512,0.0015,0.0003,15,retail,765,194,0.6727943719602099,0.5463917525773195,0.5432851792402354,0.6946485042572021
ep_10_bs_512_lr_0p0015_l1_0p0003,10,512,0.0015,0.0003,16,foreign,768,197,0.6607875029246012,0.5786802030456852,0.5758825512930252,0.6921746134757996
ep_10_bs_512_lr_0p0015_l1_0p0003,10,512,0.0015,0.0003,16,institution,768,197,0.6881923675537109,0.5380710659898477,0.5341821488891776,0.6885635256767273
ep_10_bs_512_lr_0p0015_l1_0p0003,10,512,0.0015,0.0003,16,retail,768,197,0.6711111267407736,0.5380710659898477,0.5373080397470642,0.7006478905677795
ep_10_bs_512_lr_0p0015_l1_0p0003,10,512,0.0015,0.0003,17,foreign,772,194,0.6654488743895693,0.654639175257732,0.607867982019489,0.6817463636398315
ep_10_bs_512_lr_0p0015_l1_0p0003,10,512,0.0015,0.0003,17,institution,772,194,0.6880036027320309,0.5515463917525774,0.5515344758868075,0.690047562122345
ep_10_bs_512_lr_0p0015_l1_0p0003,10,512,0.0015,0.0003,17,retail,772,194,0.6778574135019372,0.6030927835051546,0.5655916480065142,0.6798794269561768
ep_10_bs_512_lr_0p0015_l1_0p0003,10,512,0.0015,0.0003,18,foreign,765,194,0.6667733689538794,0.6701030927835051,0.6630847715185064,0.6700600981712341
ep_10_bs_512_lr_0p0015_l1_0p0003,10,512,0.0015,0.0003,18,institution,765,194,0.6886786846553579,0.5154639175257731,0.5112564322469982,0.6905328631401062
ep_10_bs_512_lr_0p0015_l1_0p0003,10,512,0.0015,0.0003,18,retail,765,194,0.6786620168124928,0.6701030927835051,0.6630847715185064,0.6730427742004395
ep_10_bs_512_lr_0p0015_l1_0p0003,10,512,0.0015,0.0003,19,foreign,765,194,0.6666930790041007,0.6494845360824743,0.6420275697384131,0.6703758835792542
ep_10_bs_512_lr_0p0015_l1_0p0003,10,512,0.0015,0.0003,19,institution,765,194,0.6899552023488712,0.5927835051546392,0.5926861030642889,0.6848063468933105
ep_10_bs_512_lr_0p0015_l1_0p0003,10,512,0.0015,0.0003,19,retail,765,194,0.6744925628300585,0.5257731958762887,0.5184025903939558,0.6874967813491821
ep_10_bs_512_lr_0p0015_l1_0p0003,10,512,0.0015,0.0003,20,foreign,765,194,0.6704546664275375,0.6855670103092784,0.6831338527860337,0.6477029323577881
ep_10_bs_512_lr_0p0015_l1_0p0003,10,512,0.0015,0.0003,20,institution,765,194,0.6861580409255682,0.5309278350515464,0.5186366734832992,0.7012941241264343
ep_10_bs_512_lr_0p0015_l1_0p0003,10,512,0.0015,0.0003,20,retail,765,194,0.6806946840161592,0.654639175257732,0.653894288377047,0.6644877791404724
ep_10_bs_512_lr_0p0015_l1_0p0003,10,512,0.0015,0.0003,21,foreign,765,194,0.6669105941953223,0.6752577319587629,0.6742103158736505,0.6682239770889282
ep_10_bs_512_lr_0p0015_l1_0p0003,10,512,0.0015,0.0003,21,institution,765,194,0.6885459084915959,0.4845360824742268,0.4818376068376068,0.6965565085411072
ep_10_bs_512_lr_0p0015_l1_0p0003,10,512,0.0015,0.0003,21,retail,765,194,0.6760078553280799,0.6082474226804123,0.6082057823129252,0.6804866194725037
ep_10_bs_512_lr_0p0015_l1_0p0003,10,512,0.0015,0.0003,22,foreign,765,194,0.6649380630137873,0.6288659793814433,0.6171052631578948,0.6827483773231506
ep_10_bs_512_lr_0p0015_l1_0p0003,10,512,0.0015,0.0003,22,institution,765,194,0.68851118640962,0.5360824742268041,0.5275974025974026,0.6889456510543823
ep_10_bs_512_lr_0p0015_l1_0p0003,10,512,0.0015,0.0003,22,retail,765,194,0.6749530705751158,0.5670103092783505,0.5647435897435897,0.6833845973014832
ep_10_bs_512_lr_0p0015_l1_0p0003,10,512,0.0015,0.0003,23,foreign,768,197,0.6608691612879435,0.6142131979695431,0.5887716985277961,0.6920186281204224
ep_10_bs_512_lr_0p0015_l1_0p0003,10,512,0.0015,0.0003,23,institution,768,197,0.6879813075065613,0.5076142131979695,0.5034688839807717,0.6964395642280579
ep_10_bs_512_lr_0p0015_l1_0p0003,10,512,0.0015,0.0003,23,retail,768,197,0.6740964849789938,0.5431472081218274,0.5245119073160266,0.6877220869064331
ep_10_bs_512_lr_0p0015_l1_0p0003,10,512,0.0015,0.0003,24,foreign,772,194,0.6664468043826405,0.6443298969072165,0.6179249322106465,0.6732133626937866
ep_10_bs_512_lr_0p0015_l1_0p0003,10,512,0.0015,0.0003,24,institution,772,194,0.6876124211543583,0.5773195876288659,0.5654976510433738,0.6920087337493896
ep_10_bs_512_lr_0p0015_l1_0p0003,10,512,0.0015,0.0003,24,retail,772,194,0.6798280190309712,0.6855670103092784,0.6510688485920684,0.6675513982772827
ep_10_bs_512_lr_0p0015_l1_0p0003,10,512,0.0015,0.0003,25,foreign,765,194,0.6663361596126183,0.6185567010309279,0.586520737327189,0.6738067865371704
ep_10_bs_512_lr_0p0015_l1_0p0003,10,512,0.0015,0.0003,25,institution,765,194,0.6883647039045695,0.5721649484536082,0.5707850193256031,0.6884022951126099
ep_10_bs_512_lr_0p0015_l1_0p0003,10,512,0.0015,0.0003,25,retail,765,194,0.6756421992202211,0.5567010309278351,0.5277935016415713,0.6821491718292236
ep_10_bs_512_lr_0p0015_l1_0p0003,10,512,0.0015,0.0003,26,foreign,765,194,0.669342461754294,0.6494845360824743,0.6396809789140172,0.6523768901824951
ep_10_bs_512_lr_0p0015_l1_0p0003,10,512,0.0015,0.0003,26,institution,765,194,0.6848847617510877,0.4845360824742268,0.4778208440999139,0.7034221291542053
ep_10_bs_512_lr_0p0015_l1_0p0003,10,512,0.0015,0.0003,26,retail,765,194,0.6815289750597835,0.6701030927835051,0.658337919647771,0.6614842414855957
ep_10_bs_512_lr_0p0015_l1_0p0003,10,512,0.0015,0.0003,27,foreign,765,194,0.6656119881112591,0.634020618556701,0.6231154403918242,0.673607587814331
ep_10_bs_512_lr_0p0015_l1_0p0003,10,512,0.0015,0.0003,27,institution,765,194,0.6867035614119635,0.520618556701031,0.5125233038826295,0.6956986784934998
ep_10_bs_512_lr_0p0015_l1_0p0003,10,512,0.0015,0.0003,27,retail,765,194,0.6779617108550726,0.654639175257732,0.6467454817230602,0.6750428676605225
ep_10_bs_512_lr_0p0015_l1_0p0003,10,512,0.0015,0.0003,28,foreign,765,194,0.6646607882836286,0.6237113402061856,0.5881583156425394,0.6814120411872864
ep_10_bs_512_lr_0p0015_l1_0p0003,10,512,0.0015,0.0003,28,institution,765,194,0.6866704753021788,0.5154639175257731,0.5079330814894766,0.6939407587051392
ep_10_bs_512_lr_0p0015_l1_0p0003,10,512,0.0015,0.0003,28,retail,765,194,0.676999820369521,0.6030927835051546,0.5760465446289201,0.6780718564987183
ep_10_bs_512_lr_0p0015_l1_0p0003,10,512,0.0015,0.0003,29,foreign,768,197,0.6607908209164938,0.5989847715736041,0.5244308632543927,0.6943870782852173
ep_10_bs_512_lr_0p0015_l1_0p0003,10,512,0.0015,0.0003,29,institution,768,197,0.687129278977712,0.5076142131979695,0.5071570422716839,0.6912972927093506
ep_10_bs_512_lr_0p0015_l1_0p0003,10,512,0.0015,0.0003,29,retail,768,197,0.6763593753178915,0.6091370558375635,0.5488773234200743,0.6802828311920166
ep_10_bs_512_lr_0p0015_l1_0p0003,10,512,0.0015,0.0003,30,foreign,772,194,0.6660946962746932,0.5721649484536082,0.5695918312795702,0.6770148277282715
ep_10_bs_512_lr_0p0015_l1_0p0003,10,512,0.0015,0.0003,30,institution,772,194,0.6889697649935984,0.6391752577319587,0.6231546231546231,0.6867614388465881
ep_10_bs_512_lr_0p0015_l1_0p0003,10,512,0.0015,0.0003,30,retail,772,194,0.6755975583674376,0.5567010309278351,0.5555200341005968,0.6827523112297058
ep_10_bs_512_lr_0p0015_l1_0p0003,10,512,0.0015,0.0003,31,foreign,765,194,0.6692684292014128,0.6237113402061856,0.6232207944236039,0.6591496467590332
ep_10_bs_512_lr_0p0015_l1_0p0003,10,512,0.0015,0.0003,31,institution,765,194,0.6853658047376895,0.5412371134020618,0.5099758762594011,0.7020487189292908
ep_10_bs_512_lr_0p0015_l1_0p0003,10,512,0.0015,0.0003,31,retail,765,194,0.6818269777142144,0.6907216494845361,0.6905901116427433,0.6635411977767944
ep_10_bs_512_lr_0p0015_l1_0p0003,10,512,0.0015,0.0003,32,foreign,765,194,0.6659114381067114,0.6391752577319587,0.6352991728434848,0.6758284568786621
ep_10_bs_512_lr_0p0015_l1_0p0003,10,512,0.0015,0.0003,32,institution,765,194,0.6879148129544227,0.5360824742268041,0.5300387596899225,0.696672260761261
ep_10_bs_512_lr_0p0015_l1_0p0003,10,512,0.0015,0.0003,32,retail,765,194,0.6780192435177324,0.6649484536082474,0.6647257451277552,0.6739284992218018
ep_10_bs_512_lr_0p0015_l1_0p0003,10,512,0.0015,0.0003,33,foreign,765,194,0.6666825098149917,0.654639175257732,0.6497156870671301,0.6725590229034424
ep_10_bs_512_lr_0p0015_l1_0p0003,10,512,0.0015,0.0003,33,institution,765,194,0.687600196576586,0.5567010309278351,0.5326610644257703,0.6914576888084412
ep_10_bs_512_lr_0p0015_l1_0p0003,10,512,0.0015,0.0003,33,retail,765,194,0.6779944705807306,0.634020618556701,0.6244308111792773,0.6729332208633423
ep_10_bs_512_lr_0p0015_l1_0p0003,10,512,0.0015,0.0003,34,foreign,768,197,0.6630576054255167,0.6243654822335025,0.6106303418803418,0.6799119710922241
ep_10_bs_512_lr_0p0015_l1_0p0003,10,512,0.0015,0.0003,34,institution,768,197,0.6878411571184794,0.467005076142132,0.4625178641028972,0.694536566734314
ep_10_bs_512_lr_0p0015_l1_0p0003,10,512,0.0015,0.0003,34,retail,768,197,0.677190105120341,0.6446700507614214,0.6268939393939394,0.6725665330886841
ep_10_bs_512_lr_0p0015_l1_0p0003,10,512,0.0015,0.0003,35,foreign,772,194,0.6689873757757672,0.6237113402061856,0.622899747037678,0.6551663875579834
ep_10_bs_512_lr_0p0015_l1_0p0003,10,512,0.0015,0.0003,35,institution,772,194,0.6863538385055226,0.5463917525773195,0.5337047962416693,0.698811411857605
ep_10_bs_512_lr_0p0015_l1_0p0003,10,512,0.0015,0.0003,35,retail,772,194,0.6775542581019623,0.5824742268041238,0.5765219500363812,0.6750088930130005
ep_10_bs_512_lr_0p0015_l1_0p0003,10,512,0.0015,0.0003,36,foreign,765,194,0.665467871170418,0.6134020618556701,0.6096579476861167,0.6759629249572754
ep_10_bs_512_lr_0p0015_l1_0p0003,10,512,0.0015,0.0003,36,institution,765,194,0.6892356726858351,0.5670103092783505,0.5640449438202246,0.6901692152023315
ep_10_bs_512_lr_0p0015_l1_0p0003,10,512,0.0015,0.0003,36,retail,765,194,0.6738859708013099,0.5154639175257731,0.5129273504273505,0.6898865699768066
ep_10_bs_512_lr_0p0015_l1_0p0003,10,512,0.0015,0.0003,37,foreign,765,194,0.6668125954328799,0.6185567010309279,0.6126281705342688,0.6723113059997559
ep_10_bs_512_lr_0p0015_l1_0p0003,10,512,0.0015,0.0003,37,institution,765,194,0.6885175757937961,0.5309278350515464,0.5186366734832992,0.6895540952682495
ep_10_bs_512_lr_0p0015_l1_0p0003,10,512,0.0015,0.0003,37,retail,765,194,0.673483547743629,0.520618556701031,0.5137844611528821,0.6866257786750793
ep_10_bs_512_lr_0p0015_l1_0p0003,10,512,0.0015,0.0003,38,foreign,768,197,0.6627077062924703,0.5939086294416244,0.5755225166989872,0.682231605052948
ep_10_bs_512_lr_0p0015_l1_0p0003,10,512,0.0015,0.0003,38,institution,768,197,0.6886257529258728,0.5634517766497462,0.5620864350703061,0.6854170560836792
ep_10_bs_512_lr_0p0015_l1_0p0003,10,512,0.0015,0.0003,38,retail,768,197,0.6725141803423563,0.5177664974619289,0.504697631335186,0.6897251605987549
ep_10_bs_512_lr_0p0015_l1_0p0003,10,512,0.0015,0.0003,39,foreign,772,194,0.6682211148306496,0.6597938144329897,0.6446886446886446,0.6577109694480896
ep_10_bs_512_lr_0p0015_l1_0p0003,10,512,0.0015,0.0003,39,institution,772,194,0.6863916090115364,0.5257731958762887,0.5125095597071998,0.6966006755828857
ep_10_bs_512_lr_0p0015_l1_0p0003,10,512,0.0015,0.0003,39,retail,772,194,0.6795686752067329,0.6494845360824743,0.6470840021401819,0.6705833673477173
ep_10_bs_512_lr_0p0015_l1_0p0003,10,512,0.0015,0.0003,40,foreign,765,194,0.6700185736799552,0.6391752577319587,0.6367041198501873,0.6525000333786011
ep_10_bs_512_lr_0p0015_l1_0p0003,10,512,0.0015,0.0003,40,institution,765,194,0.6846017017863155,0.4742268041237113,0.4508824508824509,0.705410361289978
ep_10_bs_512_lr_0p0015_l1_0p0003,10,512,0.0015,0.0003,40,retail,765,194,0.6792832068368501,0.6134020618556701,0.6128980764626067,0.66743403673172
ep_10_bs_512_lr_0p0015_l1_0p0003,10,512,0.0015,0.0003,41,foreign,768,197,0.6660382946332296,0.6294416243654822,0.6238589699997384,0.6598735451698303
ep_10_bs_512_lr_0p0015_l1_0p0003,10,512,0.0015,0.0003,41,institution,768,197,0.6852369705835978,0.5126903553299492,0.5003170577045022,0.7025368809700012
ep_10_bs_512_lr_0p0015_l1_0p0003,10,512,0.0015,0.0003,41,retail,768,197,0.6777265469233195,0.6345177664974619,0.6303169307756464,0.669613778591156
ep_10_bs_512_lr_0p0015_l1_0p0003,10,512,0.0015,0.0003,42,foreign,772,194,0.6670246081031048,0.634020618556701,0.6339330799691711,0.6678836345672607
ep_10_bs_512_lr_0p0015_l1_0p0003,10,512,0.0015,0.0003,42,institution,772,194,0.6866914444636805,0.5051546391752577,0.4831834831834832,0.6947721242904663
ep_10_bs_512_lr_0p0015_l1_0p0003,10,512,0.0015,0.0003,42,retail,772,194,0.6752562309793858,0.6082474226804123,0.6082474226804123,0.6782004833221436
ep_10_bs_512_lr_0p0015_l1_0p0003,10,512,0.0015,0.0003,43,foreign,768,197,0.6625186204910278,0.6192893401015228,0.6144814090019569,0.679350733757019
ep_10_bs_512_lr_0p0015_l1_0p0003,10,512,0.0015,0.0003,43,institution,768,197,0.687143345673879,0.4923857868020304,0.4865512927439532,0.7001849412918091
ep_10_bs_512_lr_0p0015_l1_0p0003,10,512,0.0015,0.0003,43,retail,768,197,0.6743557453155518,0.6040609137055838,0.6032328031398471,0.6828286647796631
ep_10_bs_512_lr_0p0015_l1_0p0003,10,512,0.0015,0.0003,44,foreign,775,197,0.661841185785109,0.5736040609137056,0.5580128205128205,0.6928678154945374
ep_10_bs_512_lr_0p0015_l1_0p0003,10,512,0.0015,0.0003,44,institution,775,197,0.6873376664038627,0.4974619289340101,0.4898909319174535,0.6905838251113892
ep_10_bs_512_lr_0p0015_l1_0p0003,10,512,0.0015,0.0003,44,retail,775,197,0.6740430388912078,0.5685279187817259,0.5568347227735875,0.6864752769470215
ep_10_bs_512_lr_0p0017_l1_0p0003,10,512,0.0017,0.0003,0,foreign,773,194,0.6648831204794357,0.6134020618556701,0.5796134176995753,0.6669912934303284
ep_10_bs_512_lr_0p0017_l1_0p0003,10,512,0.0017,0.0003,0,institution,773,194,0.6884977388813764,0.520618556701031,0.5184562414925133,0.693084716796875
ep_10_bs_512_lr_0p0017_l1_0p0003,10,512,0.0017,0.0003,0,retail,773,194,0.6717015119295996,0.5567010309278351,0.5062736742424243,0.695582926273346
ep_10_bs_512_lr_0p0017_l1_0p0003,10,512,0.0017,0.0003,1,foreign,766,194,0.6660459289040329,0.6597938144329897,0.6568396226415094,0.6601452231407166
ep_10_bs_512_lr_0p0017_l1_0p0003,10,512,0.0017,0.0003,1,institution,766,194,0.6886259115084655,0.5412371134020618,0.5412249236083433,0.6881300806999207
ep_10_bs_512_lr_0p0017_l1_0p0003,10,512,0.0017,0.0003,1,retail,766,194,0.6750162007292008,0.5927835051546392,0.588839704896043,0.6778941750526428
ep_10_bs_512_lr_0p0017_l1_0p0003,10,512,0.0017,0.0003,2,foreign,766,194,0.6651396309426808,0.6391752577319587,0.6382139812446718,0.6631733179092407
ep_10_bs_512_lr_0p0017_l1_0p0003,10,512,0.0017,0.0003,2,institution,766,194,0.6864665717119959,0.5257731958762887,0.5245098039215687,0.6927993893623352
ep_10_bs_512_lr_0p0017_l1_0p0003,10,512,0.0017,0.0003,2,retail,766,194,0.6768819845376376,0.6185567010309279,0.6165598290598291,0.6720165610313416
ep_10_bs_512_lr_0p0017_l1_0p0003,10,512,0.0017,0.0003,3,foreign,766,194,0.6659411839343238,0.6597938144329897,0.650278597181252,0.662397563457489
ep_10_bs_512_lr_0p0017_l1_0p0003,10,512,0.0017,0.0003,3,institution,766,194,0.6878620185366499,0.5824742268041238,0.5667135412358342,0.6897814273834229
ep_10_bs_512_lr_0p0017_l1_0p0003,10,512,0.0017,0.0003,3,retail,766,194,0.6768901944160461,0.654639175257732,0.6467454817230602,0.6720371842384338
ep_10_bs_512_lr_0p0017_l1_0p0003,10,512,0.0017,0.0003,4,foreign,766,194,0.6657063774278208,0.6185567010309279,0.6115800865800867,0.664059042930603
ep_10_bs_512_lr_0p0017_l1_0p0003,10,512,0.0017,0.0003,4,institution,766,194,0.6879490042791043,0.5670103092783505,0.5602806260118727,0.6878435611724854
ep_10_bs_512_lr_0p0017_l1_0p0003,10,512,0.0017,0.0003,4,retail,766,194,0.6722858390982406,0.5257731958762887,0.5000560224089636,0.6886920928955078
ep_10_bs_512_lr_0p0017_l1_0p0003,10,512,0.0017,0.0003,5,foreign,766,194,0.668743837284357,0.6958762886597938,0.6692958885903326,0.6427972316741943
ep_10_bs_512_lr_0p0017_l1_0p0003,10,512,0.0017,0.0003,5,institution,766,194,0.6846004819434243,0.5103092783505154,0.5020399340736538,0.702258288860321
ep_10_bs_512_lr_0p0017_l1_0p0003,10,512,0.0017,0.0003,5,retail,766,194,0.6783018569722188,0.6597938144329897,0.6355874316939891,0.6717366576194763
ep_10_bs_512_lr_0p0017_l1_0p0003,10,512,0.0017,0.0003,6,foreign,766,194,0.664562587949688,0.6597938144329897,0.6238100834410625,0.6648695468902588
ep_10_bs_512_lr_0p0017_l1_0p0003,10,512,0.0017,0.0003,6,institution,766,194,0.6869554020094809,0.5154639175257731,0.5019119414399651,0.6956233382225037
ep_10_bs_512_lr_0p0017_l1_0p0003,10,512,0.0017,0.0003,6,retail,766,194,0.6750288456289326,0.6237113402061856,0.5853608549260723,0.6781522035598755
ep_10_bs_512_lr_0p0017_l1_0p0003,10,512,0.0017,0.0003,7,foreign,766,194,0.6659435796364169,0.6391752577319587,0.6360420240137221,0.6595373749732971
ep_10_bs_512_lr_0p0017_l1_0p0003,10,512,0.0017,0.0003,7,institution,766,194,0.6868595529162853,0.520618556701031,0.5137844611528821,0.6922163963317871
ep_10_bs_512_lr_0p0017_l1_0p0003,10,512,0.0017,0.0003,7,retail,766,194,0.6738736824018214,0.5927835051546392,0.5879553703454765,0.6776626706123352
ep_10_bs_512_lr_0p0017_l1_0p0003,10,512,0.0017,0.0003,8,foreign,769,197,0.6616808803865907,0.6091370558375635,0.6087741469579346,0.6735765337944031
ep_10_bs_512_lr_0p0017_l1_0p0003,10,512,0.0017,0.0003,8,institution,769,197,0.6871709932121406,0.482233502538071,0.4773720349563046,0.6884610652923584
ep_10_bs_512_lr_0p0017_l1_0p0003,10,512,0.0017,0.0003,8,retail,769,197,0.6728068956783131,0.5786802030456852,0.578636773611648,0.6808930039405823
ep_10_bs_512_lr_0p0017_l1_0p0003,10,512,0.0017,0.0003,9,foreign,772,194,0.6624647326420008,0.6134020618556701,0.6133917895575927,0.6757894158363342
