experiment,epochs,batch_size,learning_rate,lambda_l1,split,investor,train_size,test_size,train_nll,accuracy,macro_f1,nll
ep_35_bs_2048_lr_0p00075_l1_0p01,35,2048,0.00075,0.01,13,institution,765,194,0.6866884827613831,0.5567010309278351,0.5443024145089042,0.6940693855285645
ep_35_bs_2048_lr_0p00075_l1_0p01,35,2048,0.00075,0.01,13,retail,765,194,0.6783522367477417,0.6288659793814433,0.6197735191637631,0.6760638356208801
ep_35_bs_2048_lr_0p00075_l1_0p01,35,2048,0.00075,0.01,14,foreign,765,194,0.666499137878418,0.634020618556701,0.6267916655377028,0.679057240486145
ep_35_bs_2048_lr_0p00075_l1_0p01,35,2048,0.00075,0.01,14,institution,765,194,0.6876152157783508,0.5412371134020618,0.5175343001648643,0.6956689357757568
ep_35_bs_2048_lr_0p00075_l1_0p01,35,2048,0.00075,0.01,14,retail,765,194,0.6734926104545593,0.5979381443298969,0.583599339570721,0.6988844871520996
ep_35_bs_2048_lr_0p00075_l1_0p01,35,2048,0.00075,0.01,15,foreign,765,194,0.6665783524513245,0.6082474226804123,0.6061965811965812,0.6778315305709839
ep_35_bs_2048_lr_0p00075_l1_0p01,35,2048,0.00075,0.01,15,institution,765,194,0.687763512134552,0.5515463917525774,0.5381837086491368,0.6886124610900879
ep_35_bs_2048_lr_0p00075_l1_0p01,35,2048,0.00075,0.01,15,retail,765,194,0.6734169721603394,0.5360824742268041,0.5329052969502408,0.6946420669555664
ep_35_bs_2048_lr_0p00075_l1_0p01,35,2048,0.00075,0.01,16,foreign,768,197,0.6623433232307434,0.5482233502538071,0.5478038841461842,0.6964716911315918
ep_35_bs_2048_lr_0p00075_l1_0p01,35,2048,0.00075,0.01,16,institution,768,197,0.6881676316261292,0.5736040609137056,0.5687030859049207,0.6904967427253723
ep_35_bs_2048_lr_0p00075_l1_0p01,35,2048,0.00075,0.01,16,retail,768,197,0.6719722151756287,0.5431472081218274,0.5417183622828784,0.698832094669342
ep_35_bs_2048_lr_0p00075_l1_0p01,35,2048,0.00075,0.01,17,foreign,772,194,0.6669097542762756,0.6494845360824743,0.6036057692307693,0.6824570298194885
ep_35_bs_2048_lr_0p00075_l1_0p01,35,2048,0.00075,0.01,17,institution,772,194,0.6875801086425781,0.5515463917525774,0.5500999600159936,0.6896017789840698
ep_35_bs_2048_lr_0p00075_l1_0p01,35,2048,0.00075,0.01,17,retail,772,194,0.6782549023628235,0.6082474226804123,0.5533745304737671,0.6790459752082825
ep_35_bs_2048_lr_0p00075_l1_0p01,35,2048,0.00075,0.01,18,foreign,765,194,0.6681537628173828,0.6649484536082474,0.6592904812082894,0.6717056035995483
ep_35_bs_2048_lr_0p00075_l1_0p01,35,2048,0.00075,0.01,18,institution,765,194,0.6885564923286438,0.4793814432989691,0.4777022524323604,0.6926385164260864
ep_35_bs_2048_lr_0p00075_l1_0p01,35,2048,0.00075,0.01,18,retail,765,194,0.6789900064468384,0.6597938144329897,0.6462201591511936,0.6742960214614868
