split,investor,coefficient,exact_lasso,adam,abs_diff
5,foreign,underwaterxkospi_return_1d,-0.0,-0.0001058975758496,0.0001058975758496
5,foreign,underwaterxfx_level_z_252,-0.0030424211803427867,-0.0032687205821275,0.00022629940178471326
5,foreign,kospi_return_1d,0.009667074812032423,0.0095649342983961,0.00010214051363632327
5,foreign,fx_level_z_252,-0.029500844870418954,-0.0295258425176143,2.4997647195344752e-05
5,institution,momentum,-0.0,-5.9940924984402955e-05,5.9940924984402955e-05
5,institution,persist,0.02477962050717834,0.0243811421096324,0.00039847839754594133
5,institution,underwater,-0.0,-0.0002513786894269,0.0002513786894269
5,institution,momentumxkospi_return_1d,0.0006572900446034388,0.0006856584222987,2.8368377695261212e-05
5,institution,momentumxfx_level_z_252,0.0,9.894602953863796e-06,9.894602953863796e-06
5,institution,persistxkospi_return_1d,-0.0,-0.0001811932161217,0.0001811932161217
5,institution,persistxfx_level_z_252,0.0015442304807721833,0.0014885588316246,5.567164914758332e-05
5,institution,underwaterxkospi_return_1d,0.0032870058743531966,0.0032413972076028,4.560866675039658e-05
5,institution,underwaterxfx_level_z_252,0.001209110859841451,0.0011805781396105,2.8532720230951e-05
5,institution,kospi_return_1d,-0.016917814291051436,-0.0167455896735191,0.00017222461753233637
5,institution,fx_level_z_252,-0.00010395328096783292,-0.0006096916040405,0.0005057383230726671
5,retail,momentum,-0.013967938550917566,-0.0159594789147377,0.0019915403638201355
5,retail,persist,0.09023794768004793,0.0781286880373954,0.01210925964265254
5,retail,underwater,0.02297767278214966,0.0263353791087865,0.003357706326636841
5,retail,momentumxkospi_return_1d,-0.0,-0.0001721158187137,0.0001721158187137
5,retail,momentumxfx_level_z_252,0.0,0.0011707685189321,0.0011707685189321
5,retail,persistxkospi_return_1d,0.0028023465522910426,0.0021163611672818,0.0006859853850092424
5,retail,persistxfx_level_z_252,-0.0,-1.3130276784067972e-05,1.3130276784067972e-05
5,retail,underwaterxkospi_return_1d,-0.0,0.0009254936012439,0.0009254936012439
5,retail,underwaterxfx_level_z_252,-0.022723854722160174,-0.0243284422904253,0.001604587568265127
5,retail,kospi_return_1d,0.019880430615163425,0.0127402916550636,0.007140138960099825
5,retail,fx_level_z_252,0.0347244471367767,0.036239493638277,0.0015150465015002987
