date,close,high,low,return,trading_value,foreign_net_buy,institution_net_buy,retail_net_buy,foreign_buy_value,foreign_sell_value,foreign_buy_volume,foreign_sell_volume,institution_buy_value,institution_sell_value,institution_buy_volume,institution_sell_volume,retail_buy_value,retail_sell_value,retail_buy_volume,retail_sell_volume,usdkrw,kospi200_return,vkospi
2022-06-09,65200,65200,64500,-0.001531393568147,1673763680952,-415124435200,29499668900,379298569400,307161663752,722286098952,4721802,11127247,829052602300,799552933400,12769870,12320945,529656570300,150358000900,8177249,2318364,1264.02001953125,0.001155334758246,17.0
2022-06-10,63800,64400,63800,-0.0214723926380367,1419245099700,-592378947300,-72595459500,666950710000,117487814000,709866761300,1838490,11101921,451419442000,524014901500,7057639,8191321,838338061900,171387351900,13109763,2681549,1264.02001953125,-0.013646067739888,18.29
2022-06-13,62100,62800,62100,-0.0266457680250783,1380636801900,-173848115700,-31940183400,200830267400,163714644900,337562760600,2628473,5418938,595995602000,627935785400,9564328,10075490,605321660700,404491393300,9714656,6492333,1291.800048828125,-0.035128257626722,23.3
2022-06-14,61900,62200,61100,-0.0032206119162641,1519195265000,-70217078100,23493904800,36875147600,283645785800,353862863900,4598759,5736381,810302356800,786808452000,13125451,12734868,411287985400,374412837800,6656789,6068586,1289.47998046875,-0.0050018188432156,23.74
2022-06-15,60700,61500,60200,-0.0193861066235864,1630190882434,-262690073700,31531203000,227391199500,158209419734,420899493434,2604295,6922930,861445326600,829914123600,14168352,13642054,600274798400,372883598900,9869892,6139523,1278.160034179688,-0.0183407976114311,24.27
2022-06-16,60900,61800,60500,0.0032948929159801,1431052309321,-32726519100,-13756439100,42096010000,168471372821,201197891921,2757662,3290381,948093061500,961849500600,15499150,15723013,307102924300,265006914300,5017764,4332477,1288.180053710938,0.0001241426398932,23.72
2022-06-17,59800,59900,59400,-0.0180623973727421,1732449618748,-436037767700,36416562700,387097245600,291261327248,727299094948,4881727,12198854,748889242300,712472679600,12558145,11945478,671072166400,283974920800,11257844,4763121,1288.180053710938,-0.0067028704422033,25.79
2022-06-20,58700,59900,58100,-0.0183946488294314,1997076972175,-258995482600,130848145900,125822693900,143598886175,402594368775,2455978,6872299,1295306911800,1164458765900,22116856,19880147,549822539700,423999845800,9395634,7256180,1292.380004882812,-0.0176512855759316,26.37
2022-06-21,58500,59200,58200,-0.0034071550255536,1474998298400,-217047850300,113118044000,97334985300,112301591800,329349442100,1916244,5619887,1027650124100,914532080100,17519795,15591315,325020470700,227685485400,5541843,3878430,1291.599975585938,0.0061696985116397,23.4
2022-06-22,57600,59100,57600,-0.0153846153846153,1360076149300,-55214120100,-35766934300,86067142900,284256788900,339470909000,4871269,5837364,714197772400,749964706700,12252613,12851180,353195866500,267128723600,6066393,4585994,1297.680053710938,-0.026234275238637,25.64
2022-06-23,57400,58000,56800,-0.0034722222222222,1627019443340,-225973570900,277798066000,-45037231100,187277273040,413250843940,3260026,7192888,1155940902500,878142836500,20132704,15295766,277340036500,322377267600,4833252,5618806,1299.81005859375,-0.0085367437029343,25.92
2022-06-24,58400,59100,57700,0.0174216027874565,1359292776100,-111724733600,162022105800,-50651746800,324041433700,435766167300,5553095,7462848,777085606100,615063500300,13288866,10518944,251549103000,302200849800,4301075,5167189,1299.81005859375,0.0216729415616303,23.94
2022-06-27,58800,59900,58300,0.0068493150684931,1071186745402,77097959400,-132729268600,50268752100,331772892302,254674932902,5611959,4316953,455867116400,588596385000,7711258,9956299,274933720500,224664968400,4653669,3794053,1286.199951171875,0.013234210273336,22.5
2022-06-28,59400,59500,58700,0.0102040816326529,800041009700,9062959200,-62636212500,52991647900,189435552800,180372593600,3199876,3051745,413912142600,476548355100,7010539,8068144,195531851600,142540203700,3310448,2410845,1292.030029296875,0.0092030360531309,21.21
2022-06-29,58000,58800,58000,-0.0235690235690235,855770425874,-56975239700,-144439807200,196616643500,195603736674,252578976374,3356148,4336774,372256622900,516696430100,6382563,8857087,282701336700,86084693200,4849137,1476245,1301.72998046875,-0.0195857227915139,22.46
2022-06-30,57000,57600,57000,-0.0172413793103448,1082799462452,-170971742700,-56760182800,228825543900,260297468552,431269211252,4548539,7540771,473770354300,530530537100,8271624,9261112,345250007200,116424463300,6034175,2033264,1287.7099609375,-0.0180911589848495,23.9
2022-07-01,56200,57500,55900,-0.0140350877192982,1412473217495,-219003085300,907913700,215145403400,310803138695,529806223995,5493474,9370937,689413082800,688505169100,12178498,12167432,405443269300,190297865900,7188800,3374836,1287.7099609375,-0.0103515625,23.98
2022-07-04,57100,57400,55700,0.0160142348754448,1012586831300,-49970760800,155821317900,-104400185400,158137581100,208108341900,2784259,3662332,676421406100,520600088200,11890152,9154713,175741265500,280141450900,3092637,4924614,1295.680053710938,-3.289257285699065e-05,24.07
2022-07-05,57200,58200,57200,0.0017513134851139,818079785900,-103151444100,38233297500,61971222200,106117445100,209268889200,1847440,3641962,493163015600,454929718100,8565037,7904623,214134908500,152163686300,3723078,2640254,1308.660034179688,0.016512614716621,22.73
2022-07-06,56400,57300,56400,-0.0139860139860139,955957046500,-9023643600,-122608700400,130440147000,237109301700,246132945300,4172249,4333916,477764846700,600373547100,8402541,10559698,238848994300,108408847300,4206332,1908487,1304.849975585938,-0.021842539559266,24.67
2022-07-07,58200,58700,56300,0.0319148936170212,1234677644065,154702628900,95745950900,-248556130500,421441917365,266739288465,7283429,4610850,606671132000,510925181100,10474135,8828007,200373791600,448929922100,3458687,7744780,1297.650024414062,0.0199483922191345,23.6
2022-07-08,58700,59300,58200,0.0085910652920961,902198939736,90261991700,-61106094300,-28356492200,282864926436,192602934736,4808743,3274027,428169930900,489276025200,7278867,8321299,189459475100,217815967300,3222682,3701369,1297.650024414062,0.005968019201453,23.0
2022-07-11,58800,59600,58700,0.0017035775127767,771042671500,87092919000,-33470615400,-54109579300,246794064300,159701145300,4174213,2703348,401245311200,434715926600,6787497,7352883,121226425000,175336004300,2050862,2964563,1310.859985351562,-0.0059970981783006,23.33
2022-07-12,58100,58700,58100,-0.0119047619047618,544403361000,2989255100,-11449659600,8058569700,112447420200,109458165100,1927514,1879146,320658425600,332108085200,5498895,5693707,109745850400,101687280700,1883014,1743480,1305.829956054688,-0.0105744591131727,23.33
2022-07-13,58000,58600,58000,-0.0017211703958691,631711977700,-122405401900,94864273900,26583143000,126422766300,248828168200,2171297,4273550,388442271000,293577997100,6664386,5036154,115172319600,88589176600,1976847,1519308,1304.849975585938,0.005114251057273,23.3
2022-07-14,57500,58200,57400,-0.0086206896551723,869131233435,158149037400,-233924599500,70354542600,314971869935,156822832535,5465963,2720029,392473549300,626398148800,6798084,10859342,155702872800,85348330200,2699223,1477925,1316.180053710938,-0.0040444893832152,23.32
2022-07-15,60000,60000,58100,0.0434782608695651,1104045143300,320276674500,-53956585900,-263758140500,574714001500,254437327000,9711553,4291902,388790279000,442746864900,6594293,7502974,137208565000,400966705500,2323315,6790471,1316.180053710938,0.0083838218437857,22.08
2022-07-18,61900,62000,60500,0.0316666666666667,1277727157981,213961280900,-76505180400,-130059473800,584644148481,370682867581,9519382,6037028,428024817900,504529998300,6987391,8230883,261470196000,391529669800,4267119,6385411,1318.910034179688,0.0226040076645772,20.53
2022-07-19,60900,61500,60200,-0.0161550888529886,925919721166,-64047123700,-16862760700,77697595700,209150122466,273197246166,3437426,4496863,486041719000,502904479700,8008584,8284796,226491272100,148793676400,3732294,2449730,1305.5,-0.0030806364531394,20.74
2022-07-20,60500,62100,60500,-0.0065681444991789,1025939109200,-192217885900,2076508100,149771931500,249786534400,442004420300,4087821,7235359,427325264100,425248756000,6995834,6954491,306174797500,156402866000,5001187,2554889,1312.869995117188,0.0067537432303281,20.31
2022-07-21,61800,61900,60700,0.0214876033057851,754854999650,182450811300,-60426872800,-117155274100,384291141850,201840330550,6255524,3286384,253927311700,314354184500,4136692,5120923,115963397800,233118671900,1888211,3793875,1306.849975585938,0.0115815454718055,20.02
2022-07-22,61300,62200,61200,-0.0080906148867313,631872940300,46404136400,-114791274900,62964813800,191884980600,145480844200,3115055,2363216,253427356200,368218631100,4117701,5979882,180287665900,117322852100,2926517,1904403,1306.849975585938,-0.0073511011011011,19.71
2022-07-25,61100,61900,60800,-0.0032626427406199,565540190900,-9112527300,15181379300,-4747356900,153643874200,162756401500,2499936,2652396,273308264900,258126885600,4439710,4191993,137608044800,142355401700,2238104,2311897,1310.400024414062,0.0031828065420855,19.97
2022-07-26,61700,61900,60800,0.0098199672667758,405310045900,58353486900,-24362103700,-33931596000,147889646100,89536159200,2406768,1459026,177498385600,201860489300,2887917,3285465,79413627100,113345223100,1294264,1843489,1310.900024414062,0.00398944524722,19.38
2022-07-27,61800,61900,61200,0.0016207455429497,449989960800,18104487400,-19437378100,2795420000,156423104100,138318616700,2541250,2249955,197733049200,217170427300,3219072,3534321,94197914700,91402494700,1534081,1486207,1305.949951171875,0.0004067457213479,19.39
2022-07-28,61900,62600,61600,0.0016181229773462,667085256100,48189807600,-34598931900,-13037044700,184728597800,136538790200,2975600,2197951,325648014700,360246946600,5246834,5806899,154588202200,167625246900,2488744,2697313,1295.150024414062,0.0058797773190717,18.36
2022-07-29,61400,62600,61300,-0.0080775444264943,932917972000,-66358384500,-9097328500,76019378400,249752448300,316110832800,4048523,5123889,462957263200,472054591700,7481873,7632741,217735304000,141715925600,3522680,2287446,1295.150024414062,0.0052546483427646,17.79
2022-08-01,61300,61700,60300,-0.001628664495114,803034710500,34694075500,-64359363200,31976910900,182306795500,147612720000,2980899,2420179,464207974300,528567337500,7605531,8658906,155367129300,123390218400,2549524,2019037,1306.75,-0.0010516222820202,18.22
2022-08-02,61700,61900,61000,0.0065252854812398,837567187000,216983370500,-154780842000,-61231839900,382724732600,165741362100,6221220,2694555,376128412100,530909254100,6114506,8630807,77479755800,138711595700,1259155,2253670,1314.630004882812,-0.0041180295383473,19.24
2022-08-03,61300,61600,61000,-0.0064829821717989,615480978400,-10948892600,-81811744500,91967486300,102096996800,113045889400,1665987,1846387,360902891500,442714636000,5896774,7232036,150879599400,58912113100,2464951,962232,1307.380004882812,0.0067155826389753,18.45
2022-08-04,61500,61800,61200,0.0032626427406199,561835808800,55771811300,-46751798900,-9313658400,164957263200,109185451900,2679028,1774096,293698767300,340450566200,4770221,5530111,101632623800,110946282200,1651073,1800873,1302.079956054688,0.0051575046324892,17.7
2022-08-05,61500,61900,61200,0.0,588582544800,-36064902500,20895301900,17257409000,157634976500,193699879000,2561658,3148553,320451696900,299556395000,5209642,4869642,109708583500,92451174500,1783517,1502697,1302.079956054688,0.006237133990844,17.0
2022-08-08,60800,61400,60600,-0.0113821138211381,689020306900,-15902145800,-113363771300,128471688500,139919658800,155821804600,2294693,2558614,327160787100,440524558400,5373752,7232471,220472929300,92001240800,3620623,1511028,1299.030029296875,-0.0008244274809159,17.15
2022-08-09,60000,60700,59600,-0.0131578947368421,1094260322600,-227266593200,10759301400,215049264700,218839074900,446105668100,3652489,7441030,489645827800,478886526400,8162986,7984771,382879880900,167830616200,6387351,2801379,1307.56005859375,0.0026892399841089,16.5
2022-08-10,59100,59200,58600,-0.015,1065592854894,-114886360900,-147083281400,253183894000,219388945894,334275306794,3718203,5676626,430857886600,577941168000,7314520,9804636,400993362100,147809468100,6807993,2508511,1296.699951171875,-0.0114595714851726,17.18
2022-08-11,59900,60000,59300,0.0135363790186124,903738904000,-127944728400,77151826500,48785275800,181685786800,309630515200,3040853,5189458,513147833000,435996006500,8598111,7304002,205737203400,156951927600,3449934,2629035,1306.829956054688,0.017172807152767,15.74
2022-08-12,60200,60700,59400,0.0050083472454089,648793200100,-36910300,-2897766700,-18282362700,151367762100,151404672400,2515489,2518738,309464665300,312362432000,5148348,5194335,165210657700,183493020400,2745538,3048093,1306.829956054688,0.0022732783705141,15.45
2022-08-16,61000,61600,60300,0.0132890365448505,917516142200,73021735600,1998182900,-85793719600,358545494400,285523758800,5877567,4685815,397768692200,395770509300,6518864,6482608,147853006700,233646726300,2422537,3826105,1311.0,0.003356820999788,15.42
2022-08-17,60400,61200,60300,-0.0098360655737704,550059085700,-25679100500,-10587971300,47701220800,75802863600,101481964100,1248868,1672570,338030246100,348618217400,5566847,5742043,135220552500,87519331700,2229185,1441800,1314.829956054688,-0.005636264994876,15.51
2022-08-18,61500,61900,60000,0.0182119205298012,997986949000,270181712300,-82091760700,-180930930500,386979695700,116797983400,6346810,1911826,505234212400,587325973100,8293253,9649470,104455048000,285385978500,1711221,4672778,1326.910034179688,-0.0033645539692643,15.77
2022-08-19,60900,61600,60600,-0.0097560975609756,421908759900,-18975055600,-20752536900,38513419800,100194600200,119169655800,1643831,1955258,201146417100,221898954000,3300105,3640790,118178846100,79665426300,1940494,1308367,1326.910034179688,-0.0061131386861313,15.73
2022-08-22,60000,60400,59800,-0.0147783251231526,495732266100,-11049582700,-75075385500,85434462200,129015180500,140064763200,2148767,2334201,179630396400,254705781900,2992955,4243119,184721135100,99286672900,3078709,1654623,1343.359985351562,-0.0123014780134032,16.76
2022-08-23,59100,59600,59000,-0.015,535657353300,-56401454800,-82749462600,141690068100,106985067400,163386522200,1807659,2760157,186966481100,269715943700,3153278,4551113,240029140100,98339072000,4052379,1659070,1339.079956054688,-0.0126405799795519,17.72
2022-08-24,59000,59500,59000,-0.0016920473773265,525406965200,8207467700,-109008937500,98070690600,231431280400,223223812700,3916490,3777495,115892815900,224901753400,1959459,3803646,174023420700,75952730100,2943857,1284844,1340.0,0.0036712792996329,17.48
2022-08-25,59700,59700,59000,0.0118644067796609,342780937200,35531152100,-16467503000,-22976308200,113989007000,78457854900,1917096,1320271,136459357200,152926860200,2296801,2573827,87437901000,110414209200,1471586,1857297,1334.43994140625,0.0117864065528667,16.19
2022-08-26,60000,60900,59900,0.0050251256281406,573040309950,41929825300,13050978600,-59165754600,151374785050,109444959750,2509151,1819393,328520418000,315469439400,5445246,5226729,87675389500,146841144100,1454941,2432542,1334.43994140625,0.0008651855514014,16.19
2022-08-29,58600,58900,58600,-0.0233333333333333,577684200900,-31553134000,-177758594400,207250719300,91407822900,122960956900,1557160,2095573,158866498400,336625092800,2706098,5733440,323754209000,116503489700,5515768,1985152,1345.72998046875,-0.0233398166157265,18.72
2022-08-30,58800,59000,58300,0.0034129692832765,567627668500,-110395098800,-25953558200,133705724100,124813256700,235208355500,2126281,4018576,204587764300,230541322500,3492855,3933754,235345560300,101639836200,4021651,1733642,1350.18994140625,0.0099257151888729,17.47
2022-08-31,59700,59900,58200,0.0153061224489796,841319635900,182147338200,-127930310600,-53394264500,464706931500,282559593300,7826320,4755176,270867283100,398797593700,4583529,6745879,104439092500,157833357000,1771476,2666392,1342.260009765625,0.0108610598140785,17.31
2022-09-01,58400,58900,58300,-0.0217755443886097,872374620601,-32454233400,-226596573400,256554961800,334093539001,366547772401,5708165,6264934,202323662700,428920236100,3456589,7326186,332834760300,76279798500,5687659,1303938,1355.099975585938,-0.0245850879365865,19.2
2022-09-02,57500,58600,57500,-0.0154109589041095,872040367551,-225221577700,-94476978800,312772728000,153209208751,378430786451,2638265,6531129,294290053800,388767032600,5068333,6698355,415898349100,103125621100,7184872,1781270,1355.099975585938,-0.0066662434131165,19.07
2022-09-05,57100,57800,56800,-0.0069565217391304,653884056584,-142611322200,40277658000,97682146400,115404457584,258015779784,2017107,4509866,285679184200,245401526200,4989740,4285709,247219918200,149537771800,4321589,2614155,1361.81005859375,-0.0014380672376326,18.87
2022-09-06,57100,57600,56900,0.0,429152038700,-41592784400,-26647052400,67012847500,68240728500,109833512900,1192590,1919776,201425450900,228072503300,3521116,3987873,156816848000,89804000500,2742733,1570231,1378.109985351562,0.0017281659039267,18.49
2022-09-07,56000,56700,55900,-0.0192644483362521,975695179700,-257523622900,-65302192500,318610155800,248026897300,505550520200,4418456,9011721,275630204400,340932396900,4911059,6070540,445231369700,126621213900,7934097,2256356,1374.31005859375,-0.0154947126289893,19.85
2022-09-08,55600,56400,55600,-0.0071428571428571,1006366398000,-332342557900,118790077300,221014783100,132802784700,465145342600,2379944,8322998,535531921000,416741843700,9573485,7452390,332772789500,111758006400,5952439,1997020,1383.0,0.0031152647975076,19.17
2022-09-13,58100,58500,56800,0.0449640287769783,991015891355,75282770700,184365967300,-259621758800,370864500255,295581729555,6436286,5129994,462244549000,277878581700,7998233,4801639,153825608600,413447367400,2661574,7164058,1393.469970703125,0.0305383022774325,16.68
2022-09-14,56800,57200,56100,-0.0223752151462994,709906007000,-5037315000,-76254489600,81287372100,193636717400,198674032400,3416909,3507685,281480215300,357734704900,4960811,6306042,232468526000,151181153900,4106275,2670145,1391.180053710938,-0.0182697137117026,18.73
2022-09-15,56000,57100,56000,-0.0140845070422535,657641711500,-158495991800,-59963414900,211953073100,121195666900,279691658700,2151324,4967439,247700060300,307663475200,4390367,5450737,281248429400,69295356300,4990466,1229052,1398.630004882812,-0.0067468184434354,18.39
2022-09-16,56200,56400,55500,0.0035714285714285,752455682838,-14187607200,-93737231400,106778427200,306126180438,320313787638,5460223,5721608,237578062500,331315293900,4254512,5931390,206300285000,99521857800,3697844,1780204,1398.630004882812,-0.0062453723078904,19.13
2022-09-19,56400,57000,56000,0.00355871886121,693636680000,-40161739100,42100551500,-4727112100,261308335600,301470074700,4624730,5339925,275201613600,233101062100,4871673,4125146,153130401200,157857513300,2711741,2792136,1390.109985351562,-0.0071268910557517,19.64
2022-09-20,55800,57000,55800,-0.0106382978723403,788331519815,-189665335800,53176010400,132863566800,193647946415,383313282215,3455316,6833714,367275988700,314099978300,6532100,5591562,223248706000,90385139200,3979886,1606666,1392.510009765625,0.003425886652093,19.28
2022-09-21,55300,55500,55000,-0.0089605734767025,655017421100,-166677609800,-13487204500,177894692100,124197180100,290874789900,2247613,5269036,236076305900,249563510400,4276679,4518827,290735939900,112841247800,5266767,2044319,1397.56005859375,-0.0093321193991026,20.8
2022-09-22,54400,54700,54300,-0.0162748643761302,696058101600,-109353970100,-99647569500,201861234400,122763828300,232117798400,2254379,4262991,213252392500,312899962000,3917784,5747884,350789809000,148928574600,6444283,2736825,1403.660034179688,-0.0099123641973284,20.47
2022-09-23,54500,54900,54200,0.0018382352941177,575503622100,52102673600,-55928064200,2314564700,186544949500,134442275900,3421188,2467023,205807694200,261735758400,3774908,4799629,179578281300,177263716600,3294412,3251447,1403.660034179688,-0.0129620421017734,20.33
2022-09-26,53900,54200,53600,-0.0110091743119266,807353273300,-117755782600,147102910800,-28376268000,204573239000,322329021600,3801593,5991918,410458426300,263355515500,7629770,4893381,188511007000,216887275000,3506193,4034265,1429.77001953125,-0.0267683213542017,24.02
2022-09-27,54200,54200,53500,0.0055658627087198,897144417709,-73642004800,94215039200,-18624096200,234857515109,308499519909,4351040,5717751,516040436500,421825397300,9569096,7821720,144658949100,163283045300,2681713,3026362,1426.260009765625,0.0014839355350795,23.62
2022-09-28,52900,54400,52500,-0.0239852398523985,1064665579214,-127960721700,-17010806600,143175576200,229154982914,357115704614,4299191,6716338,486330014500,503340821100,9128853,9430179,343192636700,200017060500,6450471,3765393,1421.949951171875,-0.0241557546519641,26.59
2022-09-29,52600,53700,52600,-0.0056710775047259,737730681500,-10589569400,-9381195400,19375962500,229236319600,239825889000,4316144,4513662,317267879100,326649074500,5969046,6143793,188715845600,169339883100,3549774,3188580,1430.170043945312,-0.0019068469931848,25.96
2022-09-30,53100,53600,51800,0.0095057034220531,1187343660500,68575175600,30019638600,-98783682400,492059998900,423484823300,9305011,8029678,527388732500,497369093900,10006879,9422473,166245410700,265029093100,3160109,5023350,1430.170043945312,-0.0045639483460108,27.19
2022-10-04,55200,55400,54500,0.03954802259887,1056852669700,242449500200,-15727255300,-224445950000,543824922400,301375422200,9852252,5459414,394147823200,409875078500,7142952,7428367,117638997800,342084947800,2130758,6196967,1416.530029296875,0.0245592834802388,24.99
2022-10-05,56000,57200,55400,0.0144927536231884,1261934048318,223249246600,-138026221300,-87065570500,539986054518,316736807918,9591013,5640226,516414751000,654440972300,9211013,11655127,202081675700,289147246200,3595631,5134983,1416.760009765625,0.0027057966489749,24.36
2022-10-06,56300,57300,56300,0.0053571428571428,848081763100,107038972200,-27214401900,-75461378700,290835928100,183796955900,5126930,3245278,406238189700,433452591600,7156951,7636588,149312433700,224773812400,2630672,3955788,1408.449951171875,0.0076457360318282,23.37
2022-10-07,56200,56900,55200,-0.0017761989342806,949027146468,82875088500,-20405586100,-59535249600,340368279368,257493190868,6051058,4586362,492055245500,512460831600,8758764,9120236,112915976300,172451225900,2011638,3062451,1408.449951171875,-0.0029183547346012,23.93
2022-10-11,55400,55700,54000,-0.0142348754448398,1172168853325,15625789400,-41635409000,27467493500,395994348525,380368559125,7223393,6950676,584009625500,625645034500,10690567,11446036,189942274600,162474781100,3483105,2973163,1430.800048828125,-0.0187665713990566,25.78
2022-10-12,55800,57000,55200,0.0072202166064982,1032656163200,43760596400,-7164407800,-37529315000,368898298700,325137702300,6575342,5808488,519209356500,526373764300,9253184,9377571,141558202700,179087517700,2526959,3186278,1423.900024414062,0.007474733295901,24.69
2022-10-13,55200,56100,55200,-0.010752688172043,765435187900,36774150500,-52531446400,14993030100,288553964600,251779814100,5201418,4539267,372645691500,425177137900,6705114,7654511,103085280400,88092250300,1857341,1583892,1430.300048828125,-0.0157441917168831,27.22
2022-10-14,56300,56500,55800,0.019927536231884,726962989400,11203056900,66543327100,-77118750700,281243023100,270039966200,4998994,4800578,336009971300,269466644200,5974623,4792997,107577119600,184695870300,1912719,3281603,1430.300048828125,0.0240294440315673,23.94
2022-10-17,56600,57000,55700,0.0053285968028418,769638197200,143038645200,-70511513400,-72081496100,320218191200,177179546000,5679072,3142703,362763953000,433275466400,6427312,7680781,85925175200,158006671300,1522540,2797630,1430.150024414062,0.0007257395631738,24.4
2022-10-18,56500,57100,55800,-0.0017667844522968,835744764000,-70047645800,-21724284400,90893963400,201957124000,272004769800,3579187,4817504,435818777600,457543062000,7730720,8119380,196152593800,105258630400,3478528,1867194,1425.02001953125,0.0138826535898055,22.86
2022-10-19,55800,56900,55700,-0.0123893805309734,710947532900,-52376948300,-8516477100,61109027600,143300030700,195676979000,2554620,3488119,411716148200,420232625300,7329380,7481034,154436470400,93327442800,2750044,1661041,1435.010009765625,-0.0078340542934022,23.21
2022-10-20,55500,56000,55100,-0.0053763440860215,949265250905,64291741500,-82178546300,18563962100,430430631305,366138889805,7755769,6599077,415277946900,497456493200,7484144,8965167,102823625300,84259663200,1854532,1517946,1430.31005859375,-0.009200453156648,24.04
2022-10-21,55900,56300,55100,0.0072072072072071,640343092816,11881583400,69689950000,-81393288000,237481943616,225600360216,4248616,4037252,353325895900,283635945900,6319409,5074968,48772165800,130165453800,874368,2326976,1430.31005859375,-0.000138595336267,23.94
2022-10-24,57500,57500,56700,0.0286225402504471,968892104300,205485598600,90191607000,-295569845600,406555273300,201069674700,7103881,3516238,473021759700,382830152700,8278615,6698313,83976939400,379546785000,1468806,6634873,1443.9599609375,0.0100495547007659,24.62
2022-10-25,57700,58600,57000,0.0034782608695651,1009512119302,46474146800,76566196300,-123288955900,354258386002,307784239202,6115535,5323715,516735495600,440169299300,8902612,7585543,135305193900,258594149800,2332225,4445458,1426.930053710938,0.0003773973307714,24.23
2022-10-26,59400,59600,57700,0.0294627383015597,1227076491560,310488762800,48386676700,-358277727600,632367097060,321878334260,10731818,5465676,402320694500,353934017800,6829338,6024398,187080716300,545358443900,3173461,9234711,1412.68994140625,0.0077851704506484,23.42
2022-10-27,59500,60100,58900,0.0016835016835017,1296030977930,-20798999400,114493518600,-99933513900,442069371830,462868371230,7422357,7777051,629471853700,514978335100,10568588,8643015,215231222800,315164736700,3610466,5286104,1420.650024414062,0.0169133911859791,22.12
2022-10-28,57300,59200,57200,-0.0369747899159663,1213293156195,-146496780400,49391282700,98850036700,280220296795,426717077195,4833900,7371858,624757411200,575366128500,10769972,9911323,302923192300,204073155600,5227834,3518188,1420.650024414062,-0.0125828257814067,22.71
2022-10-31,59400,59900,58000,0.0366492146596859,1126467842000,246152506100,15310560400,-256500477200,432668937900,186516431800,7295874,3146783,565926223100,550615662700,9544003,9289084,122303809600,378804286800,2065064,6386463,1421.650024414062,0.0153189181861315,21.97
2022-11-01,60000,60300,59500,0.0101010101010101,1030380927406,41268127200,58345889100,-106230015200,324576782406,283308655206,5417200,4731509,558985715200,500639826100,9334537,8360247,130369428700,236599443900,2175383,3945833,1424.670043945312,0.0143534281327191,21.11
2022-11-02,59600,60000,59300,-0.0066666666666667,787057605000,88551942800,-102470416500,-2061304200,273751478800,185199536000,4591094,3106670,381058942200,483529358700,6393565,8111197,115373540200,117434844400,1936285,1970067,1416.599975585938,-3.290772673425479e-05,21.13
2022-11-03,59200,59800,58100,-0.0067114093959731,1029199659366,84872152000,-142807704200,57092883300,314813575166,229941423166,5337768,3900962,507378237600,650185941800,8623896,11063378,204808815700,147715932400,3493046,2504758,1423.099975585938,-0.007272846941126,21.21
2022-11-04,59400,59500,58400,0.0033783783783782,734525784600,-12975193400,13231415800,-1359665900,182839934400,195815127800,3094362,3312805,439797628400,426566212600,7453710,7234931,109333057600,110692723500,1854575,1873498,1423.650024414062,0.0088510243320292,20.84
2022-11-07,60200,60300,59400,0.0134680134680134,747350127100,56152829700,73669813600,-134328769700,212453043200,156300213500,3535817,2601687,430848680500,357178866900,7169211,5944808,89731568900,224060338600,1494096,3727568,1402.109985351562,0.0116321098807217,20.82
2022-11-08,61800,61900,60500,0.0265780730897009,1123976801804,176699785200,144028645300,-310379893700,362684071904,185984286704,5900034,3025106,609907440100,465878794800,9912723,7573277,145638874200,456018767900,2367631,7414084,1392.699951171875,0.0134472342222367,19.99
2022-11-09,62000,62200,61300,0.0032362459546926,869644724000,15615215600,110819254300,-129749000000,204381467100,188766251500,3298754,3047635,520725766000,409906511700,8411419,6622341,134830906300,264579906300,2178706,4272486,1374.150024414062,0.0103201820454472,20.1
2022-11-10,60400,61500,60400,-0.0258064516129031,1283005045328,-241922589200,55076503600,183153115100,222355234728,464277823928,3660534,7636820,747844081000,692767577400,12289928,11384222,306236585800,123083470700,5029069,2019374,1370.550048828125,-0.0130063762966723,21.21
2022-11-11,62900,63200,62300,0.0413907284768211,1257129641861,184124368700,207573177300,-385056538000,440176455961,256052087261,7009552,4080781,592190292300,384617115000,9447092,6134078,219576162300,604632700300,3497832,9633925,1349.369995117188,0.0384405232539453,19.97
2022-11-14,61900,62900,61700,-0.0158982511923688,993352234080,-12315085100,-50244038600,63508591500,270502978980,282818064080,4351212,4553317,488599934400,538843973000,7856518,8662433,230766178700,167257587200,3709592,2686208,1313.030029296875,-0.0048283759943049,20.32
2022-11-15,62400,62500,61600,0.0080775444264944,764117239743,39827571700,10843605000,-49461815000,158219247543,118391675843,2544472,1905102,504765270800,493921665800,8136619,7961529,97962452100,147424267100,1578912,2373813,1324.079956054688,0.0024259011600784,19.63
2022-11-16,62700,62700,61700,0.0048076923076922,804219667250,65305206400,-5150456100,-57852072800,212377745250,147072538850,3400535,2356710,482130618800,487281074900,7745300,7827748,108117724600,165969797400,1737841,2662325,1316.260009765625,-0.0010859110793957,19.87
2022-11-17,61400,62000,61300,-0.0207336523125997,819118806800,-113706699500,6377063300,106811223900,175327543600,289034243100,2845839,4691561,441969960100,435592896800,7175780,7073560,199084467900,92273244000,3232231,1497165,1336.430053710938,-0.0161821344266367,20.09
2022-11-18,61800,62400,61400,0.006514657980456,757454905470,43659326900,4779552600,-48639044100,219566607170,175907280270,3548478,2844348,448763424000,443983871400,7247748,7170818,87052776900,135691821000,1406768,2191156,1342.75,0.0011681136543015,19.87
2022-11-21,61400,61800,60800,-0.0064724919093851,573783339409,-62368209600,45314833600,16614426100,107757245409,170125455009,1758376,2780240,354679977300,309365143700,5798254,5055691,110077903300,93463477200,1800722,1528574,1339.030029296875,-0.007725782038345,19.81
