date,close,return,trading_value,foreign_net_buy,institution_net_buy,retail_net_buy,usdkrw,kospi200_return
2021-04-14,84000,0.0,1156326758700,-50602737700,-339409500,36102600700,1116.1099853515625,0.0037988253938658
2021-04-15,84100,0.0011904761904761,1375438313400,114944261400,-121861756700,-2541177600,1115.6700439453125,0.0045274082329178
2021-04-16,83900,-0.0023781212841854,1294516674200,-5114472700,-219491576200,223774284300,1115.6700439453125,-0.0005315952480007
2021-04-19,83300,-0.0071513706793802,1277281507900,-261931614400,-120386769800,361250667000,1114.469970703125,-0.0010868811137063
2021-04-20,83900,0.0072028811524609,1298185983040,97339769600,-45291099100,-59142595200,1116.1099853515625,0.0061116770071303
2021-04-21,82600,-0.0154946364719904,1792608597200,-335889388300,-391651135700,732933815700,1115.6600341796875,-0.0180625862862402
2021-04-22,82400,-0.0024213075060532,1151303986200,-204655259700,-140810403900,346664785100,1118.5899658203125,0.001452841241945
2021-04-23,82800,0.0048543689320388,1464208204100,-28335243300,-93659633000,117003681900,1118.5899658203125,0.0022696960479209
2021-04-26,83500,0.0084541062801932,1286360030996,175410632800,-83162416200,-92076245600,1109.22998046875,0.0093850679366858
2021-04-27,82900,-0.0071856287425149,1071381962500,-154607510900,-62928164000,219598636000,1112.1500244140625,-0.000508835229901
2021-04-28,82100,-0.0096501809408926,1284554388615,-128511093700,-163218091500,291358135400,1108.6600341796875,-0.010783542370528
2021-04-29,81700,-0.0048721071863581,1638811445660,-338101131400,-25196099500,341641253200,1106.6300048828125,-0.002807148872462
2021-04-30,81500,-0.0024479804161566,1525090284512,-229417674400,-32890265400,263758336100,1106.6300048828125,-0.0091958337243125
2021-05-03,81700,0.0024539877300613,1284767138340,-79601931900,-34736330300,135214538100,1120.4000244140625,-0.0047352969031158
2021-05-04,82600,0.0110159118727051,1030147174860,33350446400,37715894000,-83695175600,1124.9100341796875,0.0076363117328004
2021-05-06,82300,-0.0036319612590799,1397109294200,-210147432600,-9405386100,216443056900,1119.3900146484375,0.0072479165191112
2021-05-07,81900,-0.0048602673147023,1158685043300,-183532506700,2904901500,178270672000,1119.3900146484375,0.0045002812675791
2021-05-10,83200,0.0158730158730158,1603729206300,78669936100,202098819800,-281605694600,1115.5400390625,0.0164971065895089
2021-05-11,81200,-0.0240384615384615,2365998053700,-788847622500,-494268033400,1268960298500,1118.22998046875,-0.0157473084957417
2021-05-12,80000,-0.0147783251231526,2876601949600,-1137895012800,-159970690500,1317501104400,1131.5999755859375,-0.0161158663152738
2021-05-13,78500,-0.01875,2482903301914,-769663795400,-36584466700,795580709300,1125.699951171875,-0.0137249324420424
2021-05-14,80100,0.0203821656050955,1313024424300,-21728021000,-17958933200,28794615100,1125.699951171875,0.0098541110870766
2021-05-17,79600,-0.0062421972534332,1414228804206,-289197982700,-12944298700,304390086800,1135.510009765625,-0.0045219791988957
2021-05-18,79600,0.0,1393769049380,-444281584000,222587863100,213745769100,1127.1400146484375,0.011523656967987
2021-05-20,79500,-0.0012562814070351,1314426651400,-127859581700,-33938377900,160872581700,1127.050048828125,-0.0033326242643408
2021-05-21,80100,0.0075471698113207,1687345199300,25415247900,57605608200,-87613705300,1127.050048828125,0.000948586605957
2021-05-24,79700,-0.0049937578027465,1069031356223,-128167090300,-50429096400,177227792900,1122.18994140625,-0.0035775208491281
2021-05-25,79900,0.002509410288582,1091584785700,-73849510600,213864005600,-149842176000,1121.3800048828125,0.0089878022683502
2021-05-26,79800,-0.0012515644555695,959016261770,-43379310600,19406700800,38730175600,1115.52001953125,-0.0019088016967125
2021-05-27,79600,-0.0025062656641604,1845463410840,-167049614300,2386516000,164657565900,1117.300048828125,-0.0012749681257968
2021-05-28,80100,0.0062814070351759,988665902752,-24655531400,157493235400,-134825139500,1117.300048828125,0.0069739952718674
2021-05-31,80500,0.0049937578027465,1065281026200,254096822500,-246851213000,-11775820100,1106.97998046875,0.0046014790468364
2021-06-01,80600,0.0012422360248447,1135461759600,1742018300,132554324100,-137820146000,1107.2099609375,0.0056320254259072
2021-06-02,80800,0.0024813895781636,1327714187652,130008137400,-75533982400,-55565153000,1109.8800048828125,-0.0003950548429076
2021-06-03,82800,0.0247524752475247,2438122987382,432216147700,374460662600,-809192613400,1115.43994140625,0.0086481459955829
2021-06-04,82200,-0.0072463768115942,1487791197200,75622447500,-206171680100,126423618000,1115.43994140625,-0.0038029824601838
2021-06-07,81900,-0.0036496350364964,1353520859143,-118907327200,-5287245500,119781127800,1109.3199462890625,0.0024061820369256
2021-06-08,81900,0.0,1049384778500,-85149267500,89563814200,-5421524700,1116.8900146484375,-0.0008770715044084
2021-06-09,81100,-0.0097680097680097,1214345795800,43192172700,-232601996300,178506207100,1116.4100341796875,-0.0109037146553316
2021-06-10,81000,-0.001233045622688,1426082429800,199373156600,-358403662500,158725983100,1111.260009765625,0.0027793348281015
2021-06-11,81000,0.0,1142077783332,-243805514000,-38035859300,247790461800,1111.260009765625,0.0079888203097704
2021-06-14,80500,-0.0061728395061728,850453174124,-79558924500,-185792753600,263179470900,1116.3199462890625,0.0010166828411666
2021-06-15,80900,0.0049689440993789,814156162500,35607837800,-69391137900,32576219300,1116.030029296875,0.0021005493744516
2021-06-16,81800,0.011124845488257,1223108169181,227637780400,-7686272400,-229295155000,1131.949951171875,0.0065187846958283
2021-06-17,80900,-0.011002444987775,1132293020100,-176871804600,-173860921600,348150607400,1133.5400390625,-0.005103441962651
2021-06-18,80500,-0.0049443757725586,1202369230300,-448805491600,43436513900,397705617000,1133.5400390625,0.0006670807167665
2021-06-21,79900,-0.0074534161490683,1282081340900,-339128692700,-261525028000,607836083200,1130.3399658203125,-0.0081835317916417
2021-06-22,80000,0.0012515644555695,942656966106,-60786130400,-53983654100,86389016900,1132.510009765625,0.0068604273860846
2021-06-23,80100,0.0012499999999999,1110045011672,-24997603800,-68079127900,91978204600,1132.6099853515625,0.0053174347405735
2021-06-24,81200,0.013732833957553,1515729920909,-3906588100,154520940200,-150691421900,1130.800048828125,0.0037780779886886
2021-06-25,81600,0.0049261083743843,1099148742353,-57724165800,200220882700,-138580872900,1130.800048828125,0.0046078744468269
2021-06-28,81900,0.0036764705882352,946992165410,156655573300,-89170652000,-66732719000,1129.0400390625,-0.0009536784741143
2021-06-29,81000,-0.0109890109890109,1277813841567,-19500372300,-155160450900,173868676400,1130.510009765625,-0.0055457066230283
2021-06-30,80700,-0.0037037037037036,1075902355151,-38216362400,-55368180000,90416835500,1129.5999755859375,0.0029711569227954
2021-07-01,80100,-0.0074349442379182,1073188213795,-137928706200,-242200765600,371854597000,1132.4100341796875,-0.0056968371160331
2021-07-02,80000,-0.0012484394506866,701206526029,-183883508300,-31813611100,216264860900,1132.4100341796875,-0.0007792088738138
2021-07-05,80400,0.0049999999999998,670345813400,-24330020800,32398667900,-7834179400,1129.43994140625,0.0038073394495412
2021-07-06,81200,0.0099502487562188,982536524900,104014153800,68380791300,-171871126300,1135.47998046875,0.0042041767582141
2021-07-07,80800,-0.0049261083743842,1289550531000,-32336973200,-205195430900,232305243300,1140.52001953125,-0.0057565415244595
2021-07-08,79900,-0.0111386138613861,1338741304400,-138725611100,-180492105500,312817370000,1146.280029296875,-0.0099320319472733
2021-07-09,79400,-0.0062578222778473,1801821474504,-409991763300,-147776160200,542430927000,1146.280029296875,-0.0110718165638075
2021-07-12,79700,0.0037783375314861,779142132784,-41684905100,-29877015000,70081056900,1141.0999755859375,0.0080403889304412
2021-07-13,79800,0.001254705144291,788804172500,-17211096500,43830490200,-29788052800,1148.699951171875,0.007953069931367
2021-07-14,79500,-0.0037593984962406,918601137185,-116550435600,-92543563000,210219383500,1143.4100341796875,-0.0026224379471371
2021-07-15,80600,0.0138364779874213,1102123440533,192395368600,60882298700,-269357872300,1140.1199951171875,0.0073575201236248
2021-07-16,79800,-0.009925558312655,865953289940,-6820426000,-143838600500,163702609900,1140.1199951171875,-0.0044417986995145
2021-07-19,79000,-0.0100250626566416,1039019131200,-220759010000,-157752275000,352480099200,1150.0699462890625,-0.011338024929856
2021-07-20,79000,0.0,979765694400,-167750375100,1110430800,154132425900,1147.47998046875,-0.0031170764614203
2021-07-21,78500,-0.0063291139240506,971439241800,-191876232400,-48643193800,234467040100,1148.68994140625,-0.0059502975148757
2021-07-22,79700,0.0152866242038216,1003545619247,-38581113900,232516316600,-198029975500,1149.9100341796875,0.0126291079812206
2021-07-23,79300,-0.0050188205771644,723397885611,-63332935800,56108094100,5826505400,1149.9100341796875,0.0003940841021836
2021-07-26,78800,-0.0063051702395964,792954940200,-97290417100,-54571074200,153889230100,1151.760009765625,-0.0094542926659714
2021-07-27,78500,-0.0038071065989847,900948843000,-164626503500,10144337200,154002709100,1153.56005859375,0.001754509088357
2021-07-28,79200,0.0089171974522292,1000757015703,-178715887000,73499449700,101243681900,1149.4100341796875,0.0021717808603052
2021-07-29,79000,-0.0025252525252524,1134761032300,-208058691900,64173182600,140307467800,1142.1199951171875,0.0007922637772341
2021-07-30,78500,-0.0063291139240506,1086488907610,-132072319700,-120289642600,249101888000,1142.1199951171875,-0.0129921534843651
2021-08-02,79300,0.0101910828025477,929153637896,-94716684600,205356817200,-109203723200,1149.56005859375,0.0067938949305277
2021-08-03,81400,0.0264817150063052,1966480433000,624559801400,130629620100,-792573586700,1148.5799560546875,0.0074744019306918
2021-08-04,82900,0.0184275184275184,2117643006850,526573575200,294997375200,-818419240700,1144.06005859375,0.0141169356714265
2021-08-05,82100,-0.0096501809408926,1526103630900,-84926625700,140020864000,-77662045800,1143.1199951171875,-0.0030042426327255
2021-08-06,81500,-0.0073081607795371,1090225883400,-32915903000,-205441900,33639139300,1143.1199951171875,-0.0033353268620324
2021-08-09,81500,0.0,1267668377900,-95176690400,-102865662500,194463155100,1145.8900146484375,-0.0037849938840038
2021-08-10,80200,-0.0159509202453987,1643107615500,-360802436500,-80752783300,451343601700,1152.47998046875,-0.0071585775512567
2021-08-11,78500,-0.0211970074812967,2389977254924,-1049231279200,-118374110400,1148020667000,1152.8499755859375,-0.0089135710285607
2021-08-12,77000,-0.019108280254777,3276635421700,-1702908993600,44650669700,1632146916600,1162.06005859375,-0.0055563403493902
2021-08-13,74400,-0.0337662337662337,4575267536355,-2351459854900,-125390791900,2397208745700,1162.06005859375,-0.0149628296794355
2021-08-17,74200,-0.0026881720430107,2304422906794,-459750438200,-33604015300,488126074000,1176.449951171875,-0.0114166226025093
2021-08-18,73900,-0.0040431266846361,2156728137400,-701137768000,121181094600,576653163300,1169.6800537109375,0.0049840752716929
2021-08-19,73100,-0.0108254397834911,1630828844000,-162164177700,-30691568400,202692460500,1175.3900146484375,-0.02032126959551
2021-08-20,72700,-0.0054719562243502,1633795697700,-231513770100,19861146300,201002983400,1175.3900146484375,-0.0103220071118135
2021-08-23,73300,0.0082530949105914,1424674875510,-271548149400,190168844900,81600753800,1167.6099853515625,0.0094815110534458
2021-08-24,75600,0.0313778990450204,1574547628640,-9247946700,71119616800,-64227365500,1163.469970703125,0.0195264224628011
2021-08-25,75700,0.0013227513227513,1688297846500,3511909300,-76990474100,82373232300,1163.3299560546875,0.0035638091543832
2021-08-26,74600,-0.0145310435931307,1254628461500,-96353201100,-55566537800,142574757300,1170.0,-0.0086242299794661
2021-08-27,74300,-0.0040214477211796,1128028045800,-185001555900,173118394100,1510887500,1170.0,-0.0003411472293971
2021-08-30,74600,0.0040376850605652,945673383900,-76900433000,24586418600,54715193800,1165.510009765625,0.0030713728549141
2021-08-31,76700,0.0281501340482572,1864084402507,360067252900,-153079724000,-214935849500,1158.4100341796875,0.0201458080194412
2021-09-01,76800,0.0013037809647979,1233406384400,63666690600,-13635113800,-51701712900,1155.280029296875,0.0003096786488481
2021-09-02,76000,-0.0104166666666666,1168535621773,65784406000,-155375899200,93363058000,1157.1300048828125,-0.0095970661078301
2021-09-03,76600,0.0078947368421051,925331114200,189967206200,-89441655400,-106786741000,1157.1300048828125,0.0080069249080285
2021-09-06,77300,0.0091383812010443,993041466900,104396417000,3018001800,-103166779000,1155.5400390625,0.0027431897333141
2021-09-07,76100,-0.0155239327296248,1008596148650,-167183256600,-108278004100,290362445200,1161.0,-0.0061136617741512
2021-09-08,76300,0.002628120893561,897864198600,86228886200,-18962464200,-69194017300,1166.489990234375,-0.0078027764480612
2021-09-09,75300,-0.0131061598951507,1329972274100,88023645700,-258276756400,155973895600,1169.1300048828125,-0.0175133883340571
2021-09-10,75300,0.0,760038461600,-97777797700,75542425100,22811931800,1169.1300048828125,0.0034865448831271
2021-09-13,76300,0.0132802124833997,865368373800,119702151500,80582919100,-189821391900,1171.1099853515625,0.0024467824810374
2021-09-14,76600,0.0039318479685452,1404205788220,246210280900,125102482000,-369719758600,1170.800048828125,0.0064925555284354
2021-09-15,77000,0.0052219321148825,987846688544,147008603300,-56755829100,-90038612100,1165.219970703125,0.0011882820836162
2021-09-16,76100,-0.0116883116883116,1000180664750,36174774500,-169972285200,131008255500,1174.4200439453125,-0.0087925396633159
2021-09-17,77200,0.014454664914586,1250677861383,254338538200,-145497117400,-109671919100,1174.4200439453125,0.0043253017936562
2021-09-23,77400,0.0025906735751295,1318209157168,181568753600,-19786697800,-160631564500,1174.699951171875,-0.0012895690892723
2021-09-24,77300,-0.0012919896640827,947458981757,63928528600,-58548472200,-7182739600,1174.699951171875,-0.0015105004141694
2021-09-27,77700,0.0051746442432083,906520162508,100404117200,-4307357100,-95210625400,1176.9599609375,0.0027571735311342
2021-09-28,76300,-0.018018018018018,1182788461030,-42037417100,-263853662600,304148979200,1186.8900146484375,-0.0116066866194614
2021-09-29,74100,-0.0288335517693315,1783148126490,-416407144500,-186442492300,591290529900,1187.4300537109375,-0.0150418513047759
2021-09-30,74100,0.0,1478002111149,-2968068600,-85077748900,88840226900,1183.719970703125,0.0030243195281063
2021-10-01,73200,-0.0121457489878542,1157440977580,-56568854300,-160317703400,215103170300,1183.719970703125,-0.0162222775978071
2021-10-05,72200,-0.0136612021857923,1729663019790,-216562811100,90194250300,127728853000,1187.1700439453125,-0.0171736872767801
2021-10-06,71300,-0.0124653739612188,1361134080400,-76882974600,-25002783100,98910041100,1191.3800048828125,-0.0156696992345557
2021-10-07,71600,0.0042075736325386,981528388448,-190375985900,99892861200,90663441900,1191.1500244140625,0.0162595239965437
2021-10-08,71500,-0.0013966480446927,1009009438500,23445743900,-210306835800,187591024300,1191.1500244140625,-0.0018550007729168
2021-10-12,69000,-0.034965034965035,2151234190950,-761537372600,-98087380600,842399414100,1196.8900146484375,-0.0173713282742243
2021-10-13,68800,-0.0028985507246376,1670335641584,-363426036800,188319676000,153511283300,1186.7099609375,0.0089574194226274
2021-10-14,69400,0.0087209302325581,1352533826700,-261055838600,117628626700,139083604300,1182.1300048828125,0.0142931528247851
2021-10-15,70100,0.0100864553314121,1270264426455,-95684099600,32223884200,57545262900,1182.1300048828125,0.0092404835853077
2021-10-18,70200,0.0014265335235377,942009349900,91803370700,-147372713600,53424998600,1185.6800537109375,-0.002975660622091
2021-10-19,70600,0.0056980056980056,671983122600,-31017443500,64315794600,-35705660500,1175.6500244140625,0.0086475179837763
2021-10-20,70300,-0.0042492917847025,715666115800,18790051700,-58678721800,39280583600,1174.5899658203125,-0.0042234642522951
2021-10-21,70200,-0.0014224751066855,766060174200,7746979300,-13879080900,14315721000,1176.550048828125,-0.001422258343069
2021-10-22,70400,0.0028490028490029,590534144700,-9148296000,53635981400,-45366672200,1176.550048828125,0.0004069382979805
2021-10-25,70200,-0.002840909090909,702792157900,-112106588200,69429813700,40505611900,1167.06005859375,0.0042456907510042
2021-10-26,71100,0.0128205128205127,746412840225,-38666723400,128370099200,-88534325200,1167.3299560546875,0.0102782208045366
2021-10-27,70100,-0.0140646976090014,723286321636,-148106593400,-70691629600,216393071700,1172.1700439453125,-0.0089959155035457
2021-10-28,70700,0.0085592011412267,1459533451800,-171082982000,90970822200,61960591100,1167.3699951171875,-0.0040204308688177
2021-10-29,69800,-0.0127298444130127,1196597498200,-125457343600,-166610816500,284226640600,1167.3699951171875,-0.0137601868541977
2021-11-01,69900,0.001432664756447,807716414830,-115702630000,210970782200,-96204025700,1174.3800048828125,0.0034494298144001
2021-11-02,71500,0.0228898426323318,1204672538100,144877825800,259781154000,-404469070500,1176.5699462890625,0.0128524152792386
2021-11-03,70400,-0.0153846153846153,901884731944,-72557472600,-197028860100,264494791400,1178.0400390625,-0.0135251507015854
2021-11-04,70600,0.0028409090909091,839689026002,-5690075800,138667211700,-124471160700,1179.3399658203125,0.0052891034199444
2021-11-05,70200,-0.0056657223796033,893824641500,-81995424000,-63997837600,146816180600,1185.8299560546875,-0.0042907493487255
2021-11-08,70600,0.0056980056980056,780514063641,-43499007800,-6289208300,49785011800,1180.5,-0.0006925563022625
2021-11-09,70500,-0.0014164305949008,785532089300,-51236614800,84137669400,-32142942800,1199.8599853515625,0.0019764367668575
2021-11-10,70200,-0.0042553191489361,663952838500,101489353200,-50948761300,-51177550000,1177.5,-0.0105543600778768
2021-11-11,69900,-0.0042735042735042,802183238200,-151964542400,-8139112900,158154645000,1184.1400146484375,-0.0006990472245235
2021-11-12,70600,0.0100143061516451,711487813500,26813319500,144510878200,-170180926100,1183.1099853515625,0.0114257584786381
2021-11-15,71400,0.0113314447592067,888880719596,68858740600,164747225500,-227381236000,1179.1099853515625,0.0101951944259439
2021-11-16,71300,-0.0014005602240896,782118934000,73708113000,-14285532900,-54134181100,1183.510009765625,-0.0007353686986509
2021-11-17,70700,-0.0084151472650771,782835405900,108420099800,-200036109200,87543005800,1184.050048828125,-0.011749181617479
2021-11-18,70200,-0.007072135785007,715155784712,-51495398500,-40693297100,92569693200,1181.22998046875,-0.0051355792933442
2021-11-19,71200,0.0142450142450143,844715736500,22974103100,30734576900,-53085665500,1182.9000244140625,0.0079754284534379
2021-11-22,74900,0.0519662921348313,2047227974600,426058261700,225585537800,-645564371100,1191.6300048828125,0.0218677182290734
2021-11-23,75300,0.0053404539385848,1656722300700,383298311800,-212058176700,-164270976400,1189.5,-0.006590322499812
2021-11-24,74800,-0.0066401062416998,1174195612600,118298715700,-170103606600,52432242800,1189.949951171875,-0.0026233477953788
2021-11-25,73700,-0.0147058823529411,929571252060,-34769014700,-13665021900,51437228300,1187.8800048828125,-0.0087759231158319
2021-11-26,72300,-0.0189959294436906,944377957159,-53752260600,-78399377000,132514538200,1190.219970703125,-0.0175031255581353
2021-11-29,72300,0.0,1206605509200,-40165804700,218060077800,-172759812900,1194.6099853515625,-0.0089334406731244
2021-11-30,71300,-0.0138312586445366,2183677859000,86652611300,-204868312500,129446580300,1190.739990234375,-0.0219846448130387
2021-12-01,74400,0.0434782608695651,1610884710200,436033037100,30072936600,-458860417800,1182.8599853515625,0.0264976958525344
2021-12-02,75800,0.0188172043010752,1778784775812,509550348200,-11811813200,-497253004900,1177.1099853515625,0.0169916216427843
2021-12-03,75600,-0.0026385224274406,1375860953642,-1228655500,-11131759800,8658910400,1176.77001953125,0.0059542141463915
2021-12-06,76300,0.0092592592592593,1245309081800,191185600200,44416067700,-232988286800,1183.1400146484375,0.0022706398612104
2021-12-07,77400,0.0144167758846658,1477888023100,279931407900,-41090362300,-231909402400,1180.56005859375,0.0088074328624156
2021-12-08,77400,0.0,1662978972800,5604397900,201539850200,-197039549500,1176.8399658203125,0.0024223461431707
2021-12-09,78200,0.0103359173126615,1681184112100,174055894000,-38346834500,-130495361500,1172.56005859375,0.0097163138419715
2021-12-10,76900,-0.0166240409207161,705966272740,-56185736800,-82575002400,138642085000,1177.3299560546875,-0.0078777453693316
2021-12-13,76800,-0.001300390117035,1163285000550,1863950000,14725697400,-15172323700,1178.969970703125,-0.0017589265522528
2021-12-14,77000,0.0026041666666667,841446671988,98773287000,-113974630600,15084937300,1185.0999755859375,-0.0046819543383591
2021-12-15,77600,0.0077922077922076,738591816100,135000991400,-50380659300,-86437638500,1184.22998046875,0.000632255127589
2021-12-16,77800,0.0025773195876288,934244160164,41703478600,-20499937400,-34756887800,1184.4000244140625,0.0051053935196885
2021-12-17,78000,0.0025706940874035,1016846497195,130167314400,-70585361100,-57140373500,1186.1500244140625,0.0032186682760007
2021-12-20,77100,-0.0115384615384614,869972000855,4249636100,-120113046100,122170786800,1186.3900146484375,-0.0190244636053739
2021-12-21,78100,0.0129701686121919,1110658660990,132889427700,230535033400,-360059450100,1190.1199951171875,0.0065922273040857
2021-12-22,79400,0.0166453265044814,1354311131000,356546582500,7025868600,-352756273200,1191.27001953125,0.0053813935778652
2021-12-23,79900,0.0062972292191436,1083055928000,127670731500,164567654600,-288364436500,1187.77001953125,0.0052515969399347
2021-12-24,80500,0.0075093867334168,973661791400,32644890500,303731410500,-341770634400,1185.5,0.0059776466155971
2021-12-27,80200,-0.0037267080745341,864327041000,5157227900,130183779400,-187222306600,1185.9200439453125,-0.0047936484158489
2021-12-28,80300,0.0012468827930174,1458198874200,56015492000,534371894500,-591587226600,1185.6500244140625,0.0065226662652717
2021-12-29,78800,-0.0186799501867994,1569040228400,26174772500,-482565594800,455208720400,1187.8499755859375,-0.0111911467809874
2021-12-30,78300,-0.0063451776649746,1120743115800,47112751400,-235546761700,186808222600,1183.6700439453125,-0.0063772938092357
2022-01-03,78600,0.0038314176245211,1066006837750,140073897400,-329791819300,184943470500,1187.780029296875,0.0033486389812018
2022-01-04,78700,0.0012722646310432,977990613000,112459125900,-206326913300,91958901300,1194.6800537109375,-0.0002781219185356
2022-01-05,77400,-0.0165184243964421,1967841509800,-43353126600,-598003977100,649419857800,1196.5,-0.0126707132018208
2022-01-06,76900,-0.0064599483204134,996378432570,171028563300,-171750680700,-3254631500,1199.25,-0.0106816260662413
2022-01-07,78300,0.0182054616384914,1184236552700,340496674100,-165044032600,-171571901600,1205.780029296875,0.0119879861218994
2022-01-10,78000,-0.0038314176245211,772740467800,110791531600,-94245905900,-17956582200,1196.8800048828125,-0.008519892541896
2022-01-11,78900,0.0115384615384614,1038834579600,286211023500,-36364158900,-242142258300,1198.0899658203125,0.0037417423616847
2022-01-12,78900,0.0,868910854000,-38972454300,101839019800,-65787992600,1189.4300537109375,0.0146283775098337
2022-01-13,77900,-0.0126742712294043,1088598373464,-1112470000,-127152133200,126481666000,1185.8800048828125,-0.0042061521309482
2022-01-14,77300,-0.0077021822849807,781574668408,75835011400,-189985204500,108537178200,1186.6099853515625,-0.0141221374045801
2022-01-17,77500,0.0025873221216041,678903113900,58307234100,-54424424900,-6737392900,1188.9599609375,-0.0093947606142728
2022-01-18,77000,-0.0064516129032258,740278857400,-6368075400,-38443679800,49715581000,1190.06005859375,-0.0072952763085901
2022-01-19,76300,-0.009090909090909,810150634900,-1786750800,-26279518700,32156141900,1192.97998046875,-0.0073488884806173
2022-01-20,76500,0.0026212319790301,741154141302,-42923083100,29476414400,14947038300,1188.1600341796875,0.0057639935485576
2022-01-21,75600,-0.0117647058823529,1186292783000,-59669980200,-153407767100,215162188500,1192.4300537109375,-0.0113304766161045
2022-01-24,75100,-0.0066137566137566,1028859496700,-93629688100,228635658300,-130708918500,1191.5,-0.0127100616890022
2022-01-25,74000,-0.014647137150466,1313117613328,-110252042900,-12575525800,122260112700,1195.6600341796875,-0.0239967681120388
2022-01-26,73300,-0.0094594594594594,955547183400,-47924430700,-5228406500,52254365300,1196.0999755859375,-0.0043047545462071
2022-01-27,71300,-0.0272851296043655,1603685111200,-112675345600,-261330660000,372222626200,1200.6300048828125,-0.0339495053072084
2022-01-28,73300,0.0280504908835905,1552585967650,-107392868600,66130359600,36771343600,1203.4599609375,0.0269665500028688
2022-02-03,73300,0.0,1314506070081,-122961298800,14237037800,108224652200,1199.9599609375,0.0101122967763562
2022-02-04,74000,0.009549795361528,941413120563,61139073400,-30492777500,-29951074100,1200.3299560546875,0.0131084070796458
2022-02-07,73000,-0.0135135135135134,1037300433232,26205509700,-283482717700,252414182800,1197.0899658203125,-0.0093355898891739
2022-02-08,73500,0.0068493150684931,863666435400,68395634900,6858206100,-75112589400,1196.8499755859375,0.0015430397883831
2022-02-09,74700,0.0163265306122448,722221184750,104603947600,69757463900,-174158071800,1196.3599853515625,0.0142236161549464
2022-02-10,75400,0.0093708165997321,1337516647000,228377310500,-56888559100,-165535222500,1194.030029296875,0.0079207920792079
2022-02-11,74900,-0.0066312997347479,915455022610,131620360300,-111537089000,-19063965100,1199.3499755859375,-0.0079661974863416
2022-02-14,73700,-0.0160213618157543,1030683563200,-129024472100,60522818000,68893085400,1199.239990234375,-0.0152735953989311
2022-02-15,73700,0.0,686706909200,430540800,31951953000,-31445750500,1197.3599853515625,-0.0070251804507135
2022-02-16,74800,0.0149253731343284,802448854700,9103466600,31706119700,-36673291100,1196.8299560546875,0.019060566545515
2022-02-17,75000,0.0026737967914438,1021980123500,152321525100,79855650900,-225728040000,1196.75,0.0061257827389056
2022-02-18,74300,-0.0093333333333333,751583038400,-61114242100,-10774371500,70624203400,1198.6600341796875,-0.0027059937762142
2022-02-21,74200,-0.0013458950201884,769773939300,9582262000,-91241748800,80938339400,1195.0699462890625,-0.000705467372134
2022-02-22,73400,-0.0107816711590296,854469006291,36356236000,-157261844300,116220177400,1194.6800537109375,-0.0129789024953163
2022-02-23,73000,-0.0054495912806539,759964784500,-76774157100,-55855637300,134035483100,1192.6800537109375,0.0025583890401914
2022-02-24,71500,-0.0205479452054794,1130166428800,-164243018600,-187612726800,345734061600,1192.4000244140625,-0.0257929974755789
2022-02-25,71900,0.0055944055944054,950762004400,-127591373600,34268846000,92419748000,1206.0,0.0095763857593509
2022-02-28,72100,0.0027816411682892,1272250751300,-145223030600,-102211682100,242400522600,1197.5899658203125,0.0086485883271956
2022-03-02,71700,-0.0055478502080443,897368743880,-56837613200,-77827716300,131719292900,1205.3699951171875,-0.0026276483929856
2022-03-03,72900,0.0167364016736402,962676478940,45619032800,97838906800,-147191384100,1203.1500244140625,0.0179428159405419
2022-03-04,71500,-0.0192043895747598,960572417800,-245498687000,-185599695600,427955923700,1205.989990234375,-0.0146297608020486
2022-03-07,70100,-0.0195804195804195,1305288850400,-253059277100,-385172549600,627722750700,1216.7099609375,-0.0239431557411042
2022-03-08,69500,-0.0085592011412267,1100279437100,-202664586700,-118298969100,311722203400,1232.300048828125,-0.010339064668725
2022-03-10,71200,0.0244604316546761,1500935516076,-187075798900,185443813200,-600857100,1223.22998046875,0.0247008987349017
2022-03-11,70000,-0.0168539325842697,1105586321900,-258333146300,-205270221400,455951996500,1228.5999755859375,-0.007541688779643
2022-03-14,70200,0.0028571428571428,632752468500,37830762800,-81823873200,41854428200,1236.8900146484375,-0.0019701106076384
2022-03-15,69500,-0.0099715099715099,715550312992,-153414326100,-49729929100,205517898400,1242.050048828125,-0.0100955979808805
2022-03-16,70400,0.0129496402877697,713364992981,-89551962800,80772718100,8560066400,1241.6800537109375,0.0144147223883999
2022-03-17,71200,0.0113636363636364,1258698481050,-25501580800,96494005000,-75912271700,1223.0,0.0150804571877896
2022-03-18,70700,-0.0070224719101124,1017183110700,-76954588000,-72938939200,152458069700,1210.3299560546875,0.0024069053283903
2022-03-21,69900,-0.0113154172560112,784175429300,-179711264800,-138107693700,314054485400,1210.3699951171875,-0.0098252973808407
2022-03-22,70300,0.005722460658083,660385691100,289098700,6685361500,-5585809000,1219.780029296875,0.0080553000529588
2022-03-23,70500,0.0028449502133711,875833161100,-38373752200,26783685800,10744192500,1214.949951171875,0.0087927888071668
2022-03-24,69800,-0.0099290780141844,2628885553700,954362653300,-1422740570600,466386765500,1218.010009765625,-0.004001754193619
2022-03-25,69800,0.0,906006321000,-288314677500,-67313287600,346398368800,1217.550048828125,-0.0036325609554735
2022-03-28,69700,-0.0014326647564469,878172199900,-213515773000,-5128333700,216561014200,1223.6600341796875,0.0
